Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LogPi	LossPi	LossQ	Alpha	LossAlpha	Time
1	-1232.4802	143.48753	-980.72485	-1362.3744	-945.9938	610.57465	434.42273	-1584.7042	1000.0	1000.0	4999	-0.6050155	6.151856	-0.6045424	6.1563244	0.20323473	-1.0570092	0.9267085	0.13392802	0.8508613	59.818113803863525
2	-1316.2314	75.689705	-1230.5614	-1430.4408	-1087.7849	517.71515	487.55283	-1380.1997	1000.0	1000.0	9999	21.748371	10.806184	21.748089	10.808388	5.174773	-24.292046	1.7849804	0.07610578	0.06702945	125.93864703178406
3	-826.1022	246.3108	-544.10504	-1169.1093	-1111.8375	405.76666	551.065	-1375.428	1000.0	1000.0	14999	43.676086	10.144208	43.675205	10.145811	5.898709	-45.814526	2.4028456	0.060126524	0.005570365	195.95148849487305
4	-898.1423	453.7498	-242.19362	-1438.0142	503.53644	211.81384	581.0106	-394.22495	1000.0	1000.0	19999	45.497326	11.32609	45.497337	11.324768	5.9398017	-46.728954	1.9613457	0.038852956	0.0024731415	265.88126158714294
5	102.97302	571.5942	589.3571	-852.844	-769.0292	487.01804	444.47043	-1373.0894	1000.0	1000.0	24999	44.919792	13.058888	44.920155	13.0568495	6.000219	-46.223595	1.4006153	0.046199057	-1.852951e-05	335.23229789733887
6	202.2294	314.9813	555.7686	-317.86502	517.2015	211.90521	666.08496	-293.45267	1000.0	1000.0	29999	44.494884	13.260962	44.494984	13.258482	5.9724154	-45.503014	1.4168723	0.04437606	0.0012410788	402.3284020423889
7	421.53214	182.79076	630.1807	177.67007	384.5324	359.79105	619.9512	-383.1236	1000.0	1000.0	34999	42.38846	14.314516	42.388428	14.312751	6.008137	-43.302124	1.3004707	0.042630143	-0.00034000646	472.02262020111084
8	515.5003	144.89348	669.8988	275.55435	648.80286	220.13925	725.90515	-286.1344	1000.0	1000.0	39999	42.8524	14.64273	42.8524	14.642144	5.981612	-43.723907	1.1711103	0.043331623	0.00076006283	541.7425308227539
9	566.61914	161.2694	686.1736	259.14673	416.01407	289.01636	734.5224	-255.87206	1000.0	1000.0	44999	44.930912	13.9987	44.930943	13.997708	6.0010643	-45.772705	0.93168145	0.03775884	-3.7686183e-05	611.5443260669708
10	516.1566	120.76793	628.2831	289.1202	251.57178	516.8678	634.17847	-986.55176	1000.0	1000.0	49999	47.148174	13.885171	47.14801	13.883752	6.007982	-47.902153	0.91590613	0.040280297	-0.00031632363	678.862428188324
11	325.25253	532.42505	612.5021	-738.8852	640.78357	24.168905	701.706	565.0008	1000.0	1000.0	54999	48.02599	14.401887	48.02596	14.400217	5.966913	-48.717705	0.91490734	0.03691671	0.0012442645	745.7648668289185
12	550.4443	14.786018	574.13794	529.8698	606.44476	65.106316	752.4698	528.1237	1000.0	1000.0	59999	50.224583	13.998011	50.2246	13.996778	6.0206265	-50.89506	0.756331	0.036881343	-0.00073717587	815.9514520168304
13	671.6063	43.24823	720.062	610.39716	662.5417	41.684723	753.57666	604.92255	1000.0	1000.0	64999	51.875656	13.697726	51.875675	13.696867	5.99068	-52.518143	0.6696613	0.03773487	0.00035052243	885.5475199222565
14	706.59955	16.142681	733.7358	687.3087	722.09924	198.76929	833.5879	-110.52489	1000.0	1000.0	69999	53.75322	13.670783	53.753136	13.669748	5.982355	-54.341686	0.66836125	0.03428369	0.0006052398	955.1404371261597
15	764.6522	39.5396	795.39624	691.96075	742.4883	49.828842	842.4912	695.9777	1000.0	1000.0	74999	54.726807	13.605036	54.72676	13.604037	5.997921	-55.26357	0.6450175	0.032550022	7.063363e-05	1021.903256893158
16	704.312	60.14852	795.45746	640.9094	743.47406	43.312706	830.0461	681.88727	1000.0	1000.0	79999	55.9275	12.642389	55.927418	12.641128	5.9944305	-56.440075	0.6217049	0.03033566	0.00017943434	1089.6362345218658
17	722.3685	41.90721	768.6793	644.74554	730.3485	14.5879545	770.4216	712.4295	1000.0	1000.0	84999	57.10682	11.779719	57.106705	11.778391	5.993304	-57.60254	0.61626357	0.030122828	0.0002030185	1159.5222764015198
18	760.9193	12.146395	775.0583	741.7227	839.8099	15.898302	872.40186	810.1054	1000.0	1000.0	89999	58.4457	11.109115	58.445625	11.107762	5.995495	-58.92023	0.5782664	0.028538032	0.00013294809	1229.1650052070618
19	827.96423	16.407345	851.84064	803.8426	797.1046	76.76185	869.72534	603.03156	1000.0	1000.0	94999	59.887188	10.9146	59.887142	10.913489	5.9958153	-60.35489	0.5573702	0.028036797	0.000120080564	1298.394457578659
20	839.71497	20.080183	852.7992	800.1066	865.73126	81.49396	949.8395	616.03796	1000.0	1000.0	99999	61.751595	10.840455	61.7516	10.840221	5.991695	-62.233917	0.6474082	0.027417868	0.00022830027	1365.230062007904
21	-614.6302	1147.792	853.9265	-1619.0713	-1532.895	23.652039	-1448.1356	-1545.374	1000.0	1000.0	104999	65.870445	11.901797	65.87048	11.901064	5.972823	-66.4309	0.92857695	0.02698601	0.00070040405	1434.7625803947449
22	-1174.4506	251.91249	-684.8631	-1351.8483	377.6895	750.10443	870.7544	-1115.6989	1000.0	1000.0	109999	67.09976	10.973868	67.099846	10.972469	5.9863772	-67.50358	0.8306869	0.022983162	0.0003194575	1504.8314745426178
23	936.61084	14.705958	959.8581	919.68933	755.5758	316.4527	989.07324	-343.6105	1000.0	1000.0	114999	65.7828	12.5671625	65.782875	12.565606	6.0081162	-66.28215	0.77947164	0.023506304	-0.00018356436	1574.5272159576416
24	947.4826	10.477386	962.54614	936.1793	890.37195	17.433245	922.3545	843.95953	1000.0	1000.0	119999	66.774345	12.097349	66.774376	12.095894	5.9977303	-67.294334	0.6591709	0.023033826	5.5737037e-05	1642.310012102127
25	997.64014	21.315805	1033.6277	974.0998	1014.9235	16.652533	1046.9475	984.6654	1000.0	1000.0	124999	68.41332	11.519262	68.41327	11.518263	6.0060806	-68.9399	0.5589329	0.023886694	-0.00014283293	1709.228366136551
26	1007.7709	19.281126	1034.1469	979.38293	1020.6032	14.954674	1046.0033	986.076	1000.0	1000.0	129999	70.46372	10.8894	70.46369	10.888502	6.0014725	-70.99119	0.5115098	0.02430084	-3.404364e-05	1778.944861650467
27	1024.9296	9.740809	1044.237	1019.11383	1057.4153	10.739255	1081.9945	1038.1124	1000.0	1000.0	134999	72.62241	10.0566025	72.62242	10.055497	6.003459	-73.13895	0.47714064	0.02480974	-8.356795e-05	1848.7226119041443
28	1032.5592	17.087357	1055.0591	1004.1076	1115.427	19.388536	1150.5076	1059.8964	1000.0	1000.0	139999	74.67164	9.733751	74.67161	9.732825	5.991857	-75.17754	0.45727587	0.024473017	0.00020076752	1918.4557418823242
29	992.65704	134.62247	1072.918	723.90356	1024.0774	22.186047	1073.6737	981.6712	1000.0	1000.0	144999	76.59974	9.601888	76.599785	9.600943	6.0032907	-77.0928	0.43481284	0.023999758	-7.681931e-05	1985.467828989029
30	1082.8267	14.489772	1097.9304	1056.8655	1125.7017	7.384256	1138.1814	1112.3573	1000.0	1000.0	149999	78.4145	9.267474	78.41455	9.266528	6.0023174	-78.899086	0.42476207	0.02425982	-5.499488e-05	2051.655688762665
31	1017.8219	147.59378	1101.2306	723.1434	1158.7136	12.023538	1177.9603	1131.4978	1000.0	1000.0	154999	80.08312	9.0431795	80.08321	9.04231	5.992463	-80.551384	0.42153892	0.024111032	0.0001833813	2120.7222003936768
32	1117.1975	13.417299	1132.631	1092.6718	1132.4307	26.77881	1200.0114	1091.1667	1000.0	1000.0	159999	81.53644	8.938403	81.53647	8.937207	5.9998226	-81.99113	0.40619624	0.023368629	6.0646175e-06	2189.57270693779
33	1119.8411	20.708488	1141.2997	1084.8357	1105.7252	14.193199	1137.3917	1075.6627	1000.0	1000.0	164999	82.99592	8.876446	82.99595	8.875279	5.9981403	-83.44606	0.39982978	0.023087936	4.5270346e-05	2259.0540907382965
34	1097.2217	43.46709	1143.7876	1037.936	1172.4363	29.285023	1205.3618	1070.6078	1000.0	1000.0	169999	84.55067	8.769337	84.55061	8.768227	6.0027223	-84.99602	0.3874209	0.02305855	-6.1833656e-05	2326.3602273464203
35	1141.3832	16.926813	1165.2064	1119.0305	1175.8567	16.028368	1202.3962	1138.996	1000.0	1000.0	174999	86.08644	8.901368	86.08648	8.900242	5.998435	-86.52297	0.39304668	0.023362823	3.8521262e-05	2393.1230375766754
36	1165.9242	19.984318	1195.8325	1136.6362	1235.7211	23.640902	1281.7117	1190.2096	1000.0	1000.0	179999	87.59908	8.989852	87.59914	8.988521	6.0033817	-88.03974	0.40057933	0.02356074	-7.779207e-05	2460.0263497829437
37	1197.6953	23.273254	1218.1958	1155.0242	1294.5735	41.817257	1314.6393	1126.4673	1000.0	1000.0	184999	89.091484	9.047797	89.091515	9.046901	6.00274	-89.5143	0.40433165	0.02398564	-6.420404e-05	2528.4880805015564
38	1247.3721	19.02791	1266.6373	1212.4979	1294.9543	15.570727	1320.7775	1259.9196	1000.0	1000.0	189999	90.45791	9.285625	90.45796	9.284672	6.001575	-90.87581	0.39419535	0.024607047	-3.659633e-05	2597.653304338455
39	1318.737	22.740324	1352.2076	1294.2714	1401.1599	22.596785	1426.3862	1352.2924	1000.0	1000.0	194999	91.91131	9.730291	91.91137	9.729446	6.007233	-92.33388	0.3862619	0.024841677	-0.0001790759	2666.5183005332947
40	1337.517	25.277441	1366.2952	1303.9586	1291.1891	47.04584	1362.7457	1220.418	1000.0	1000.0	199999	93.58564	10.217254	93.58568	10.216491	6.001123	-94.01049	0.40039006	0.025602933	-2.7078588e-05	2735.6436116695404
41	1286.6168	45.25878	1367.2872	1229.4855	1279.5453	166.01776	1442.6251	713.0373	1000.0	1000.0	204999	95.545715	10.633621	95.545746	10.633014	6.001261	-95.98215	0.41206983	0.025907336	-3.064871e-05	2802.943523645401
42	1321.826	64.15366	1405.5034	1239.4161	1378.2058	26.524796	1420.3466	1316.0334	1000.0	1000.0	209999	97.635574	10.77614	97.63559	10.775544	6.000593	-98.07382	0.42143926	0.026319264	-1.3580607e-05	2869.805124759674
43	1362.4817	34.48627	1398.4166	1316.8097	1381.0509	36.59723	1450.6271	1310.8466	1000.0	1000.0	214999	99.60789	10.671178	99.6079	10.670406	6.002079	-100.03987	0.41380435	0.026611054	-5.257193e-05	2936.899919271469
44	1337.5012	55.710403	1414.8447	1248.5072	1461.373	17.569092	1484.5076	1424.0621	1000.0	1000.0	219999	101.46335	10.633802	101.46332	10.633291	6.001728	-101.89725	0.42458546	0.026847858	-4.367816e-05	3005.9317026138306
45	1427.395	24.997593	1450.5043	1383.1519	1392.6946	34.5016	1450.029	1327.6063	1000.0	1000.0	224999	103.19077	10.522879	103.1908	10.522243	5.9993687	-103.6168	0.4300226	0.026954655	1.8987095e-05	3074.8258962631226
46	1461.8577	21.567831	1493.5476	1438.2401	1517.3867	13.814617	1534.9838	1469.8457	1000.0	1000.0	229999	105.01875	10.351387	105.01872	10.350813	6.0042505	-105.45058	0.42573893	0.027118646	-0.00011299157	3143.434517621994
47	1479.2734	13.109118	1493.8414	1456.275	1523.8844	14.43009	1552.6555	1496.6378	1000.0	1000.0	234999	106.83834	10.333763	106.83836	10.333219	5.995066	-107.26519	0.4223206	0.026949389	0.00013521574	3211.829004764557
48	1504.094	8.769548	1519.0396	1493.3864	1523.3112	14.99629	1551.7966	1486.7614	1000.0	1000.0	239999	108.438835	10.555668	108.438835	10.555319	6.0062017	-108.86006	0.42386323	0.027116958	-0.00016597116	3278.4543726444244
49	1494.0892	18.022545	1510.5457	1459.8413	1568.3055	12.042803	1583.82	1538.5172	1000.0	1000.0	244999	110.05395	10.750464	110.05398	10.750134	6.0018497	-110.472885	0.4183577	0.02764815	-4.9231086e-05	3345.213817358017
50	1510.8997	16.230307	1536.3971	1491.104	1545.4291	11.662828	1566.3132	1526.1666	1000.0	1000.0	249999	111.64421	10.918853	111.644226	10.918393	5.997108	-112.06127	0.4177214	0.027474292	8.207765e-05	3413.1667985916138
51	1541.5502	18.508495	1562.0793	1509.893	1561.0336	13.854289	1589.267	1532.3319	1000.0	1000.0	254999	113.212524	11.110005	113.212524	11.109698	6.0017905	-113.629684	0.4226272	0.02778883	-4.73255e-05	3482.1213879585266
52	1538.1125	7.9231195	1553.0745	1530.7711	1577.8098	10.093822	1600.7662	1560.7001	1000.0	1000.0	259999	114.794876	11.005072	114.794876	11.004723	6.002753	-115.2106	0.41982475	0.028258463	-7.521642e-05	3550.9194746017456
53	1544.7825	13.461693	1559.069	1523.7462	1581.382	16.794651	1609.2234	1547.7666	1000.0	1000.0	264999	116.19449	11.096953	116.194565	11.096309	6.002172	-116.60532	0.41347456	0.028526144	-5.9666574e-05	3619.519882440567
54	1552.2311	10.6050205	1568.9954	1535.8898	1602.9111	19.886837	1635.1495	1567.9188	1000.0	1000.0	269999	117.617874	10.969909	117.61783	10.969512	5.999573	-118.0274	0.41448164	0.02865159	1.4319201e-05	3686.7396314144135
55	1551.7009	13.40779	1566.7323	1530.937	1582.2986	12.449435	1600.8806	1555.0793	1000.0	1000.0	274999	118.89158	10.95337	118.89158	10.952902	5.9977207	-119.29468	0.41064256	0.028511008	6.682124e-05	3753.393906354904
