Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LossPi	LossQ	Time
1	-231.59297	64.52799	-119.337776	-313.25854	-295.42456	28.022367	-257.62277	-362.55676	1000.0	1000.0	4999	1.7873981	2.2226615	1.7874752	2.2240105	-2.6105967	0.1128627	31.15030026435852
2	-278.8446	49.771526	-181.31937	-318.80902	-149.39572	71.74709	-41.037926	-318.04446	1000.0	1000.0	9999	11.781547	6.8909373	11.781727	6.8922496	-13.571756	0.52352566	66.19704723358154
3	-205.55647	47.084667	-165.35715	-297.3765	-193.25316	55.141376	-104.617584	-304.0768	1000.0	1000.0	14999	23.008503	9.775156	23.008354	9.776352	-24.11283	1.1064459	102.52964735031128
4	323.92435	413.92535	791.09766	-171.14427	897.30383	153.00847	1060.7605	298.41754	1000.0	1000.0	19999	24.324863	14.19848	24.32506	14.19765	-24.725178	1.0976788	140.46179819107056
5	1160.9534	475.6068	1771.9907	364.0288	2013.3486	156.63931	2215.958	1571.4634	1000.0	1000.0	24999	30.09044	17.42732	30.09076	17.426565	-30.6156	1.0385889	177.95450115203857
6	2210.4536	179.04393	2467.3252	2047.2677	2478.1958	547.53	2995.387	870.0818	1000.0	1000.0	29999	39.31371	23.390287	39.314125	23.389425	-39.93516	1.4164896	214.75010704994202
7	2671.252	150.34256	2849.7014	2416.2466	3287.2266	157.6372	3538.7935	2968.426	1000.0	1000.0	34999	53.434967	31.36434	53.435444	31.363943	-54.173695	2.364189	252.40265607833862
8	3305.3015	218.31197	3645.6458	2994.358	3604.4722	109.84586	3778.0825	3341.6248	1000.0	1000.0	39999	70.82525	39.900257	70.82559	39.90018	-71.60601	3.4459336	289.1965811252594
9	3592.6216	152.42279	3858.9006	3416.492	4188.0005	77.860245	4348.3394	4040.6392	1000.0	1000.0	44999	90.43625	48.306026	90.43671	48.30694	-91.442665	4.5553827	326.7677278518677
10	3233.4055	1347.1973	4064.1826	544.44525	4491.8696	168.68248	4745.9697	3974.5615	1000.0	1000.0	49999	109.70645	56.196926	109.706726	56.197926	-110.64282	5.7696195	363.5091850757599
11	3555.7473	1141.7653	4266.0005	1288.343	4094.0132	1013.8425	4964.033	1056.5215	1000.0	1000.0	54999	126.07299	65.26812	126.073425	65.268906	-126.866264	6.768711	402.6673662662506
12	4515.3896	193.49341	4822.1514	4232.2505	4899.7754	119.646126	5084.512	4635.562	1000.0	1000.0	59999	145.38695	73.09045	145.38713	73.09146	-146.27954	7.474833	438.0662236213684
13	4702.689	112.135445	4849.612	4542.211	5121.1465	137.76419	5364.456	4829.5977	1000.0	1000.0	64999	165.0735	79.935936	165.0741	79.93733	-165.98495	8.021173	477.1748323440552
14	4841.7114	139.11797	4995.9805	4672.913	5323.975	98.75157	5480.351	5126.5166	1000.0	1000.0	69999	184.37537	86.18276	184.37582	86.18442	-185.43277	8.859171	512.5604236125946
15	5040.901	99.15685	5144.481	4880.131	5599.201	132.7656	5840.9155	5324.6455	1000.0	1000.0	74999	203.13266	91.39424	203.13309	91.395584	-204.08795	9.797563	551.0134320259094
16	5390.397	183.13919	5685.196	5195.2275	5856.0405	114.05471	6097.544	5629.299	1000.0	1000.0	79999	221.38197	96.03169	221.38245	96.033066	-222.29465	10.512564	586.8121485710144
17	5028.747	754.9645	5483.7344	3522.2915	5823.1084	201.34908	6205.693	5432.4614	1000.0	1000.0	84999	238.05957	101.10557	238.05972	101.107605	-238.95018	11.358105	625.1514220237732
