Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LogPi	LossPi	LossQ	Alpha	LossAlpha	Time
1	2.4242048	5.8738036	31.928917	-11.4630995	292.7566	16.228136	338.0541	272.3743	21.37339	171.3	4999	16.182165	13.524774	16.18171	13.525057	2.8810816	-19.454416	2.0053527	0.14576405	0.5139347	37.44650626182556
2	2.1944165	6.0347996	35.949833	-10.249555	859.96454	1.426049	863.1084	857.7298	20.551441	1000.0	9999	84.27353	38.633533	84.27346	38.630352	6.5981607	-94.340935	28.991144	0.179158	-0.11716247	85.02824330329895
3	74.30145	147.7272	764.6869	-32.84897	112.52672	135.1877	358.1487	-15.4232435	118.02381	168.65	14999	189.45895	49.585686	189.46182	49.585342	5.289346	-201.52792	98.152916	0.21875069	0.14271772	133.00007367134094
4	100.51278	213.75325	741.71643	-45.535946	46.05834	91.639656	289.90955	-39.022144	208.625	192.65	19999	182.82635	48.349995	182.8302	48.35032	5.768989	-189.96959	64.40975	0.099854745	0.024249762	183.31454396247864
5	117.60844	154.45996	493.52222	-28.789053	138.44502	148.90427	548.1668	-77.792244	259.89474	285.65	24999	167.53851	48.328197	167.538	48.33373	5.9406767	-173.18335	53.509045	0.070405304	0.0043444396	233.7776906490326
6	205.07272	128.0167	453.99652	-30.02253	25.532808	121.55231	385.57086	-73.47944	264.8421	211.95	29999	154.25278	44.799694	154.25359	44.80783	5.957924	-158.25308	45.010334	0.060049884	0.0025650857	281.79825472831726
7	242.49394	202.50371	824.8506	-26.9634	395.31628	112.116455	603.8201	154.81285	258.57895	416.55	34999	134.90147	41.526703	134.90341	41.53396	5.95032	-137.881	36.25301	0.05071509	0.0025450462	333.6899416446686
8	316.96347	239.0308	798.3646	31.759047	378.89474	335.67474	899.93896	15.16333	329.13333	430.6	39999	121.904564	36.768982	121.90654	36.76434	5.9591703	-124.33457	27.230303	0.043489188	0.0017621815	383.86806869506836
9	345.4305	305.46027	971.3311	-12.612669	447.8687	467.42624	1022.3531	-31.53675	402.53845	522.35	44999	113.4209	33.001778	113.4221	32.9981	5.9586887	-115.50489	23.2639	0.0365939	0.0015307298	434.2611041069031
10	176.97531	152.98575	651.9594	-28.116982	398.91733	309.96756	1035.6084	58.55309	232.14285	366.5	49999	107.17268	30.612608	107.173035	30.610214	5.9957542	-108.971016	20.870794	0.03339801	0.00014931137	486.6220223903656
11	224.74599	87.901634	458.67752	14.762317	247.04924	58.138584	331.06137	127.476524	142.55556	120.25	54999	102.89013	30.035492	102.890884	30.032097	6.0281096	-104.495316	21.89648	0.034154687	-0.0009907217	535.1422917842865
12	249.17938	98.336586	543.30963	82.107086	313.1459	63.152935	421.1518	201.48775	139.62857	148.6	59999	101.7011	31.187061	101.70252	31.183605	6.0387506	-103.25915	22.703686	0.04047321	-0.0015674852	580.6938943862915
13	353.6675	150.92345	709.27686	22.701393	438.36945	40.06121	524.1767	368.2397	183.66667	193.5	64999	103.54469	32.972717	103.54503	32.975567	6.034607	-105.15177	22.717813	0.047474165	-0.001618869	626.6531345844269
14	347.70786	135.63809	674.8286	7.60042	224.15738	160.1015	492.4694	26.70231	181.64285	210.5	69999	107.26635	32.65043	107.26574	32.66104	6.0154123	-108.82855	21.596344	0.052273426	-0.0007915359	675.187362909317
15	287.79822	174.63344	592.9578	26.96537	498.2687	249.32446	1216.0686	266.7892	188.73077	290.65	74999	110.5772	31.511488	110.575615	31.526798	5.9908013	-112.04591	20.932571	0.0524881	0.00049113727	727.3767619132996
16	360.9981	146.65424	781.11536	43.978203	380.30478	211.80978	840.03467	48.484943	252.8	194.45	79999	112.91945	31.680397	112.918976	31.69262	5.9807286	-114.260765	20.472418	0.049931683	0.0009656253	774.807207107544
17	335.10312	169.31488	598.0154	-154.0054	436.89435	178.25238	924.7671	91.42772	219.18182	257.45	84999	113.964066	33.28146	113.96354	33.289948	6.0200996	-115.191666	21.558384	0.049045302	-0.0009901163	822.0913534164429
18	371.23563	203.44563	881.9793	16.15518	360.3409	140.23775	797.30347	237.43434	194.7037	217.8	89999	115.48921	34.749878	115.48899	34.75904	6.010925	-116.70505	23.470795	0.052564174	-0.00056608126	868.6593863964081
