Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LossPi	LossQ	Time
1	-312.4774	55.931664	-213.68724	-374.69577	-508.29962	33.941578	-406.25735	-563.3481	1000.0	1000.0	4999	1.7123437	2.5849946	1.7122822	2.5861313	-2.6856172	0.10231738	32.713157176971436
2	-274.7268	72.01972	-153.7231	-348.25497	-554.4263	127.83519	-389.1011	-948.78314	1000.0	1000.0	9999	13.769854	6.8777504	13.769884	6.8773723	-15.881045	0.6124014	66.5084137916565
3	-447.1941	122.625496	-212.57475	-546.6491	-460.04776	95.11341	-211.70152	-589.8764	1000.0	1000.0	14999	26.632772	9.721156	26.632513	9.721021	-27.841404	1.3062136	106.0307068824768
4	278.45258	366.41727	638.67267	-389.4964	939.1166	120.87251	1156.5138	612.4672	1000.0	1000.0	19999	28.08201	13.358331	28.081722	13.357551	-28.629107	0.8696477	142.44448947906494
5	2056.511	744.0076	3330.206	1028.463	2075.0894	960.6013	3359.634	361.81366	1000.0	1000.0	24999	33.882454	17.34406	33.8824	17.343676	-34.656544	1.0459533	181.54761505126953
6	2361.113	1309.2319	4151.9067	740.55084	1075.063	972.12225	3548.2576	-56.529102	1000.0	1000.0	29999	47.111855	29.231274	47.111565	29.231583	-48.138256	2.4679334	217.0921540260315
7	3355.8008	1563.6439	4651.704	317.12656	4549.918	1306.3967	5282.806	583.70703	1000.0	1000.0	34999	65.773056	46.153446	65.772224	46.152763	-66.99611	4.6321583	255.94821739196777
8	4991.5654	41.022163	5023.033	4913.1924	5169.72	126.89553	5343.653	4749.6484	1000.0	1000.0	39999	92.8521	63.94905	92.8514	63.94851	-94.329216	6.1825404	291.7421567440033
9	5145.0063	96.38367	5247.058	4967.2983	5282.4634	651.33673	5613.5244	2545.1226	1000.0	1000.0	44999	124.23064	77.73359	124.23026	77.73279	-125.79707	6.7629867	330.7464373111725
10	5234.1553	146.27902	5413.732	4988.066	5903.9663	73.92983	6049.933	5762.7007	1000.0	1000.0	49999	154.96608	87.18672	154.96576	87.18566	-156.60681	7.49643	366.17755460739136
11	5260.233	119.712395	5411.7183	5091.99	5970.0713	66.401665	6062.165	5832.361	1000.0	1000.0	54999	184.18874	93.08599	184.18912	93.084526	-185.91174	8.063969	404.8660418987274
12	5201.724	260.65814	5510.367	4848.886	4984.8984	1415.3062	5895.3467	549.9898	1000.0	1000.0	59999	210.90787	96.6295	210.90785	96.6282	-212.6366	8.117947	440.3241374492645
13	5386.79	258.0056	5579.3394	4877.2344	5937.0127	108.79348	6124.7793	5670.2	1000.0	1000.0	64999	233.49945	99.75469	233.50005	99.75253	-235.095	8.789105	479.17087984085083
14	5532.8296	95.48466	5649.8374	5404.6797	6080.82	56.097504	6215.435	5963.72	1000.0	1000.0	69999	253.90855	103.57633	253.90855	103.57483	-255.24948	8.945724	514.4607927799225
15	5494.6426	181.00604	5682.727	5249.1978	5882.344	89.181206	6019.497	5651.351	1000.0	1000.0	74999	273.17365	105.98914	273.1739	105.987236	-274.6032	9.106362	553.3125722408295
16	5612.057	111.069084	5735.4194	5467.5815	6280.9966	55.81382	6354.901	6128.17	1000.0	1000.0	79999	290.38364	107.779884	290.38333	107.778885	-291.7025	9.362506	588.6322989463806
17	5654.375	159.705	5801.585	5347.287	6172.696	48.536438	6238.88	6095.352	1000.0	1000.0	84999	306.72366	108.74306	306.72345	108.74129	-307.90063	9.430723	627.4382498264313
18	5698.1123	78.92371	5786.7764	5552.2095	6238.387	66.188896	6366.324	6124.994	1000.0	1000.0	89999	321.34796	109.90791	321.34808	109.906425	-322.59882	9.293497	665.8268058300018
19	5765.0015	51.36359	5815.101	5689.2324	6267.5186	59.74034	6397.679	6184.0444	1000.0	1000.0	94999	334.8669	110.791534	334.86658	110.79061	-336.0719	8.949765	705.3465449810028
20	5702.7275	271.54678	5897.2915	5170.195	6205.628	33.981335	6263.9863	6142.4995	1000.0	1000.0	99999	346.9526	111.75396	346.95236	111.75296	-348.17612	9.029003	739.7357919216156
21	5709.3438	77.27138	5796.0713	5612.0605	6432.77	60.749855	6535.972	6316.158	1000.0	1000.0	104999	357.25546	113.30611	357.25525	113.305336	-358.2559	9.283167	779.2157592773438
22	5856.0757	75.397896	5965.5835	5731.1577	6354.703	29.817623	6421.9956	6294.899	1000.0	1000.0	109999	367.00256	114.12804	367.00262	114.12704	-368.15317	9.253083	813.7761104106903
23	5868.964	95.586815	5948.9062	5691.7744	5973.3394	1367.5845	6495.6543	23.17622	1000.0	1000.0	114999	376.31332	114.37462	376.31342	114.37372	-377.42154	9.028042	853.328852891922
24	5968.766	68.697334	6065.445	5885.496	6249.3467	68.9668	6377.119	6129.069	1000.0	1000.0	119999	384.98474	114.44829	384.98453	114.44768	-385.86642	8.850046	887.97114610672
