Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LossPi	LossQ	Time
1	-54.60671	95.51705	8.799118	-360.00003	-251.33867	329.3022	142.04578	-918.1649	177.0	431.5	4999	1.1205837	3.1044445	1.1207167	3.1046064	-2.168636	0.14853688	39.15193557739258
2	-28.316456	56.25436	23.633663	-310.58875	-60.534283	108.94527	-8.044287	-530.09143	100.54762	28.9	9999	15.89912	8.817797	15.899162	8.817593	-18.775654	1.1681205	76.97562837600708
3	-99.090576	248.6102	89.523384	-1184.098	-79.534256	123.16489	20.670069	-412.65262	184.41936	298.15	14999	34.658543	7.144864	34.658436	7.149078	-36.38989	3.3132992	122.33059906959534
4	-51.739525	104.869545	74.290634	-308.74506	-75.95676	132.52202	14.822731	-420.56796	250.45	216.1	19999	40.19747	7.43282	40.197166	7.436081	-41.60807	3.48055	172.1940357685089
5	-91.41954	145.49983	47.412674	-369.45078	2.8190026	62.497223	132.64053	-160.89635	368.30768	316.0	24999	41.804516	8.270646	41.803722	8.273828	-43.05018	3.1954675	217.86486220359802
6	-19.93599	38.318787	35.238514	-87.77707	47.154884	55.66905	161.46553	-54.102097	439.1	176.15	29999	41.662926	10.017539	41.66307	10.018217	-42.784496	3.2129886	263.0785791873932
7	42.089165	75.048256	291.9296	-32.39147	186.29828	146.4434	640.6288	18.562885	334.70587	516.3	34999	40.93546	11.600851	40.936245	11.602893	-41.935776	3.435017	312.8892047405243
8	177.31291	119.124	424.22144	23.266743	206.37827	210.68549	740.83246	-0.026184257	440.5	363.5	39999	40.416843	12.76828	40.417057	12.770016	-41.308086	3.3419466	359.2635157108307
9	167.85995	135.43645	448.56	5.2191596	273.58908	218.18011	717.87476	4.0958858	418.23077	525.85	44999	39.612274	13.517269	39.61215	13.518205	-40.430794	3.044618	405.0123665332794
10	315.12408	185.87634	554.4791	66.77415	303.53473	286.06943	807.04987	14.278948	595.5	412.65	49999	38.806774	14.237227	38.806858	14.237123	-39.589157	2.877549	454.28293919563293
11	270.91336	235.97163	678.8241	11.603914	572.2069	306.2375	1064.3512	70.264534	367.73334	732.8	54999	39.009624	15.017311	39.00943	15.015426	-39.749126	2.9251347	501.9615762233734
12	410.56436	320.06073	889.75415	13.452959	521.1016	285.05023	1106.1929	48.478767	504.7	617.55	59999	39.67048	15.418829	39.670673	15.417366	-40.40856	2.7688558	547.8886480331421
13	446.50958	295.70505	841.43207	9.545767	463.80518	231.90659	955.851	55.405544	655.7143	542.75	64999	40.78761	15.6539135	40.78757	15.6512	-41.586918	2.545551	596.5627028942108
14	637.17255	347.40735	1100.0306	75.69625	545.2943	337.40726	1021.2233	-8.34038	704.7143	648.5	69999	42.37093	15.956642	42.3712	15.955529	-43.151478	2.431306	645.0374410152435
15	479.2375	333.7698	1036.4856	24.055492	555.88464	378.1308	1313.2087	50.556072	497.0	552.2	74999	44.619225	16.42096	44.619232	16.420465	-45.389492	2.5032582	690.9502928256989
16	455.7513	315.19913	1125.8903	86.152084	545.72296	362.40552	1323.9913	31.094532	514.875	508.5	79999	46.521057	16.953257	46.52093	16.95117	-47.223957	2.5989108	738.6969406604767
17	557.148	310.65536	955.638	76.7172	708.54865	391.59018	1334.1987	36.94213	598.3333	705.8	84999	48.159924	17.43082	48.160046	17.428595	-48.865307	2.5309393	788.2856583595276
18	700.3464	306.28723	1137.6328	168.5969	814.0404	371.58582	1387.9663	24.683561	674.75	710.15	89999	49.914665	18.117998	49.914726	18.116087	-50.577076	2.522199	834.6266145706177
19	659.5575	326.49857	1246.7715	118.56296	672.88135	457.63013	1580.6014	32.252804	599.8571	518.7	94999	51.6352	18.850075	51.634964	18.848867	-52.333405	2.5690587	881.2736582756042
20	720.5317	478.80502	1489.7114	58.843597	697.10724	430.6339	1557.4541	61.31434	667.5	538.65	99999	53.595062	19.596178	53.59511	19.59507	-54.26195	2.6581335	932.0414490699768
21	745.88574	437.52817	1587.3242	142.43921	1075.6194	519.10974	1896.1371	189.75705	592.25	858.4	104999	55.296158	20.305939	55.296112	20.304556	-55.96688	2.6678028	978.3095514774323
22	921.9192	176.89436	1242.4403	683.1283	573.6743	357.0781	1174.8645	18.419165	934.3333	504.55	109999	57.304176	21.01843	57.304226	21.01794	-57.926487	2.7137723	1025.0801706314087
23	835.1712	438.1767	1319.7595	103.74439	703.4897	486.77853	1586.2618	41.031277	716.5	497.2	114999	58.92537	21.70544	58.925495	21.704134	-59.57683	2.7429898	1075.852546930313
24	763.0721	449.97342	1569.3567	80.60708	1048.413	391.23685	1823.2405	382.7136	588.55554	816.2	119999	60.926357	22.670427	60.926388	22.668915	-61.547817	2.9058383	1122.4545946121216
25	808.8474	504.22855	1659.0956	57.18979	825.2123	378.90656	1676.502	96.59636	596.44446	794.0	124999	62.860283	23.704458	62.860588	23.70313	-63.428688	3.0735977	1168.9164617061615
26	580.4499	385.84576	1071.3152	33.139393	1464.2357	641.055	2125.142	214.5189	526.5	802.65	129999	64.41567	24.572443	64.415634	24.571371	-65.04672	3.1100473	1218.270024061203
27	797.1904	429.61713	1373.955	170.01468	1221.7631	754.85266	2257.4521	22.382187	646.5714	668.0	134999	66.17834	25.463858	66.1785	25.464148	-66.75672	3.3250828	1265.7620222568512
28	1204.1605	802.4081	2137.0593	-1.8336152	1559.1262	669.16	2376.2979	108.43053	604.7778	881.15	139999	68.439766	26.599783	68.43984	26.5995	-69.04473	3.4814155	1313.2776262760162
29	1298.6344	611.03864	2163.9578	434.02	1125.8643	623.8413	2443.3442	82.94505	846.8333	731.95	144999	70.742165	27.849377	70.742226	27.849045	-71.31987	3.7133164	1360.174301147461
30	1107.0228	831.717	2494.6736	105.63938	954.6904	667.54987	2389.504	80.61916	614.75	534.15	149999	72.91847	29.21925	72.918365	29.218935	-73.519325	3.8826914	1410.115434885025
31	646.1262	439.42328	1339.5533	152.18044	1867.875	656.61206	2696.4983	505.5936	512.7778	882.1	154999	74.80959	30.608183	74.80981	30.606739	-75.3771	4.183078	1455.923099040985
32	1392.5082	642.7459	1953.0509	69.20575	835.65265	408.05957	1728.5184	110.872475	797.3333	725.45	159999	77.00526	32.150146	77.00524	32.149387	-77.59591	4.4593983	1502.743153810501
33	1356.626	712.2975	2488.2063	298.42078	1786.9138	1011.9888	3036.8108	23.645918	620.3333	786.35	164999	79.50209	33.883156	79.50208	33.882145	-80.10316	4.7158775	1553.427582502365
34	1634.6874	1000.16797	2739.253	91.952965	2303.1072	692.52423	3173.9653	836.7251	636.5714	916.05	169999	82.66861	35.890305	82.66878	35.890007	-83.283585	5.2580385	1598.9375705718994
35	2267.549	977.6296	3149.7063	270.34314	2823.8594	722.54083	3567.6492	1222.3075	779.2857	889.45	174999	86.224	38.116707	86.22391	38.11625	-86.87787	5.9000115	1644.4275603294373
36	2144.594	1059.4742	3201.6067	601.8358	2541.3806	1130.4099	3741.3318	154.16255	743.3333	796.15	179999	90.14122	40.65914	90.14134	40.658623	-90.80337	6.367444	1694.7625894546509
37	1821.3318	1187.2112	3143.7112	231.1039	3067.636	466.3886	3452.7861	1578.7467	752.7143	957.6	184999	93.71228	43.204388	93.71215	43.203873	-94.43937	6.897921	1740.0996131896973
38	2276.858	1008.91095	3421.6687	615.06104	3393.7017	810.2739	3903.4075	6.221711	844.6667	950.65	189999	97.36247	45.93536	97.362434	45.933712	-98.12653	7.380945	1785.777720451355
39	2265.512	1405.1652	3618.0925	224.45749	2683.072	1425.3373	4044.9705	181.48384	666.5714	798.35	194999	101.967865	48.998875	101.96809	48.996643	-102.73804	7.869767	1835.7903690338135
40	2505.7773	1404.443	3607.0688	137.87053	1995.2146	1143.7439	3683.9082	16.487074	724.7143	637.45	199999	106.85601	52.059902	106.855835	52.057907	-107.64524	8.346965	1881.8770649433136
41	3492.1763	589.3451	4029.9524	2358.5503	3281.9172	1025.7344	4207.4185	583.777	997.0	877.1	204999	111.83796	55.136623	111.83815	55.133537	-112.580124	9.114903	1928.7231404781342
42	3795.8647	110.547325	3994.068	3661.0715	2852.0476	1301.026	4204.2993	24.449318	1000.0	748.35	209999	116.69966	58.23281	116.69934	58.23045	-117.509186	9.361752	1979.5626039505005
43	2839.1594	1049.4509	3778.341	997.1257	2640.2544	1517.2739	4354.7544	142.99117	778.1429	746.5	214999	121.966	61.51831	121.965866	61.51589	-122.84015	9.856956	2028.359305858612
44	2900.3716	1157.5491	4033.224	1207.889	3742.0574	1172.4828	4486.1567	251.99709	862.4	946.2	219999	126.99585	64.66078	126.99566	64.6601	-127.854126	10.751694	2074.5405786037445
45	2815.6602	1279.3796	4162.8154	290.4148	3875.8052	1029.0936	4533.3604	563.47864	833.2857	959.35	224999	131.71025	67.727455	131.71016	67.725525	-132.54282	11.444113	2124.1361558437347
46	3490.8933	1379.7537	4349.3203	748.91974	3707.411	1191.0868	4546.0327	394.31586	837.6	888.95	229999	136.80508	70.78321	136.80522	70.78106	-137.742	11.435547	2171.3338038921356
47	4257.025	81.55108	4385.2163	4145.616	4094.4458	1033.6643	4706.7524	1056.6885	1000.0	908.65	234999	142.52492	73.83768	142.52502	73.83648	-143.3596	11.940803	2216.698920249939
