Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LossPi	LossQ	Time
76	3124.0325	442.35458	3429.123	2276.7556	3545.8582	3.757523	3551.0232	3536.182	907.6667	1000.0	379999	287.93643	58.963127	287.93646	58.961872	-288.47937	12.572713	3925.7747654914856
77	3390.567	52.22	3444.9358	3294.1501	3448.9106	5.7961044	3460.901	3438.8928	1000.0	1000.0	384999	288.37906	59.202255	288.3793	59.198536	-288.9359	12.671964	3980.4078114032745
78	2819.4492	643.9724	3399.3525	1808.4237	3352.2505	14.54001	3374.8604	3324.9902	838.4	1000.0	389999	289.3228	58.846935	289.3228	58.841084	-289.80316	12.165244	4031.3727560043335
79	3412.064	34.508804	3442.5413	3344.6074	3412.2188	4.902594	3420.26	3402.6506	1000.0	1000.0	394999	289.9252	58.779438	289.9253	58.778564	-290.5353	12.190812	4084.8633410930634
80	2944.9846	993.70605	3415.3289	723.45636	3079.1023	991.11615	3504.3774	437.68076	873.1667	887.85	399999	290.7041	58.534405	290.70395	58.527966	-291.2275	12.31202	4137.933490037918
81	3416.0664	28.738234	3450.0227	3373.0454	3451.0972	8.9799385	3474.0298	3432.2197	1000.0	1000.0	404999	291.2987	58.52351	291.299	58.517654	-291.8303	12.204418	4188.926291227341
82	3272.8208	260.9816	3429.0652	2751.7703	3420.7715	6.68961	3430.6777	3407.299	959.4	1000.0	409999	292.1707	58.13606	292.17065	58.1367	-292.7582	11.69833	4243.363588809967
83	3416.7961	38.22171	3456.372	3354.6538	3349.5735	59.680527	3429.9648	3222.4146	1000.0	1000.0	414999	292.7697	58.236355	292.7695	58.23256	-293.2915	11.770126	4297.5560846328735
84	3406.1968	59.51647	3470.008	3307.7266	3442.1753	5.9062605	3451.833	3428.2402	1000.0	1000.0	419999	293.2744	58.226986	293.27405	58.223877	-293.90277	11.992153	4352.529510498047
85	3419.8074	20.588615	3448.187	3397.6226	3452.3804	6.0393414	3468.8826	3439.7253	1000.0	1000.0	424999	293.8561	57.96907	293.85608	57.96914	-294.39407	11.997292	4407.31214094162
86	3400.8843	33.643147	3448.885	3359.8	3474.7925	11.355563	3500.9749	3455.116	1000.0	1000.0	429999	294.4497	57.817326	294.4499	57.80973	-295.07895	11.840901	4461.452751398087
87	2759.9558	1044.775	3462.739	991.3997	3473.7903	5.221016	3488.0796	3464.4294	805.1429	1000.0	434999	295.06055	57.535374	295.06067	57.530125	-295.59735	11.872535	4515.2567138671875
88	3403.5066	31.885168	3446.7932	3359.1707	3501.782	22.416096	3547.8782	3438.4856	1000.0	1000.0	439999	295.27744	57.68105	295.2776	57.67502	-295.80753	11.949673	4567.440368413925
89	3430.3718	25.372168	3460.4822	3398.0137	3441.8555	8.690096	3455.7566	3422.9268	1000.0	1000.0	444999	295.906	57.108547	295.90616	57.10797	-296.3794	11.722955	4620.076695680618
90	3410.6946	34.70194	3461.8113	3353.6975	3511.276	12.312276	3532.4731	3479.2424	1000.0	1000.0	449999	296.10812	57.394814	296.10812	57.39218	-296.65988	10.695984	4674.002449989319
91	3439.8384	30.561874	3489.2146	3403.8765	3540.2878	7.837305	3553.1135	3522.8972	1000.0	1000.0	454999	296.5146	57.41377	296.51456	57.410904	-296.98157	11.275198	4724.560922384262
92	3432.9575	32.76435	3476.898	3382.3801	3504.4844	6.1597977	3514.811	3492.9026	1000.0	1000.0	459999	297.26337	57.16491	297.26318	57.16428	-297.754	10.779739	4779.317356109619
