Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LogPi	LossPi	LossQ	Alpha	LossAlpha	Time
1	374.4786	178.96724	526.62885	41.716015	218.43408	25.99811	292.15018	200.47533	764.3333	1000.0	4999	11.850907	5.686331	11.850746	5.6865673	-4.840262	-12.56379	0.085260145	0.12660441	1.6454781	65.05457305908203
2	295.98874	203.8686	496.1078	31.309723	-3.1913934	250.36775	246.21599	-660.7449	615.5	1000.0	9999	46.601326	17.38152	46.601395	17.381536	7.5091734	-49.09243	0.9850387	0.07147429	0.035117093	137.27297711372375
3	134.01866	175.00586	470.86267	-22.188894	251.31636	145.99731	510.70767	22.126455	411.6154	737.95	14999	109.83179	21.614544	109.83179	21.618765	7.678267	-111.63176	5.121244	0.062366765	0.020200793	211.81064891815186
4	217.07161	218.33035	538.67676	2.9185343	3.1483636	0.7384012	4.3444	1.2888402	512.2	21.35	19999	122.94931	16.03624	122.94911	16.04356	8.016326	-124.03327	7.3376584	0.05050312	-0.0008598605	261.3563320636749
5	381.02448	74.71447	515.58386	303.0139	366.23596	113.91006	615.6681	165.2094	1000.0	1000.0	24999	125.173836	14.940627	125.17455	14.933676	8.024176	-126.18859	7.396012	0.05244554	-0.0013756391	336.3630266189575
6	328.24826	127.070854	462.32278	169.6522	222.017	162.66151	529.21747	21.695799	800.0	618.45	29999	127.82145	14.922442	127.82258	14.879467	8.030384	-128.8836	5.9172864	0.06476448	-0.0019284809	411.4532353878021
7	345.3543	94.6416	495.37354	230.76009	504.11124	99.61166	654.59515	298.36118	863.4	979.75	34999	131.47134	14.360574	131.47261	14.284719	7.9969554	-132.51915	5.6905007	0.06736476	0.000219388	484.2243056297302
8	397.74292	82.100494	483.5443	263.11346	318.85617	141.5388	500.68896	33.10827	1000.0	785.65	39999	132.75052	11.658523	132.75093	11.587836	7.9815006	-133.652	4.9714775	0.064864926	0.0012129733	556.3741180896759
9	99.80986	163.4404	479.24402	1.4689481	58.29727	64.46217	225.11365	4.5000772	252.47826	147.05	44999	129.40215	9.606399	129.40224	9.5429735	7.9274726	-130.11658	4.3502874	0.054759838	0.0039318763	619.5240573883057
10	363.77853	217.30702	603.9749	43.676277	127.78556	170.96101	428.61923	0.28625858	721.3333	357.7	49999	125.01236	8.628888	125.012535	8.586574	7.9799576	-125.858925	6.157148	0.04503236	0.0009112911	692.0112116336823
11	184.72351	203.94547	523.503	5.0754137	499.19434	139.03201	697.0407	31.030071	444.5	952.6	54999	121.52052	7.874112	121.520515	7.8103004	7.9813766	-122.23625	5.516214	0.040599063	0.00078635756	765.2147648334503
12	262.27655	196.66348	533.91956	5.120083	493.16864	71.077675	683.1151	374.4082	638.1429	1000.0	59999	118.55765	6.989198	118.55754	6.902226	7.9858055	-119.34809	5.229361	0.041083377	0.0005656867	839.4362032413483
13	133.29547	179.619	580.65	4.2473984	519.1165	93.66687	728.26434	311.24405	263.2857	1000.0	64999	115.95953	7.153299	115.95974	7.082487	7.9914765	-116.68378	5.26603	0.03692378	0.00032808437	913.4151649475098
14	506.07413	68.765465	609.80695	415.18307	472.30255	172.26242	660.808	110.22148	1000.0	845.6	69999	113.67728	7.024884	113.67714	6.987359	7.9789157	-114.424225	5.319955	0.036050733	0.0007567852	987.6167299747467
15	250.99321	239.262	606.7326	1.9231292	532.4414	79.00515	668.0974	371.84357	533.4	980.05	74999	111.72703	6.6804247	111.726974	6.6444774	7.980175	-112.41596	5.26005	0.032809883	0.0006570817	1061.2030057907104
16	538.0208	102.93815	675.7798	384.85147	500.07446	141.31151	672.092	137.94316	1000.0	933.8	79999	109.227936	6.2731376	109.228	6.237863	7.9899373	-109.8802	4.415302	0.031093664	0.00031460146	1133.282621383667
17	258.5634	259.29474	594.1424	1.6896267	370.5261	205.97589	655.14343	138.98409	510.1	1000.0	84999	106.22278	6.3397956	106.222916	6.2966213	7.9572	-106.7842	3.6516407	0.026918396	0.0011811762	1205.8021805286407
18	402.3969	179.12047	618.6208	95.84122	526.5872	95.80528	693.8528	397.87457	849.4	1000.0	89999	102.14866	6.322602	102.148964	6.2741313	7.9514976	-102.63976	3.0640404	0.021981623	0.0011060366	1279.6719782352448
