Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LossPi	LossQ	Time
1	486.64536	17.569464	507.18515	454.2212	112.87184	25.21591	164.7085	81.50273	1000.0	1000.0	4999	4.0486946	2.252389	4.0486603	2.2524412	-4.4540653	0.008112506	55.47658443450928
2	498.60806	33.1205	544.37946	456.1637	258.8529	42.99545	303.63785	176.81886	1000.0	1000.0	9999	13.909018	4.155654	13.908996	4.1557174	-14.764301	0.03731571	116.32175040245056
3	177.70294	56.819702	273.30252	108.03097	82.09288	28.697224	193.0218	60.098312	1000.0	1000.0	14999	30.247696	10.076007	30.24775	10.07603	-30.93986	0.10663555	180.59722447395325
4	44.47119	85.62645	351.32504	-0.12777036	172.59537	174.70934	484.97952	29.031088	224.95454	585.35	19999	46.907513	18.0147	46.90769	18.015087	-48.072998	2.254519	243.96044921875
5	154.45728	120.87595	342.5942	23.685686	260.7525	97.05105	400.71606	53.145702	592.75	957.35	24999	66.31306	19.804611	66.31314	19.8069	-67.93396	3.3583996	307.15906047821045
6	195.24867	63.223576	289.2739	111.75461	119.55166	86.946526	233.85135	0.9211093	1000.0	670.6	29999	78.361534	17.700825	78.36155	17.702703	-79.778946	2.3876152	372.06488370895386
7	154.96336	89.45348	284.98355	16.283846	237.39983	32.654217	288.12427	157.23651	850.0	1000.0	34999	86.35304	14.842054	86.35303	14.844049	-87.665825	2.1414163	437.61521100997925
8	181.12814	127.352135	336.88867	27.792574	293.28146	71.500084	414.3481	154.27379	605.8571	995.2	39999	93.66775	16.405563	93.667564	16.406515	-95.194496	2.0869093	503.1057195663452
9	242.15514	135.51346	386.3296	1.6564194	441.15155	60.52688	530.6782	324.42487	761.1429	1000.0	44999	103.90954	21.567408	103.90934	21.569845	-105.77042	2.386363	566.937792301178
10	215.2441	97.782425	388.5887	66.04454	206.11311	166.58437	482.19806	0.6914854	895.8333	507.6	49999	111.01635	19.064121	111.01621	19.065832	-112.36565	2.9977183	629.4097263813019
