Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LogPi	LossPi	LossQ	Alpha	LossAlpha	Time
1	361.84433	170.55762	500.24014	41.476852	301.18817	32.596107	320.1329	208.97212	819.2	1000.0	4999	12.025087	5.7679224	12.024126	5.769765	-4.9264407	-12.745861	0.0422116	0.12670642	1.6492616	63.94418525695801
2	321.60596	156.64406	504.9733	97.44791	179.9856	40.88063	226.23933	112.634285	691.25	1000.0	9999	29.415648	6.613524	29.415604	6.613033	1.078041	-30.111807	0.29292026	0.04954891	0.39214125	133.42791724205017
3	372.0044	119.31651	486.74954	114.73962	498.49512	145.49773	640.0126	61.92055	886.5	954.25	14999	54.879738	8.659133	54.879574	8.659148	7.301518	-55.78641	1.4335788	0.034935053	0.023666766	206.72871327400208
4	222.62735	205.86363	585.8058	34.28231	125.780556	53.587055	197.43027	23.565756	468.33334	249.6	19999	68.01501	6.386631	68.015114	6.384659	8.040062	-68.6406	2.2352483	0.030400952	-0.0011649312	266.7570950984955
5	237.1735	204.84242	613.916	1.3706137	534.6737	80.965324	661.9577	351.84964	532.1	1000.0	24999	78.07654	6.435936	78.07651	6.4316583	8.127031	-78.8296	4.0328	0.039230403	-0.004686243	341.91970920562744
6	475.6516	89.133224	599.98505	356.54758	521.8878	53.656883	627.8615	463.9999	978.8	1000.0	29999	88.27599	6.637032	88.27605	6.6339693	8.042261	-89.12204	4.305423	0.048337452	-0.0020941196	417.24266290664673
7	364.56128	232.21223	593.1837	7.16667	4.7798347	0.2725724	5.29673	4.1674595	723.7143	20.0	34999	96.24471	7.4683332	96.24476	7.4585667	7.9783587	-97.11309	4.27549	0.052195746	0.0011395443	467.66901564598083
8	144.99193	197.64604	541.04425	2.2858758	423.0411	112.54681	678.24994	231.4482	316.375	1000.0	39999	102.48664	8.725983	102.48636	8.725128	8.00189	-103.39102	6.6862984	0.050258	-8.372085e-05	542.6506583690643
9	356.2059	150.713	552.49445	59.43436	315.7686	197.50328	655.6137	46.0038	881.6667	707.9	44999	108.17072	8.547216	108.170616	8.536842	8.006521	-109.07707	5.918436	0.051563274	-0.00031861506	616.6966569423676
10	109.542534	145.1484	402.62073	3.7619429	313.8382	52.473816	386.07587	186.74828	298.06668	967.2	49999	111.07304	9.828272	111.07274	9.838551	7.978229	-111.90537	6.2175713	0.04844739	0.0010775665	688.9636397361755
11	384.77304	55.26273	459.79523	314.1541	203.78653	113.399284	427.70303	24.962408	1000.0	796.45	54999	113.34121	11.239503	113.34128	11.239843	8.001873	-114.19032	6.248501	0.047517046	-7.866364e-05	762.8016536235809
12	140.38959	166.98666	472.06833	1.7662908	392.97116	128.07758	562.31213	26.983839	432.33334	910.8	59999	114.71785	11.660378	114.717926	11.656974	7.9947686	-115.4936	6.0593452	0.04556408	0.00025215244	838.8619599342346
13	321.2844	175.07852	599.78143	103.85082	533.8506	77.63554	696.08167	383.97763	669.1429	1000.0	64999	113.63853	9.719254	113.63845	9.71612	7.98095	-114.338066	5.3287525	0.044783674	0.0008533865	913.8935263156891
14	153.4092	213.46906	591.49274	2.8259397	38.676643	138.5771	642.64514	5.737002	336.82352	70.0	69999	111.326584	8.365304	111.326775	8.347832	7.9723525	-112.025566	5.7900167	0.039898396	0.001128294	985.6859998703003
15	375.93066	64.26986	473.37436	281.31485	153.33684	168.57155	513.3305	4.83071	1000.0	380.2	74999	108.97494	7.646737	108.974724	7.627616	7.9795556	-109.59965	4.8882546	0.038279906	0.0007575767	1057.924287557602
16	117.75434	156.99506	495.9127	3.9246988	524.98413	138.6815	659.8029	147.4318	279.16666	941.15	79999	105.678375	7.0331225	105.67794	7.0174274	7.9891076	-106.24446	4.880245	0.03381411	0.0003802352	1132.453067779541
17	404.66418	53.91296	505.26724	345.0106	174.89218	115.80799	347.98077	-1.1976049	1000.0	749.55	84999	101.8439	6.170865	101.84382	6.1474414	7.9779224	-102.37596	4.746516	0.03179979	0.0007138351	1207.3753824234009
18	380.36584	163.2843	605.01843	76.20345	407.23016	190.97617	624.9643	44.252403	842.6667	770.45	89999	98.568245	5.6720285	98.56814	5.6603155	7.971013	-99.07047	3.8378813	0.028984558	0.0008406502	1282.692766904831
19	303.7234	159.82753	506.4298	63.135838	549.538	112.203064	649.98846	103.30698	627.1429	958.35	94999	95.19946	5.827352	95.19942	5.8100996	7.97504	-95.67841	3.927525	0.026453748	0.0006466666	1355.0169773101807
