Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LossPi	LossQ	Time
1	409.22318	147.59929	516.9494	131.25154	304.20465	23.81347	331.99216	245.12112	805.6667	1000.0	4999	4.22162	2.4626133	4.221605	2.4626563	-4.6538715	0.011660234	54.256880044937134
2	396.33975	151.34991	520.2335	165.79865	196.53078	32.175068	229.74191	87.286514	792.0	1000.0	9999	14.242804	3.7493725	14.242761	3.7485394	-14.982061	0.08566607	113.69387102127075
3	211.89145	146.30055	487.28845	85.406006	55.417366	64.30394	153.80502	-55.768616	1000.0	789.4	14999	33.28277	14.016569	33.28276	14.0164385	-34.675774	0.21170962	177.89995098114014
4	182.09488	53.168938	259.42236	97.28446	177.02264	41.927746	210.89488	-0.9432897	1000.0	956.65	19999	52.6406	17.009323	52.640587	17.00908	-53.479374	0.20831689	243.30423784255981
5	46.179073	100.84576	412.34186	-7.7354093	501.39072	143.54424	706.46545	46.809566	193.95833	954.8	24999	61.92674	16.902308	61.926613	16.901917	-62.7139	1.5235413	308.2132875919342
6	300.89865	134.83167	445.03967	24.40358	237.92789	92.750114	529.069	100.74222	859.5	1000.0	29999	67.79992	20.102964	67.799736	20.10384	-68.94151	1.4697447	372.6535060405731
7	253.41354	41.385284	304.5401	213.35327	209.97067	32.00808	292.60974	169.60188	1000.0	1000.0	34999	71.62715	19.590378	71.62694	19.590399	-72.68137	1.5584503	435.78495931625366
8	256.49817	77.25118	342.90918	113.192	25.532202	83.48278	386.73776	1.028531	1000.0	80.5	39999	78.623726	16.902336	78.62382	16.902376	-79.681335	1.4864148	498.17542362213135
9	249.37773	145.83305	414.35214	1.0750613	499.77744	114.44585	702.8867	352.3615	747.0	1000.0	44999	81.76471	15.888858	81.764725	15.889762	-82.65125	1.7653863	560.4309034347534
10	369.26007	40.180954	421.15637	312.6257	309.19208	147.4189	563.262	48.518032	1000.0	885.8	49999	83.813484	15.259811	83.81361	15.259983	-84.781975	1.2787511	622.9086630344391
11	221.89578	144.77164	434.7466	9.619667	27.61864	81.05795	376.653	-0.9021289	647.375	88.05	54999	85.238594	14.020935	85.23876	14.019682	-86.1169	1.5953104	682.7525501251221
12	135.08276	146.26288	431.0506	0.06434681	238.18372	115.21397	507.42892	-17.330088	408.25	893.25	59999	85.97022	12.431637	85.97025	12.434692	-86.92957	2.3744097	746.9747786521912
13	329.35028	68.00011	407.66367	254.09341	380.28204	122.43655	525.5268	30.628069	946.2	955.65	64999	86.75653	11.614348	86.75659	11.61896	-87.61791	2.4372132	811.512225151062
14	309.26846	60.45643	375.3009	209.27234	302.46506	23.403053	316.15305	206.1973	1000.0	1000.0	69999	87.96422	11.424426	87.96426	11.42815	-88.88331	2.1871326	876.1280732154846
15	315.04727	122.07892	447.61346	73.66021	368.9296	91.765884	562.55054	241.26822	871.3333	1000.0	74999	90.627975	11.617631	90.628	11.620551	-91.53348	2.0424364	938.8683996200562
16	480.3502	124.059845	620.0091	265.228	435.66397	90.95708	618.08215	280.572	1000.0	1000.0	79999	91.02569	11.059892	91.02576	11.063441	-91.83026	2.277421	1000.6667013168335
17	375.73245	135.198	458.67932	77.36322	409.5761	157.68402	627.094	28.627266	857.0	869.65	84999	91.57261	10.693697	91.57248	10.697893	-92.38325	2.1584435	1062.9393684864044
18	188.08974	228.05301	639.35095	-2.4030633	456.14072	203.26012	704.48944	-1.3906581	398.25	875.55	89999	91.70172	10.162969	91.70176	10.16445	-92.5117	2.3952901	1125.1416664123535
19	491.027	154.72144	598.4915	183.46391	475.41992	164.45781	691.58405	76.7643	1000.0	929.55	94999	91.56739	9.73759	91.56736	9.7415695	-92.38321	2.2809782	1187.261724948883
20	446.8913	70.453995	531.75543	322.85437	398.8022	139.87866	625.19086	109.5235	1000.0	1000.0	99999	91.74693	9.551866	91.74679	9.553907	-92.52578	2.128877	1250.7754778862
21	529.1703	62.804695	622.7395	434.695	495.06647	107.10236	725.70874	277.54932	1000.0	1000.0	104999	91.580376	8.1828575	91.58038	8.184779	-92.3561	1.9859313	1315.4468359947205
22	311.98663	189.30959	553.66925	26.332779	398.23645	146.16801	622.59875	16.4193	654.0	892.75	109999	91.329475	6.8558846	91.32948	6.8573394	-92.07143	1.8806669	1379.982970237732
23	462.39078	145.3137	600.11566	240.98088	445.53253	135.34277	784.20624	76.554886	1000.0	956.55	114999	90.73539	6.059827	90.73529	6.0617123	-91.40492	2.0426521	1443.5063784122467
24	505.86444	62.36711	573.9213	405.00974	297.13895	72.430885	424.2336	140.02545	1000.0	1000.0	119999	89.92355	5.863222	89.923485	5.867605	-90.59906	1.985239	1506.858910560608
25	422.09576	69.69137	535.7669	343.39334	523.73895	86.65883	632.7031	307.04144	1000.0	1000.0	124999	89.22033	5.922397	89.22024	5.929535	-89.870155	1.9773164	1568.8523318767548
26	427.97934	165.12947	664.94714	220.7404	541.862	113.65373	813.64526	369.75333	983.0	1000.0	129999	88.440956	6.2920175	88.44089	6.296682	-89.076416	1.9140713	1630.8041236400604
27	444.81854	93.462036	559.5805	309.08102	515.08264	88.50133	681.94385	278.16748	1000.0	1000.0	134999	88.01381	6.6608872	88.01382	6.6641774	-88.685135	1.9075848	1693.1455330848694
28	437.025	67.981064	533.4398	339.05542	433.21368	146.96725	632.8789	89.154625	1000.0	915.0	139999	87.84205	7.2261214	87.84204	7.2274914	-88.50892	1.6221651	1755.8683593273163
29	478.54044	105.48897	607.215	349.35458	476.22137	145.8626	654.5521	147.10909	1000.0	983.6	144999	87.87629	7.982684	87.87617	7.9834824	-88.576836	1.6467096	1820.0925307273865
30	542.30164	59.451897	638.02423	470.79422	443.3694	188.8454	755.7916	3.396299	1000.0	913.8	149999	88.52058	9.2657175	88.52049	9.266461	-89.29255	1.4481658	1884.7105898857117
31	359.04227	247.88127	666.4957	4.2612476	484.05157	125.16204	670.25323	160.24777	785.8571	1000.0	154999	89.35251	11.17487	89.35248	11.175701	-90.13632	1.6460845	1949.159378528595
32	424.73105	136.18756	614.3596	242.32709	342.27213	154.20891	612.8669	66.02102	1000.0	865.65	159999	90.157364	14.342073	90.157486	14.340943	-90.97947	1.8246865	2011.7979073524475
33	489.19614	86.04286	640.04816	396.60715	371.10187	179.16466	731.6945	56.330173	1000.0	891.45	164999	92.14991	19.929073	92.1497	19.929806	-93.20537	2.1049423	2073.7724301815033
34	270.06128	158.2647	393.2525	8.936791	329.9245	144.21017	574.5032	-1.1899434	717.8571	862.85	169999	99.13553	32.258705	99.135124	32.260136	-100.465126	5.453077	2135.81014084816
35	155.91963	133.80177	436.09088	7.1110315	112.922325	43.86243	185.83104	-7.0659447	747.7143	902.85	174999	108.83367	43.36092	108.83347	43.362217	-110.4399	6.573444	2199.435389995575
36	140.83241	108.81662	337.2997	-4.183863	130.72107	69.275375	223.26515	-3.7063446	601.375	856.0	179999	123.8717	55.13928	123.8717	55.13895	-126.20902	7.1721234	2263.160978794098
37	188.19907	77.15204	294.72778	68.88712	170.83237	134.82648	358.5503	-3.6988897	871.2	641.6	184999	139.10577	57.397453	139.10564	57.398426	-141.48662	8.656034	2326.8160572052
38	56.299767	83.13782	235.40051	-0.39193568	50.492302	82.08603	293.83994	4.2584643	315.42105	256.0	189999	152.18	54.472366	152.17943	54.475132	-154.64958	8.978814	2392.0962340831757
39	13.20636	19.738485	144.1587	-12.049651	15.813272	4.763783	26.621065	8.177275	96.666664	77.25	194999	164.09044	50.352142	164.09042	50.35349	-166.6023	8.995387	2437.171317100525
40	15.349924	33.058735	249.55418	-4.181832	11.417646	5.199211	21.669142	2.4135647	95.113205	75.7	199999	173.78156	46.55573	173.78177	46.5574	-176.2371	8.804307	2476.286046028137
41	10.800658	5.9195466	24.184978	-3.3266368	296.32547	84.583115	404.4912	26.986357	74.149254	945.05	204999	177.92047	43.131577	177.92064	43.131783	-180.10457	8.85569	2541.3955585956573
42	203.45692	139.07849	341.4841	4.2266655	299.8764	44.50816	390.67264	197.16852	693.6667	988.95	209999	176.89291	40.950935	176.89294	40.95318	-178.84207	7.8161263	2606.5534629821777
43	350.7409	40.048	388.41467	276.03128	336.9178	71.95579	456.34067	234.14041	1000.0	1000.0	214999	174.21623	36.29551	174.21632	36.298763	-175.77805	6.145939	2671.2277121543884
44	319.37106	25.941235	364.21072	283.42493	187.99327	51.537357	261.7788	96.8656	1000.0	1000.0	219999	168.58025	32.941845	168.58037	32.9446	-169.95148	5.3170652	2734.6064417362213
45	188.45251	57.267223	239.79033	115.2535	370.77835	111.80585	525.0513	104.77124	1000.0	955.95	224999	162.71848	29.230091	162.71866	29.230911	-163.9423	4.0008163	2796.9675602912903
46	375.8837	40.0924	432.9925	317.08173	224.09827	111.79144	416.20444	-23.86124	1000.0	961.75	229999	156.84677	26.7532	156.84695	26.75561	-157.9593	3.9843242	2859.82861328125
47	310.14264	89.00377	423.09143	179.3123	269.27716	92.35043	416.21262	105.419945	1000.0	1000.0	234999	150.58052	24.320763	150.58072	24.320677	-151.57443	3.7843668	2922.6169335842133
48	290.25418	110.05797	414.36362	117.1698	327.09058	134.05978	615.1527	-30.003626	1000.0	955.75	239999	144.17381	22.640366	144.17387	22.639307	-145.0657	3.563761	2985.3546330928802
49	410.1579	49.041027	488.22794	356.21512	409.51987	89.630714	621.23914	290.80222	1000.0	1000.0	244999	137.15076	21.164623	137.15086	21.16616	-137.8803	2.9897563	3047.9544353485107
50	321.91205	83.9174	387.2694	162.91393	302.27795	103.31834	633.3005	176.43219	1000.0	1000.0	249999	129.92662	19.98543	129.92668	19.987268	-130.55153	2.462501	3112.8483011722565
51	352.40955	127.890045	581.4718	205.55919	347.9216	41.10798	420.2759	248.93034	1000.0	1000.0	254999	123.210434	18.148098	123.21045	18.149971	-123.82435	2.2873492	3177.704156398773
52	355.90012	71.192024	484.77673	296.15393	329.11786	113.66363	554.6115	111.32688	1000.0	878.7	259999	117.3211	16.65461	117.32109	16.655346	-117.902	2.0612082	3242.2913615703583
53	396.79688	83.92949	544.451	268.60562	391.8979	118.971756	576.9589	104.70112	954.1667	923.15	264999	111.7576	15.601029	111.7575	15.602055	-112.262474	1.7817186	3304.767035007477
54	400.91245	84.20022	503.61337	282.21127	320.0713	168.9353	573.61304	-3.1062744	1000.0	825.25	269999	106.469025	15.06052	106.469	15.059869	-106.9618	1.870999	3366.98015332222
