Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LogPi	LossPi	LossQ	Alpha	LossAlpha	Time
1	19.987047	3.1251733	30.597076	8.591143	47.681408	4.7853847	56.408783	39.824345	12.099274	38.2	4999	13.130553	8.41361	13.130674	8.415195	0.064997315	-14.295364	0.43970567	0.13081269	0.4002837	40.780972719192505
2	20.421225	3.1488202	34.482864	6.6222305	86.141014	6.2557898	101.33647	76.1459	12.435324	62.15	9999	31.800154	16.128922	31.800365	16.136524	2.4136536	-35.040226	1.1338164	0.065189965	0.042509552	83.39923024177551
3	271.74515	293.41406	853.2968	71.75893	312.51804	341.72708	904.8109	96.03857	310.9375	322.85	14999	54.924305	21.817947	54.924625	21.82967	2.9275577	-59.209476	3.9668972	0.048947286	0.003620475	143.41860938072205
4	225.03865	234.79533	825.0932	75.50029	128.50958	110.96555	608.7764	83.97367	244.1	115.95	19999	64.32695	21.548094	64.32713	21.556364	2.9893742	-67.726974	3.4997835	0.039998785	0.00042832614	200.6243815422058
5	101.127655	112.45096	884.3879	63.993076	912.1022	1.0313381	913.9181	910.0396	87.39216	1000.0	24999	68.25579	22.118996	68.2563	22.122055	2.9907978	-71.2146	3.295332	0.041324634	0.00034139518	259.64138436317444
6	300.17773	349.42554	878.86646	46.332706	902.12616	2.2806962	907.3101	896.1751	362.86667	1000.0	29999	73.46333	21.952013	73.46352	21.956995	3.0065129	-76.18213	2.4975905	0.03896588	-0.00023346803	318.13662028312683
7	590.2006	248.05219	872.03436	141.00569	968.5155	45.329334	1006.1393	901.9029	719.1667	1000.0	34999	75.594635	21.197802	75.59466	21.20559	2.9916155	-77.797935	2.2017388	0.036328185	0.00030816623	376.5832304954529
8	886.8761	6.45334	895.3787	877.6424	755.7694	312.9993	916.8551	107.749626	1000.0	823.45	39999	76.331474	19.738243	76.331474	19.742334	2.9631498	-78.217125	1.7814354	0.03034149	0.0011558258	434.9764428138733
9	142.99484	152.80077	893.57715	46.782154	914.3934	4.1152725	918.15546	897.7029	130.0	1000.0	44999	76.1445	20.477037	76.145615	20.477592	3.074243	-77.86769	2.175443	0.029694214	-0.0025793232	495.6902713775635
10	853.3379	15.050113	873.0003	833.59357	897.27673	3.786189	901.8811	887.34454	1000.0	1000.0	49999	78.115685	19.821653	78.116196	19.82501	2.8933325	-79.79976	1.9884727	0.03366142	0.0035646167	556.7177312374115
11	826.37354	16.288027	852.1271	802.936	915.6805	3.860626	921.69885	909.1905	1000.0	1000.0	54999	80.71755	18.688337	80.71756	18.692701	2.9760716	-82.29107	1.6626545	0.021154001	0.00057688367	616.5560772418976
12	653.8558	314.37473	888.79486	208.5331	899.5529	9.244483	913.089	879.33685	722.0	1000.0	59999	82.397446	18.396257	82.39752	18.400543	3.007385	-83.86106	1.4639006	0.024581812	-0.00016580538	674.9203624725342
13	721.3457	158.6088	874.4945	446.91068	905.8218	3.8338354	912.0318	894.00574	805.1667	1000.0	64999	83.62004	18.265154	83.61997	18.268223	3.014313	-84.9959	1.3535823	0.025508704	-0.00034093624	733.54891705513
14	312.0459	202.79057	887.06494	169.03447	320.9408	203.15825	921.0463	190.15253	295.6	282.5	69999	84.38517	18.487051	84.385506	18.487364	3.0014868	-85.66733	1.286183	0.026367273	-3.5004403e-05	791.7329390048981
15	453.9336	271.1607	888.8098	194.40007	924.7306	2.207276	927.3	919.2764	451.66666	1000.0	74999	84.42223	19.249666	84.42255	19.249462	2.9979823	-85.60751	1.2994152	0.02575609	5.396477e-05	851.8165974617004
16	336.83508	210.53604	894.8987	167.12297	241.93823	35.702568	293.62326	177.83247	307.3684	204.15	79999	84.56505	18.975697	84.56525	18.975943	2.9988606	-85.68558	1.1656667	0.025129275	3.1024098e-05	904.6575057506561
17	222.53487	31.358751	286.8215	171.17531	253.07578	9.649911	274.0427	234.86702	165.83333	194.65	84999	84.24237	19.57916	84.24268	19.579166	2.9959311	-85.302536	1.2428113	0.024662724	0.00010288968	952.2193949222565
18	223.61052	28.579231	311.1397	170.4758	212.37527	9.41519	234.4946	198.40695	158.40625	149.95	89999	83.88145	20.235022	83.88179	20.235502	3.0097613	-84.90945	1.2267798	0.025484964	-0.00024356513	1000.4000415802002
19	281.43546	214.39539	1233.6992	191.88887	1422.258	5.2233324	1432.5648	1410.9801	202.0	1000.0	94999	83.591965	20.485767	83.592125	20.487398	2.9999595	-84.54858	1.1793815	0.02755675	4.1891576e-06	1060.7380530834198
20	490.9595	291.4185	1230.7684	284.1449	953.4164	103.65661	1388.8678	918.7452	374.14285	1000.0	99999	83.51889	20.067875	83.51882	20.069342	2.9965816	-84.41917	1.1238052	0.025399182	9.0894624e-05	1121.4740099906921
21	995.10925	54.46795	1056.2194	928.5878	1017.6748	3.637427	1023.3217	1009.814	1000.0	1000.0	104999	84.30945	19.292906	84.3093	19.295195	3.0118964	-85.20525	1.021678	0.026892407	-0.00031688734	1179.7410998344421
22	1079.0253	219.29242	1363.2689	693.6047	1308.4948	10.639611	1335.751	1295.4966	894.2	1000.0	109999	85.541855	18.693157	85.5417	18.695578	3.0038257	-86.39749	1.002386	0.028330408	-0.00010660582	1237.1511814594269
23	1174.786	402.8209	1405.5841	277.3337	1319.9349	10.0920315	1334.9492	1294.7417	861.1667	1000.0	114999	87.24361	18.480965	87.2436	18.482416	3.0060654	-88.09439	0.9677266	0.03003272	-0.0001790861	1294.8902399539948
24	1223.8606	73.83071	1305.1425	1112.8423	1132.8864	57.037075	1203.0222	1021.98944	1000.0	1000.0	119999	89.50002	18.49961	89.49986	18.499674	3.0030417	-90.34309	0.98958594	0.031054199	-9.260306e-05	1353.9987597465515
25	1215.652	109.04302	1367.5538	1098.6785	1318.8712	11.928663	1344.3964	1287.9921	961.4	1000.0	124999	91.99695	18.681171	91.9968	18.682493	3.006245	-92.86285	1.0463254	0.032935478	-0.0002009686	1414.5094363689423
26	1439.0371	24.19448	1462.6897	1395.2498	1433.7117	11.523454	1454.7272	1415.2958	1000.0	1000.0	129999	95.370865	19.188343	95.37075	19.189428	3.0065453	-96.28618	0.99271446	0.03565516	-0.0002235734	1474.462683916092
27	1408.6389	39.114494	1465.9355	1363.3441	1401.8928	5.2654505	1410.9066	1389.3175	1000.0	1000.0	134999	99.241905	19.776867	99.24186	19.777948	2.9949458	-100.15606	0.9524553	0.03441359	0.00018005037	1532.0385234355927
28	1389.7808	12.075763	1409.548	1372.714	1454.159	4.1774487	1462.8234	1443.489	1000.0	1000.0	139999	102.25371	20.031515	102.25354	20.032946	3.0032024	-103.14904	0.9494098	0.03447509	-0.000107614695	1589.534502506256
29	1465.3406	27.286352	1504.6421	1426.8098	1589.2307	5.8038526	1598.7954	1575.8259	1000.0	1000.0	144999	104.70043	20.153429	104.700356	20.15458	2.9961007	-105.5783	0.9699383	0.035278074	0.00013856452	1647.1753294467926
30	1560.5288	27.558092	1604.3044	1530.5513	1665.2922	5.4736366	1672.8904	1652.9624	1000.0	1000.0	149999	106.941	20.10774	106.94095	20.108883	3.0065646	-107.8008	0.9271535	0.034886256	-0.00022808163	1706.515042066574
31	1597.8774	13.918143	1617.4557	1579.883	1686.6963	5.6445913	1697.7068	1678.1597	1000.0	1000.0	154999	109.33848	20.24205	109.33848	20.243633	3.0053985	-110.209526	0.8842335	0.03720614	-0.00019889238	1766.8640811443329
32	1611.7625	19.828632	1632.322	1578.0195	1679.9537	4.8966994	1689.8059	1669.1289	1000.0	1000.0	159999	111.80154	20.539997	111.80135	20.540945	3.0002263	-112.671715	0.90015393	0.037790533	-6.494528e-06	1826.2421979904175
33	1639.6598	33.494556	1682.5802	1587.7024	1688.4105	4.379831	1695.8546	1676.7172	1000.0	1000.0	164999	114.4336	20.754236	114.43354	20.755463	3.0010815	-115.31585	0.8954947	0.03736709	-3.9459897e-05	1883.827467918396
34	1645.9203	23.904797	1679.1459	1619.0114	1737.51	7.740628	1754.1351	1725.0778	1000.0	1000.0	169999	117.4518	21.064997	117.45191	21.065472	2.9966846	-118.33811	0.907145	0.039000396	0.00012991432	1941.3145813941956
35	1681.9811	7.4700165	1690.7533	1672.1008	1724.1975	10.949629	1751.5458	1703.3083	1000.0	1000.0	174999	119.77971	21.202885	119.7797	21.203646	3.004963	-120.630714	0.97205037	0.039388336	-0.00018738443	1999.1064920425415
