Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LogPi	LossPi	LossQ	Alpha	LossAlpha	Time
1	20.121075	3.0160098	32.604504	11.545217	60.52076	5.1421647	72.76788	54.938137	11.980769	42.0	4999	13.041238	8.545591	13.03805	8.548627	0.12053097	-14.180039	0.4276653	0.1309414	0.39231068	39.932661294937134
2	20.093967	3.0077505	34.967617	12.536881	85.0493	5.8555136	97.08229	75.80405	12.22439	61.95	9999	29.366062	15.304539	29.365929	15.305665	2.2127469	-32.222744	0.888654	0.061656617	0.053473003	84.24138879776001
3	258.25894	325.87286	885.88837	56.51567	95.185295	2.0092876	100.01233	92.16971	274.44446	66.0	14999	49.02927	20.290546	49.028545	20.292988	2.9153106	-52.92485	3.2559679	0.039596535	0.003481279	130.46989583969116
4	92.17881	17.007704	178.71274	64.55126	920.9429	6.6289663	929.3053	903.02826	67.19355	1000.0	19999	59.823692	21.834646	59.82272	21.838778	3.0571156	-63.22823	2.9797986	0.047099367	-0.0022709072	191.30428504943848
5	309.301	362.6076	959.1347	39.384396	500.51767	376.0948	880.9523	109.32341	368.1875	549.8	24999	65.575966	23.347042	65.575356	23.347202	3.0264566	-68.4677	2.922622	0.044527188	-0.0012586173	252.07643914222717
6	237.79057	283.58807	910.112	62.382854	1009.5454	4.293113	1012.8843	993.0315	258.4375	1000.0	29999	70.64447	23.711178	70.64391	23.712006	3.0215216	-73.402695	2.985677	0.056267165	-0.0011397584	310.2946057319641
7	931.3366	13.348676	948.80396	915.10895	1010.3218	1.7388176	1013.5469	1006.94965	1000.0	1000.0	34999	77.73074	22.582298	77.73055	22.580706	2.9428768	-80.2253	2.5438695	0.04625855	0.0026454	368.41768074035645
8	923.60645	9.900917	933.944	906.91296	961.757	1.9683301	965.9283	957.1947	1000.0	1000.0	39999	81.94853	21.595116	81.94846	21.592903	2.9655106	-84.143486	2.2885067	0.033566277	0.0011998998	426.5967264175415
9	809.66315	250.80275	932.039	249.01268	902.79407	1.995806	905.40906	898.4657	866.8333	1000.0	44999	84.14776	20.617292	84.147675	20.616266	2.9922686	-86.10349	1.9460969	0.028855573	0.0002378037	485.25373005867004
10	290.08588	280.39584	949.3222	114.22612	982.83923	33.290268	1005.65186	915.32153	269.38095	1000.0	49999	85.045494	19.826714	85.04545	19.826674	3.019922	-86.8096	1.6582961	0.034082625	-0.00064410316	545.8584759235382
