Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LossPi	LossQ	Time
1	-112.42247	136.55315	-2.2386568	-431.1894	270.54422	350.54468	761.39954	-415.0621	294.57144	672.05	4999	0.4612607	2.2029114	0.46162635	2.2038774	-1.3189539	0.09618718	41.964367628097534
2	-84.253654	116.83598	18.988312	-394.1726	-353.59583	624.78235	-3.7541955	-2012.8354	234.12	183.4	9999	10.107613	5.943638	10.107381	5.9446454	-12.16147	0.55821496	88.69343328475952
3	-69.37523	193.06987	74.6585	-868.99603	78.52017	186.24394	644.99115	-73.90985	246.85	483.75	14999	23.28638	4.713491	23.285791	4.71718	-24.60741	1.3954356	138.0088770389557
4	40.81563	65.0176	156.56346	-97.07325	24.18618	75.891685	222.5361	-167.17336	288.0625	330.25	19999	27.620243	5.315686	27.620165	5.31543	-28.632631	1.4223119	187.075612783432
5	63.91161	124.94073	445.0627	-106.86434	239.93735	265.97394	669.52356	-22.124384	388.5	577.75	24999	30.443829	6.2164516	30.443712	6.216023	-31.35145	1.5626053	236.49174666404724
6	60.294098	125.03673	461.36255	-105.84976	75.05263	90.283676	252.11937	-133.43788	300.25	319.6	29999	33.042217	7.037966	33.042	7.0365534	-33.93503	1.7183186	286.2925283908844
7	86.44407	92.69974	305.71637	-27.595844	116.00334	116.9189	349.61905	-1.0911598	471.81818	341.65	34999	34.367523	7.9868546	34.367546	7.98821	-35.164406	1.8819195	336.2699980735779
8	136.43813	149.29866	475.85596	-11.950253	314.73886	242.65288	681.5315	-33.62333	355.7857	658.4	39999	34.675785	9.483696	34.675686	9.483556	-35.44079	1.8811332	385.80870366096497
9	206.13509	201.25862	577.28046	0.829672	483.56476	304.4995	896.3411	13.549805	444.9	694.95	44999	35.128235	10.909693	35.12798	10.908612	-35.871464	1.910724	436.4028630256653
10	339.17853	267.54218	786.00745	24.286343	458.03876	344.31857	903.2065	20.067131	524.0	583.4	49999	35.92201	12.0700865	35.92193	12.070507	-36.642967	1.833929	487.24385929107666
11	290.6596	274.70203	770.4089	7.1100087	585.0973	329.6758	899.3156	14.300078	416.0	725.75	54999	37.127876	12.769616	37.128143	12.770395	-37.85	1.8220463	537.843816280365
12	352.4607	310.8714	802.4484	12.4781685	459.01642	343.61667	880.3803	21.97845	479.0	566.25	59999	38.47147	13.00361	38.471794	13.003892	-39.16009	1.7847066	588.2629864215851
13	369.76215	322.9648	859.9408	27.064085	706.53467	203.85823	958.20496	48.618256	475.0	876.4	64999	40.061817	13.171871	40.062115	13.173431	-40.7312	1.7820053	639.3207612037659
14	300.32956	262.007	811.4394	-6.2824597	626.6307	307.43195	983.0533	30.950476	436.8	700.15	69999	41.777103	13.061728	41.777378	13.062153	-42.439053	1.7328652	689.6315860748291
15	384.27518	311.73627	891.58386	17.88972	604.257	349.8159	1049.0148	1.8649924	527.0	688.6	74999	43.503002	12.885855	43.50331	12.885717	-44.177658	1.7360913	739.871105670929
16	499.71957	331.76926	993.58954	16.179134	517.79205	355.42017	1058.8234	15.137905	564.2222	550.25	79999	45.19069	12.826818	45.190826	12.826437	-45.8209	1.7044648	790.7272987365723
17	395.0488	356.00778	897.48816	13.016479	712.66077	366.98636	1265.0157	31.232754	444.0	672.9	84999	46.914158	12.983616	46.91438	12.982271	-47.51928	1.7459453	840.6939685344696
18	473.41504	341.98495	947.52356	29.926462	436.46478	387.06866	1017.6162	-17.154009	525.44446	465.05	89999	48.56585	13.0439825	48.565876	13.04381	-49.171974	1.8194385	891.0714745521545
19	652.5903	344.90985	981.3955	88.561874	701.0604	336.40445	1038.4043	31.495552	746.4286	729.9	94999	50.084053	13.010649	50.08411	13.009895	-50.670567	1.7844352	941.2960097789764
20	554.1724	333.17563	950.3142	34.531036	720.55664	404.37024	1312.3386	22.712519	571.2222	672.45	99999	51.398586	12.924431	51.398655	12.924607	-51.958588	1.6795703	993.9795174598694
21	446.01172	365.57703	1137.3245	21.292034	810.39874	368.64578	1532.2987	224.44978	402.63635	622.6	104999	53.141914	13.230144	53.142025	13.231732	-53.661137	1.9259814	1045.1663932800293
22	639.8006	420.37064	1126.566	9.181255	988.80304	383.8644	1718.0485	198.53851	606.7778	767.85	109999	54.718346	13.428281	54.718613	13.42727	-55.250175	1.8794945	1096.2331552505493
23	780.33435	519.62177	1626.2195	204.58989	1078.7659	434.44226	1899.1531	242.04425	610.375	826.8	114999	56.568333	13.931932	56.56858	13.931856	-57.10388	1.9472167	1146.9705784320831
24	863.0064	323.59387	1190.3418	244.95996	995.87726	461.74048	1848.0	75.39642	741.4286	773.25	119999	58.2686	14.52876	58.268677	14.527221	-58.783424	1.983611	1197.1489675045013
25	1105.5839	444.83737	1723.0023	232.08054	959.7907	549.4719	2042.0674	137.33525	796.6667	657.75	124999	60.076244	15.318432	60.076355	15.316755	-60.607475	2.0069153	1247.0730257034302
26	1342.5084	363.16965	1818.362	799.25305	894.97107	424.09024	1578.654	246.42622	1000.0	642.6	129999	62.308395	16.41257	62.308712	16.410614	-62.80907	2.1090937	1296.8637375831604
27	1084.0981	300.36023	1670.0463	861.23956	1299.6582	591.4447	2101.3984	155.744	931.8	765.9	134999	63.904938	17.226921	63.905342	17.224798	-64.42198	2.1865475	1346.521770954132
28	1023.63574	665.3968	1905.1481	67.858284	1315.7294	743.9956	2236.8293	282.85663	690.125	649.85	139999	65.96227	18.530441	65.96256	18.528809	-66.465416	2.3371367	1396.5033612251282
