Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LogPi	LossPi	LossQ	Alpha	LossAlpha	Time
1	122.52401	33.35215	224.1173	78.42873	150.61899	11.324672	181.26733	135.73907	24.32683	28.55	4999	74.28972	52.051952	74.28345	52.03813	4.249201	-82.43175	11.787512	0.1389577	1.9855901	43.08990001678467
2	125.514694	40.945484	292.52362	78.5388	196.86452	10.240459	220.76958	177.19908	24.880596	44.35	9999	411.90427	194.83128	411.89743	194.76787	22.67982	-454.4424	214.1714	0.22414963	-1.1259958	92.81385087966919
3	269.55807	95.19142	473.4243	91.85367	264.18527	36.89897	335.74368	203.25237	54.467392	52.1	14999	772.8409	215.21288	772.8328	215.20525	16.413006	-815.0636	1359.7657	0.31835073	0.18515204	146.97585582733154
4	292.52472	73.21449	621.62787	155.46925	334.91632	29.252214	385.7664	285.20786	57.03448	72.35	19999	713.1206	226.33156	713.1359	226.14415	16.825851	-738.65405	1151.2563	0.22717349	0.039168205	201.15171647071838
5	331.6967	134.66779	720.92004	94.72382	233.34134	91.71441	389.1305	123.89228	68.83562	50.45	24999	582.8146	200.64322	582.80817	200.60185	16.956007	-601.0263	696.499	0.19252136	0.008768194	255.61052203178406
6	334.71625	100.28535	627.9907	103.790535	454.77896	91.13004	646.7441	354.3562	67.76712	94.15	29999	528.12555	169.79848	528.12506	169.77829	16.759851	-543.7936	576.94995	0.17186245	0.039607655	310.71795558929443
7	347.54504	108.50735	673.25183	131.89587	412.54596	45.560047	545.59064	340.51633	67.386665	76.3	34999	464.00674	159.06364	464.00284	159.05536	16.984333	-475.53195	405.6498	0.13614956	0.0022468155	365.8343551158905
8	387.54507	94.12926	754.8385	219.03207	321.2782	15.375271	353.0887	295.59366	74.16418	62.05	39999	406.14944	152.218	406.14838	152.2084	16.911888	-415.5453	352.79987	0.13069879	0.011578827	420.9368999004364
9	343.6191	51.291214	489.46765	260.3984	340.99884	36.420998	407.56906	283.91977	65.35065	64.25	44999	358.77612	139.52301	358.77103	139.50066	16.888905	-366.30734	269.93594	0.11691294	0.012756338	476.3752181529999
10	347.36084	85.20521	696.4399	184.24245	399.41766	100.2061	611.8318	273.2886	66.91892	76.9	49999	318.1458	127.99886	318.14224	127.98925	16.931992	-324.25272	218.64978	0.10069658	0.0069163744	532.1900537014008
11	355.9491	64.86151	566.39966	245.30202	333.17215	12.448766	367.401	311.11075	68.97222	65.15	54999	290.2524	120.39723	290.2502	120.403076	16.91604	-295.69714	174.84244	0.09000913	0.007650402	587.683242559433
