Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LossPi	LossQ	Time
1	1.4466122	5.8511624	33.827267	-9.076349	-10.76277	2.6075413	-7.17276	-14.122609	20.510288	68.85	4999	6.7266974	6.458449	6.726822	6.458401	-9.477846	0.26435626	27.962002515792847
2	1.32721	4.987759	24.717897	-9.699235	91.10822	47.908955	273.16403	57.090332	19.86111	204.6	9999	39.382446	19.887207	39.381805	19.88459	-47.08643	4.8199887	65.81355452537537
3	77.52754	31.530806	176.86293	-9.351069	112.15503	98.74988	411.97876	57.021973	190.6923	202.1	14999	65.68662	23.360308	65.68655	23.36293	-68.641624	10.410453	105.96930623054504
4	81.358185	25.978876	157.0788	46.966022	105.58002	69.34729	389.70676	61.83553	194.84	207.75	19999	48.685127	21.493862	48.685143	21.493084	-50.44284	3.2584364	144.6959867477417
5	81.99226	23.906786	163.32516	51.68326	78.929115	21.212353	131.5449	54.846798	195.38461	192.15	24999	39.92525	27.407434	39.92529	27.406672	-40.897343	2.6661434	183.17291474342346
6	86.80503	74.39565	360.91983	0.15387423	54.877594	19.415987	96.90507	17.87071	185.62962	188.0	29999	38.771847	27.165106	38.771935	27.161549	-40.23701	5.4287834	222.10025668144226
7	101.75075	80.70656	380.01187	41.277046	148.88052	132.56454	546.0225	64.01005	175.76923	246.05	34999	41.815964	21.476696	41.815933	21.474483	-43.188957	2.5815344	261.7585678100586
8	197.7332	212.38914	953.9035	50.101982	423.4069	224.04626	959.33624	69.99858	236.95653	323.0	39999	45.332253	20.99078	45.331757	20.990255	-47.0975	2.5872107	299.6072998046875
9	278.96378	228.02835	950.82367	46.150265	292.01373	162.9791	614.2956	48.998028	246.55	255.9	44999	53.186787	20.379145	53.186768	20.378263	-55.1289	4.0755496	341.1965229511261
10	171.6246	89.589096	418.03198	7.790203	151.3768	78.8604	331.7122	83.944115	114.681816	94.4	49999	62.879158	20.941359	62.878693	20.941174	-64.991516	6.8040843	374.46320366859436
11	242.89804	104.75409	423.5582	12.602	304.30908	96.25447	456.63446	119.3203	182.81482	206.75	54999	71.833755	21.962934	71.83366	21.96363	-73.905464	6.699815	414.2342150211334
12	211.53142	62.39333	377.5335	67.252495	199.92696	42.01978	275.2315	135.1315	131.43243	122.45	59999	79.46311	23.625664	79.46303	23.626377	-81.577385	8.028869	448.1089177131653
13	203.40924	77.146355	353.12164	44.820774	161.37949	13.81654	186.91255	134.15665	159.75757	88.05	64999	87.02098	24.484592	87.02042	24.48883	-89.05937	9.03598	485.08247542381287
14	157.60722	62.943108	362.39935	99.36097	155.18204	15.87524	168.6205	100.039696	104.604164	96.6	69999	93.36405	25.794458	93.363106	25.795982	-95.525085	9.631134	519.9361968040466
15	181.09845	83.04916	400.2632	44.0977	200.40985	29.484196	264.39908	115.1526	118.14286	111.2	74999	100.178406	26.314281	100.17777	26.314793	-102.50285	10.317365	555.7887434959412
16	178.42941	53.848072	329.38412	88.55769	194.24823	57.423664	336.27103	114.38241	111.844444	133.25	79999	106.34781	27.542395	106.34729	27.544056	-108.66812	10.224169	592.3898947238922
17	168.93768	65.220406	292.5875	-31.933224	191.64404	38.172413	245.55635	127.70974	114.83721	101.85	84999	109.3991	29.621294	109.399086	29.623945	-111.4496	11.128524	627.1150712966919
18	160.49239	60.615982	379.70557	62.68443	137.5104	15.548925	184.64345	114.43304	112.4	89.0	89999	109.003075	31.832811	109.00295	31.836866	-110.808876	11.715683	664.3240439891815
19	190.54787	88.29747	571.424	46.746082	238.98994	39.434914	305.03458	177.85222	118.948715	134.65	94999	107.25915	32.450367	107.258934	32.453907	-108.9144	11.967133	697.9032473564148
20	217.07741	150.273	945.3497	92.273605	188.04602	55.50385	302.12698	99.41441	155.14706	117.15	99999	105.04662	32.739246	105.047424	32.740665	-106.67685	11.633344	736.2814679145813
21	196.20781	69.34592	406.66272	96.303665	277.26434	94.90075	627.8292	141.43329	115.75	127.45	104999	102.27941	32.70791	102.2794	32.709267	-103.779076	10.742337	769.3665571212769
22	231.34769	80.21843	427.24167	121.31451	178.22322	45.314247	298.17322	127.61634	120.70731	102.8	109999	99.33823	32.430195	99.33782	32.43246	-100.86525	10.122842	807.7546558380127
23	291.89874	170.1494	861.90045	127.596466	380.04617	203.0962	918.3396	168.26228	167.5	238.75	114999	97.10399	31.585415	97.10328	31.590359	-98.48243	9.5343485	844.8353357315063
24	346.14877	134.85976	718.38	11.989129	373.5805	70.9853	531.83746	229.06114	190.61539	176.9	119999	95.73466	30.104206	95.73377	30.109365	-96.90793	9.204769	884.0280706882477
25	310.352	108.12855	538.0231	-15.280039	364.6303	92.38619	517.9638	214.93118	156.9375	201.5	124999	95.1782	29.084654	95.17778	29.088583	-96.32684	9.58417	918.0021705627441
26	226.46793	161.47935	707.8547	48.72547	245.98775	204.59415	620.547	0.053681258	121.55	125.8	129999	95.59767	29.09112	95.59729	29.09361	-96.80503	10.025017	956.9029123783112
27	282.68695	179.8616	900.4423	81.40514	449.5114	138.81476	767.51556	181.14574	150.08824	254.5	134999	96.095436	28.876476	96.09538	28.878056	-97.29112	10.960764	991.1187062263489
28	317.34518	125.69514	657.97504	128.04948	388.34222	146.49962	618.76776	92.49693	218.13043	236.0	139999	96.84973	28.317467	96.84972	28.319258	-98.06435	11.850659	1031.0810995101929
29	331.49573	124.67756	565.94275	97.80909	589.9672	216.43718	1029.8063	317.59705	180.61539	353.6	144999	97.99349	28.291313	97.99345	28.295824	-99.1344	12.19792	1067.4239139556885
30	472.47733	215.33595	1005.71747	122.908104	585.84973	290.5307	1425.1055	320.59164	306.47058	328.3	149999	99.323845	28.868479	99.3238	28.873196	-100.445625	12.397926	1109.4531922340393
31	597.42975	239.35097	947.43414	162.77618	812.1842	321.09314	1506.5193	166.68549	312.06668	424.1	154999	100.63321	29.74851	100.63352	29.754517	-101.7729	13.21845	1145.8672699928284
32	664.9095	167.73412	1124.4264	342.9574	675.27594	131.9723	818.2232	229.68738	303.16666	337.4	159999	102.09822	30.821815	102.098816	30.82534	-103.18482	13.26257	1186.4168093204498
33	730.7313	196.47458	1008.0252	386.18127	990.3876	70.62076	1130.4714	888.8178	368.84616	370.6	164999	103.60722	31.552822	103.60807	31.55724	-104.73278	13.047252	1220.676745414734
34	599.03284	167.8472	798.5449	293.27954	384.88797	115.97495	605.5028	147.0469	268.42105	182.95	169999	105.10281	32.39194	105.1027	32.39895	-106.224724	13.415815	1259.6780443191528
35	566.8738	197.39835	1048.3247	116.499825	586.3085	125.43376	1017.351	386.68338	230.77272	231.0	174999	106.80436	33.18396	106.80471	33.18782	-107.9238	13.153616	1293.6689021587372
36	641.969	125.78133	878.57495	401.69482	815.9986	169.77414	1298.4698	503.18866	246.72223	318.75	179999	108.583916	33.991802	108.584236	33.995495	-109.73945	13.308481	1333.8425993919373
37	742.644	243.1429	1543.6277	327.06784	732.1156	90.99033	930.7353	541.1222	288.5263	281.55	184999	110.8369	34.63459	110.83678	34.640892	-111.93821	13.010497	1367.674179315567
38	762.0045	209.18835	1069.2943	183.0278	758.8673	60.724617	886.96674	684.4131	287.29413	280.35	189999	113.29371	35.527615	113.29364	35.532196	-114.505974	13.198544	1407.2033927440643
39	654.81	250.70853	982.4012	32.577633	736.9455	253.06995	1308.9395	411.76935	326.73334	345.4	194999	116.0165	36.449524	116.01602	36.45481	-117.1976	13.134528	1442.3571293354034
40	682.912	282.4271	1239.2611	371.77438	141.62831	24.92902	182.16632	109.85298	292.16666	93.65	199999	118.263084	37.608265	118.2629	37.61266	-119.28967	13.572347	1480.51992893219
41	763.1532	304.02377	1552.0182	344.83234	705.6581	147.10103	1012.0507	484.02817	345.2143	351.7	204999	119.89043	38.79056	119.89029	38.79323	-120.95696	14.130536	1515.6948957443237
42	682.08124	254.50241	1197.6652	322.87222	364.20422	3.9615474	371.2118	357.21024	348.2	166.55	209999	121.29155	39.83783	121.29125	39.84226	-122.38242	14.724347	1554.2553086280823
43	670.6754	372.6223	1685.3832	347.63794	983.30334	420.60593	2011.3667	468.917	333.0	485.7	214999	122.62325	40.834415	122.623825	40.834263	-123.6265	14.806567	1591.145947933197
