Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LogPi	LossPi	LossQ	Alpha	LossAlpha	Time
1	-1256.5084	109.93582	-1108.0764	-1405.7175	-1401.0781	226.92458	-451.11908	-1534.4214	1000.0	1000.0	4999	-0.14861622	5.863235	-0.14989147	5.865589	0.703583	-1.6532453	0.9034617	0.13548249	0.7935298	59.86276602745056
2	-1226.2119	104.460365	-1067.2917	-1391.0388	-1522.4625	191.25003	-870.1201	-1628.8029	1000.0	1000.0	9999	34.322433	18.389906	34.32242	18.3888	5.9981365	-38.179516	3.3340237	0.10916677	0.00056302414	125.2747790813446
3	-1276.8909	139.20294	-1038.6013	-1414.7612	-1177.3005	374.7628	388.29562	-1387.1891	1000.0	1000.0	14999	78.17968	12.019906	78.17991	12.018038	5.7898936	-80.820076	2.839504	0.08733913	0.018920183	194.96471977233887
4	-563.07117	634.7002	187.71439	-1448.6439	-692.19666	394.82254	-425.95145	-1419.6064	1000.0	1000.0	19999	79.65035	7.505352	79.65025	7.506606	5.8706346	-81.13525	2.05979	0.0528537	0.0074452697	265.6492464542389
5	-884.9061	338.47726	-408.77335	-1324.5835	-461.40308	498.22507	543.02515	-841.6746	1000.0	1000.0	24999	67.849976	9.056943	67.84995	9.057819	5.9742627	-69.03376	1.7640791	0.04814204	0.0012366553	336.76721143722534
6	252.95444	394.50076	566.2505	-488.6024	556.4045	18.604952	581.9471	489.59653	1000.0	1000.0	29999	55.33715	13.322775	55.336945	13.323815	6.0164485	-56.45614	1.7637936	0.047091942	-0.00076557207	406.18579959869385
7	547.9173	24.127087	574.9423	510.1391	211.71884	391.67215	570.3285	-825.3063	1000.0	1000.0	34999	51.333473	14.798604	51.333363	14.799223	5.9871287	-52.43106	1.3590347	0.0494826	0.00061514997	473.7025656700134
8	395.63715	150.47446	581.55896	188.32211	496.55695	40.70344	543.2612	419.42874	1000.0	1000.0	39999	49.760063	13.520634	49.760067	13.521095	5.9925385	-50.68284	1.2330582	0.0450995	0.00033692183	542.1443767547607
9	522.1345	91.26311	610.6441	354.4554	-888.057	572.0375	664.1528	-1436.8184	1000.0	1000.0	44999	47.920742	11.411815	47.920795	11.411884	5.9992642	-48.777607	1.1477516	0.043338813	3.9110666e-05	613.0994491577148
10	-144.5612	745.2436	659.3223	-1204.5741	-691.54803	552.64325	548.55176	-1254.4459	1000.0	1000.0	49999	46.41364	10.911164	46.41367	10.911303	6.0092134	-47.1766	1.0373453	0.045118153	-0.00040424766	683.7007148265839
11	539.52216	138.44351	638.2554	269.68268	582.5187	135.14145	670.5528	129.27048	1000.0	1000.0	54999	44.01204	11.890024	44.011917	11.889822	5.9760084	-44.680023	0.8099037	0.040692627	0.0010246943	752.9594163894653
12	509.1483	149.97018	596.56384	210.25203	649.1011	21.377039	667.9748	563.613	1000.0	1000.0	59999	42.431305	13.041889	42.431145	13.041654	5.987478	-43.039864	0.8350422	0.038316138	0.00047875967	820.4222419261932
13	616.0719	4.923054	621.94055	607.7536	611.5311	38.13078	676.1211	564.4186	1000.0	1000.0	64999	43.106537	13.162418	43.10653	13.162469	6.0015287	-43.765053	0.79090077	0.03731212	-5.016203e-05	888.2586669921875
14	593.44525	44.768585	637.50287	508.9813	630.8845	70.72017	764.58185	520.70184	1000.0	1000.0	69999	45.42118	11.767651	45.421253	11.7674465	5.987273	-46.054325	0.72589016	0.034769263	0.00045439805	958.5106110572815
15	599.5737	64.735756	698.28613	507.41626	591.1566	48.436115	668.4091	504.43213	1000.0	1000.0	74999	47.111458	11.1631565	47.11155	11.162755	5.9796333	-47.6979	0.6692771	0.035020337	0.0006604901	1028.6856231689453
16	577.3932	24.533356	603.6842	531.0252	558.5739	60.828274	636.7235	423.12607	1000.0	1000.0	79999	48.430283	11.062653	48.430424	11.061741	6.027252	-48.966457	0.6348192	0.03436724	-0.0008820133	1098.828283071518
17	603.47046	38.58279	673.283	554.2936	579.6395	78.7414	720.85376	439.40134	1000.0	1000.0	84999	49.488834	10.640026	49.488842	10.6395235	5.967829	-50.00505	0.56286204	0.031421486	0.0010333506	1166.711641550064
18	508.62997	201.63348	708.09467	155.3158	598.50854	92.11098	780.5274	400.15762	1000.0	1000.0	89999	50.098907	10.104702	50.09895	10.104521	6.0024514	-50.551674	0.5916457	0.030191772	-6.581581e-05	1234.0666654109955
19	726.3154	38.550613	759.5821	651.7149	789.7747	60.16401	853.8731	636.3429	1000.0	1000.0	94999	50.56522	10.185459	50.565235	10.185007	6.0239944	-51.021286	0.5816402	0.030851014	-0.00075503957	1303.229906320572
20	730.6461	67.552574	777.3351	598.3401	615.3025	31.396542	678.41876	564.34155	1000.0	1000.0	99999	51.88	9.772626	51.880047	9.771916	5.9593678	-52.337345	0.5519586	0.029579291	0.0012372335	1373.3448746204376
21	689.71765	40.891403	743.9024	631.99713	635.3749	49.854153	747.302	535.45	1000.0	1000.0	104999	53.87136	8.895332	53.87145	8.894016	5.9903173	-54.33415	0.5295174	0.025875628	0.0002561666	1443.1618571281433
22	620.71906	91.91489	703.4829	456.38666	645.5205	206.45747	806.5681	-169.60443	1000.0	1000.0	109999	55.36044	8.355909	55.360542	8.354211	5.981484	-55.78345	0.5237717	0.024269205	0.0004462275	1511.7819440364838
23	706.2645	21.910309	736.6608	668.35504	726.7799	66.87924	851.03033	585.5292	1000.0	1000.0	114999	56.195126	8.380271	56.195137	8.379326	6.0205793	-56.580795	0.5004116	0.025502212	-0.00048663683	1578.8942785263062
24	722.8558	56.507065	785.9189	629.1756	697.3368	49.17011	784.64606	625.9831	1000.0	1000.0	119999	57.03541	8.34445	57.03544	8.343829	5.9731407	-57.427467	0.4598496	0.023188347	0.0006385811	1646.8128685951233
25	736.77216	25.594023	770.97577	692.72455	721.34875	93.67418	886.4674	434.41144	1000.0	1000.0	124999	58.247738	7.964106	58.247787	7.963226	5.9909105	-58.634464	0.41776597	0.021996565	0.00019689665	1716.3119192123413
26	631.06165	74.02119	737.73596	547.5266	700.038	201.51022	865.7274	-87.691925	1000.0	1000.0	129999	59.147877	7.7357845	59.14798	7.7349644	6.011983	-59.504017	0.41493413	0.021943847	-0.00025213047	1785.6578619480133
27	732.099	58.054527	812.0314	666.0897	777.6969	73.69594	876.75146	679.7403	1000.0	1000.0	134999	59.85443	7.4956064	59.854412	7.4953876	5.997601	-60.213844	0.38619986	0.02191984	5.639351e-05	1854.9255864620209
28	744.37506	53.04587	805.7295	673.7954	804.04285	96.13234	877.5857	439.654	1000.0	1000.0	139999	61.023388	7.1174483	61.0234	7.1171474	5.9947658	-61.390686	0.366069	0.021951882	0.0001169659	1922.5613734722137
29	711.72125	80.01733	784.77386	556.5715	419.56158	334.47293	842.23224	-638.264	1000.0	1000.0	144999	62.411213	6.6208067	62.411232	6.620413	6.0078588	-62.783237	0.36057228	0.021607049	-0.00016796992	1989.240306854248
30	700.53235	75.042885	815.939	615.4314	751.15497	80.93792	899.7902	661.22375	1000.0	1000.0	149999	63.63609	6.3268723	63.636063	6.3265944	5.9999905	-63.98172	0.3683084	0.022088563	3.7262976e-06	2057.45871758461
31	759.86145	73.51615	820.33215	633.62524	795.32684	45.941753	906.8496	691.75006	1000.0	1000.0	154999	64.16674	6.286541	64.166756	6.2862444	5.982897	-64.49091	0.3737558	0.021455396	0.0003694033	2126.560579061508
32	873.8584	45.572533	954.6253	819.8509	870.72766	97.740234	1014.3945	637.30334	1000.0	1000.0	159999	64.68911	6.3395586	64.68916	6.3392076	6.005098	-65.00669	0.3891708	0.020250248	-0.00010186012	2195.6020998954773
