Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	PolicyLoss	ValueLoss	Entropy	AvgKL	StopIter
87	602.2783	323.33536	979.5938	132.46385	653.3333	82.07574	17.12419	127.025276	1.598931	435000	-0.09355906	235.37648	-0.98980427	0.07541703	14.0
88	283.60577	201.53456	538.7206	13.613557	310.5	87.69497	15.2496605	129.45557	33.379997	440000	-0.12675197	401.52234	-1.0604515	-0.0033216781	79.0
89	375.09747	324.68262	900.0384	25.01552	421.1111	77.93131	14.197446	118.019325	-17.121881	445000	-0.13595928	444.73715	-1.1345223	0.027883712	79.0
90	416.36676	334.11356	1086.5121	6.7955594	424.375	80.01938	14.208846	127.04516	15.980616	450000	-0.13199216	490.5331	-1.1963055	0.02629476	79.0
91	713.5277	315.03165	963.72186	102.13711	773.2	87.521286	15.972467	140.87521	-20.674797	455000	-0.060168676	202.58842	-1.1780941	0.08163278	8.0
92	273.61298	192.36124	568.89825	21.342905	258.0909	88.22776	16.765753	133.1586	9.400905	460000	0.024363624	453.656	-1.2239668	0.084996976	1.0
93	679.169	352.44815	1034.7354	182.63445	707.1667	82.82434	10.70843	120.69015	6.6014757	465000	0.046957567	336.42044	-1.2243717	0.0919827	1.0
94	507.57352	298.85303	945.3112	47.01153	543.2857	89.2737	15.686203	137.70699	-115.33034	470000	0.057089403	388.36426	-1.2120667	0.14137238	1.0
95	554.4657	285.76212	887.57275	60.0251	632.8	79.931274	16.880636	122.47936	-53.236763	475000	-0.007913473	178.29108	-1.1939868	0.09378729	4.0
96	379.19797	331.7658	884.03253	17.026802	466.0	72.79665	17.789553	121.71149	-40.79625	480000	-0.07832588	256.67245	-1.2099684	0.07669323	13.0
97	464.94925	295.29684	842.6197	48.82835	495.75	80.43917	13.653928	117.86415	-13.786285	485000	-0.12912025	370.63345	-1.3122345	0.027935382	79.0
98	625.54114	304.6206	978.6339	226.62419	634.0	81.30514	14.51907	122.53765	4.287313	490000	-0.12765355	265.93234	-1.3454176	0.05003812	79.0
99	843.7705	185.84837	1014.81665	494.24368	836.4	92.07242	9.302107	129.01453	34.66561	495000	-0.13188839	215.5722	-1.409779	0.05366259	79.0
100	926.7777	237.13704	1207.9967	580.8336	913.0	93.319786	12.014437	136.67783	37.354362	500000	-0.098385476	265.8139	-1.4284595	0.075315356	14.0
