Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LossPi	LossQ	Time
1	1.9082897	5.9119735	36.283432	-9.990845	181.81715	135.78215	501.15067	62.700153	20.129032	224.5	4999	6.1216397	5.9369597	6.1215034	5.9372454	-8.652969	0.1805737	26.241491556167603
2	2.0134354	5.9203615	30.854982	-9.231546	146.76613	87.012825	371.87598	68.57322	21.229788	191.8	9999	37.493073	17.787554	37.492958	17.788767	-44.081604	2.889186	62.715492248535156
3	96.0044	164.08446	400.99786	-91.21255	206.74081	67.493965	337.40698	115.4466	184.62962	134.0	14999	66.69959	19.24231	66.69934	19.246304	-71.69008	7.7334404	99.235196352005
4	163.36351	81.493225	350.35974	36.934933	118.4376	52.73679	196.66045	20.144327	172.06897	143.45	19999	80.96826	21.378996	80.968864	21.374235	-85.05107	10.660018	138.08060932159424
5	114.65739	125.64797	407.2657	-37.099125	196.55421	198.6562	968.0688	-1.6790684	180.59259	238.9	24999	87.82757	22.506392	87.82846	22.51069	-90.847244	10.11661	175.0772488117218
6	172.6973	113.66079	352.38037	-29.345324	197.51218	92.64333	430.959	44.232185	183.07143	165.0	29999	90.156395	25.390566	90.155975	25.395426	-92.956985	11.530746	214.88517498970032
7	140.53825	95.78017	371.7744	-5.9074254	244.69742	99.06178	508.9212	57.786022	156.4	197.4	34999	92.86569	26.757156	92.86604	26.759676	-95.23498	12.737797	248.82421708106995
8	216.83781	103.287636	444.55518	33.120792	259.3255	178.62732	679.1896	38.098354	190.71428	217.95	39999	93.01115	28.111841	93.01197	28.110678	-95.088715	13.724059	288.5593430995941
9	234.50156	105.19793	473.32797	24.517668	211.20609	111.934746	433.44647	-13.892892	165.1	155.2	44999	93.77869	28.97663	93.7801	28.975927	-95.75016	13.703585	321.7349319458008
10	188.38696	83.8408	311.66513	21.464317	193.00394	236.33093	965.56274	-138.98497	139.27777	214.4	49999	95.21336	29.886269	95.21458	29.885447	-97.08039	13.923716	364.36299443244934
11	172.9693	93.70785	413.31653	17.470081	206.64978	190.013	977.0086	35.50788	122.97561	180.05	54999	96.086494	30.79927	96.08726	30.8002	-97.799736	14.43061	401.25186252593994
12	145.37386	66.32931	354.32587	-9.472063	211.45874	51.547485	322.19888	101.58489	102.770836	122.05	59999	95.348045	32.071102	95.34842	32.06868	-96.83795	14.905744	439.8451931476593
13	195.50517	75.958374	392.08154	85.79124	244.65872	70.08913	496.93765	186.61375	122.65854	141.8	64999	94.13888	33.52654	94.139015	33.527702	-95.626015	15.360253	473.3805227279663
14	207.23157	75.86712	383.36655	83.10268	186.22092	62.046837	339.82382	115.91053	144.85294	122.65	69999	93.33927	34.437664	93.339	34.437664	-94.79375	14.921592	512.0391306877136
15	176.13461	89.986496	452.9231	-3.3751194	226.71638	95.11312	375.90256	37.431934	147.05882	154.4	74999	91.636215	34.894268	91.63624	34.891705	-92.96942	14.523487	546.3467054367065
16	264.4999	129.0655	543.09296	36.158012	215.4679	74.494095	427.83408	121.258675	197.08	165.8	79999	89.2474	34.6613	89.247154	34.65836	-90.42399	14.076911	585.6904430389404
17	253.68	128.96104	496.25998	0.25141218	230.70749	131.35126	536.89667	128.43166	197.34616	125.0	84999	86.927734	33.47284	86.927315	33.470055	-87.96854	12.680532	619.461021900177
18	186.04445	64.420876	409.3406	59.597157	185.26802	44.97651	289.62582	131.2698	117.666664	112.7	89999	84.55959	32.53754	84.55984	32.53371	-85.57202	11.702898	657.2706291675568
19	233.1818	90.40377	508.43265	120.698	229.63269	76.40328	381.2675	130.17224	126.975	120.75	94999	82.185585	31.60738	82.18573	31.60291	-83.075226	10.775088	691.9320497512817
20	267.5981	114.675064	678.9392	113.97281	377.98608	189.05342	688.03864	34.280163	153.0	266.2	99999	80.80526	30.443447	80.80532	30.439775	-81.64753	10.160301	730.9040348529816
21	352.10666	128.42061	587.52594	144.14317	296.299	88.9354	507.39325	148.9319	237.54546	217.0	104999	80.4206	29.258911	80.42052	29.256544	-81.2648	9.837761	767.03196144104
22	439.99933	159.06792	814.1252	221.23238	436.53873	129.53835	649.14453	200.49701	354.0	306.75	109999	80.72222	28.363653	80.72211	28.359426	-81.58243	9.462819	805.273024559021
23	400.98492	139.05623	723.0301	207.12343	412.60345	136.41035	603.2811	52.06872	298.375	317.35	114999	81.08744	27.885138	81.08754	27.88024	-81.91749	9.3111105	841.9961721897125
24	394.20822	132.32738	665.09357	178.3585	389.48468	117.6472	763.9154	194.82816	284.22223	249.25	119999	81.3821	27.957785	81.381996	27.953613	-82.08267	9.264163	879.5861914157867
25	254.8382	152.14633	721.62506	51.563644	299.75638	69.03104	442.37564	147.03047	177.65517	163.5	124999	81.93657	28.517376	81.93632	28.514273	-82.737274	9.798044	915.6300446987152
26	225.03772	120.35289	591.5192	46.435078	361.13498	95.88173	528.65344	176.70232	130.86842	204.55	129999	84.06069	30.237377	84.06065	30.233105	-85.145996	10.609762	952.4312789440155
27	284.5906	140.77141	584.2667	30.120369	355.9212	84.95838	518.25385	176.4367	206.625	209.85	134999	87.68691	32.689037	87.68645	32.68565	-88.69526	11.499574	989.3859052658081
28	320.43158	171.5866	777.8344	18.107399	350.5137	191.38469	742.9595	7.8852625	219.39131	288.2	139999	87.84125	32.919456	87.8408	32.915894	-88.5802	11.025799	1026.87619638443
29	292.67618	200.82413	774.5795	5.5736833	421.44196	210.97134	892.1529	124.96529	262.10526	287.75	144999	86.868546	32.513695	86.868484	32.51203	-87.52403	10.611827	1065.429084777832
30	424.9397	152.04279	698.9733	17.22035	242.44588	80.42979	584.1353	196.7423	280.94446	146.2	149999	86.53026	32.209335	86.52997	32.208973	-87.14531	10.336723	1101.7396275997162
31	404.57758	148.2149	603.69495	59.47607	412.9925	113.63878	702.84674	150.93452	233.61905	213.85	154999	86.661064	32.2879	86.660904	32.28683	-87.29047	10.299109	1139.8442413806915
32	370.93942	85.20533	583.9002	255.36116	361.79657	93.38398	659.979	209.05382	212.41667	212.8	159999	86.76642	32.450954	86.76595	32.450813	-87.43835	10.032049	1175.5621392726898
33	395.30313	97.85556	611.7354	191.0374	376.99014	180.96288	638.73804	36.20847	210.08333	209.3	164999	87.22126	32.44813	87.22094	32.44801	-87.841675	9.773829	1213.7298736572266
34	446.7811	125.693954	699.80804	213.61797	472.40414	147.36755	762.90594	138.11354	235.04762	226.95	169999	87.99687	32.63706	87.99664	32.63544	-88.61746	9.650366	1248.81223320961
35	342.906	197.30649	783.6881	5.8524117	413.76416	186.97171	790.54767	66.392876	176.96428	211.65	174999	89.29325	32.976875	89.29308	32.97733	-89.90803	9.688582	1287.7461194992065
