Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LossPi	LossQ	Time
1	-1220.6505	133.10574	-1040.6711	-1426.1201	-861.0908	289.98032	-524.01733	-1405.4958	1000.0	1000.0	4999	-0.395801	5.043844	-0.3957195	5.0471773	-2.080955	0.5825355	52.00797629356384
2	-1163.6017	54.868988	-1076.7473	-1248.8394	-1285.6914	143.01366	-983.8388	-1491.575	1000.0	1000.0	9999	35.64081	22.930597	35.643394	22.930521	-43.78616	5.23326	106.53210639953613
3	-863.2394	476.1458	-52.235085	-1343.849	-402.92984	756.66113	454.05423	-1503.107	1000.0	1000.0	14999	88.34873	13.803952	88.34968	13.800586	-92.265465	7.1442966	164.03151941299438
4	-347.88544	425.7101	-1.4429996	-1161.6907	-1123.513	167.20497	-747.8285	-1403.932	1000.0	1000.0	19999	95.75698	14.413298	95.757286	14.414799	-98.38282	3.4392617	222.18196773529053
5	-1332.866	296.30176	-971.99976	-1639.0667	-1618.1183	27.412483	-1576.6283	-1665.0361	1000.0	1000.0	24999	109.93807	14.930182	109.93859	14.929711	-113.55714	3.9900558	283.5759906768799
6	-1338.6112	231.36623	-961.1501	-1611.9478	-1007.62756	495.27518	-89.19492	-1492.6355	1000.0	1000.0	29999	116.82356	10.888321	116.82392	10.889793	-118.98263	3.4558523	344.10398173332214
7	-223.53061	439.3998	216.04698	-885.4298	-1019.4137	339.13617	-520.23145	-1438.2313	1000.0	1000.0	34999	112.13951	8.411633	112.13953	8.412091	-114.05	2.400839	401.9882433414459
8	-630.02625	319.93997	-254.7426	-1175.0906	-697.76166	510.39172	-221.9495	-1459.4445	1000.0	1000.0	39999	104.52937	9.827332	104.529305	9.828486	-106.05923	1.8905054	459.2393171787262
9	-660.4635	439.26215	-232.49681	-1498.9507	-520.8029	112.624954	-323.49228	-731.4125	1000.0	1000.0	44999	93.82677	13.846131	93.82693	13.84781	-95.12647	2.0254474	516.0446009635925
10	-385.2861	390.52313	193.93178	-944.4422	-361.3459	476.4982	525.8839	-1641.415	1000.0	1000.0	49999	85.7447	16.671637	85.74473	16.673521	-87.1621	2.2705855	576.0315051078796
