Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LossPi	LossQ	Time
1	20.194458	3.549431	49.9325	11.757206	59.319256	3.183844	64.045265	52.049767	12.072464	40.0	4999	10.065841	6.6374936	10.0660305	6.6378493	-11.430961	0.2340447	32.67100763320923
2	20.092558	3.0356684	31.982103	10.860958	62.02602	10.022481	74.303276	26.829443	11.681499	39.95	9999	21.230661	10.965117	21.230444	10.96476	-23.537043	0.31823182	65.61004567146301
3	95.342026	23.605497	139.74475	11.026531	108.992935	3.1534824	113.1296	101.811005	62.0625	72.85	14999	33.884293	14.720986	33.884293	14.718925	-36.763523	1.4332577	107.01077103614807
4	112.94449	13.237758	148.7844	88.759224	132.97963	15.9889965	158.41432	106.858116	70.169014	74.9	19999	43.711613	17.773945	43.711636	17.77117	-46.492012	1.2421656	143.2656683921814
5	129.14604	16.795048	156.9573	96.58908	122.93001	11.701518	147.70964	104.63854	74.29412	69.05	24999	50.918613	20.88184	50.918858	20.878714	-53.567024	1.6375616	184.29613590240479
6	146.29305	121.53326	921.23456	80.79171	437.46954	347.33994	863.7956	128.65277	104.145836	455.15	29999	56.577812	23.599678	56.578094	23.597473	-59.117958	1.8878361	234.13842940330505
7	169.26588	25.558771	231.38261	107.20897	191.43794	19.451746	226.98438	157.16232	93.37736	101.2	34999	59.69278	25.370134	59.693142	25.367018	-62.045277	1.8661119	270.8930835723877
8	190.69405	21.53102	236.20236	140.97305	209.82478	19.710697	240.15231	167.82071	105.541664	117.95	39999	61.67158	26.326654	61.671833	26.324326	-63.889492	1.824406	312.81883001327515
9	259.48077	55.751617	399.9557	141.50787	332.32568	47.687458	459.27417	250.79012	154.75	191.15	44999	63.52415	26.638142	63.524418	26.636131	-65.60307	1.7851514	351.70318150520325
10	246.46214	41.351868	350.7151	187.49464	313.9621	57.486233	453.32062	214.04263	143.08571	194.1	49999	65.47737	26.67411	65.47757	26.672165	-67.35566	1.8095039	395.79407358169556
11	580.43665	309.10388	1186.5924	246.99797	1043.8428	139.80563	1231.1748	896.34625	413.36365	1000.0	54999	67.45575	26.807669	67.45608	26.805222	-69.2065	1.7961098	445.11143350601196
12	945.6184	420.6113	1540.1829	307.8656	742.0675	350.63306	1434.7905	331.14383	682.0	444.3	59999	70.35105	26.880936	70.3513	26.878435	-72.06804	1.7695667	492.60507702827454
13	1037.9294	431.99088	1633.6775	392.1235	1379.8088	305.45743	1548.9362	264.78632	622.0	959.45	64999	73.38143	27.288017	73.38157	27.286358	-74.9802	1.8150394	544.2377316951752
14	1480.1846	71.00527	1593.8081	1403.1453	1520.5845	108.13693	1637.1613	1266.6171	1000.0	1000.0	69999	77.018555	27.93636	77.01879	27.934278	-78.62009	1.8542101	595.6563086509705
15	1481.6564	76.623085	1600.3896	1377.5071	1648.4299	20.353796	1667.2954	1589.1997	1000.0	1000.0	74999	80.96801	28.769659	80.96808	28.768566	-82.532425	1.8106338	644.3755831718445
16	1608.046	36.378593	1648.3451	1543.0784	1660.6439	29.56471	1697.0685	1596.0354	1000.0	1000.0	79999	84.87374	29.660389	84.87386	29.659054	-86.37635	1.7986826	693.1552708148956
17	1251.8867	571.22943	1675.069	247.51682	1734.7474	24.917429	1774.1895	1665.0656	757.1667	1000.0	84999	88.6363	30.364187	88.63642	30.363321	-90.15824	1.7487594	746.1624276638031
18	1665.8445	49.973557	1731.7012	1612.2471	1760.8845	25.775179	1822.5002	1692.5056	1000.0	1000.0	89999	92.186066	31.004974	92.18614	31.004225	-93.700424	1.7790854	796.1124179363251
19	1673.2825	19.770947	1702.2961	1642.1483	1584.3235	16.85336	1623.1743	1548.8268	1000.0	1000.0	94999	95.58257	31.572563	95.58269	31.571547	-97.02224	1.7526207	844.9159398078918
20	1663.8975	5.450919	1671.3146	1657.2656	1731.5729	45.122932	1828.3533	1645.7211	1000.0	1000.0	99999	98.98145	31.961391	98.981544	31.960224	-100.40931	1.8422433	894.6025397777557
21	1663.4597	10.637141	1673.1199	1642.8676	1635.0157	20.77594	1668.1185	1588.8334	1000.0	1000.0	104999	102.13187	32.366844	102.13206	32.365845	-103.544586	1.8263434	948.0529983043671
22	1667.7268	22.663616	1707.9592	1637.7607	1674.406	29.436962	1713.7042	1610.7837	1000.0	1000.0	109999	105.17137	32.60714	105.17145	32.606163	-106.54965	1.7622002	996.7452759742737
23	1677.3643	29.649042	1717.2094	1643.4924	1699.4197	23.473503	1739.9119	1637.567	1000.0	1000.0	114999	107.947716	32.907524	107.94766	32.9069	-109.29505	1.7405152	1045.7695136070251
24	1187.1934	463.06192	1733.4031	536.4713	1798.6458	12.166591	1822.3483	1769.1945	679.5714	1000.0	119999	110.653984	33.09041	110.654	33.09003	-112.00233	1.7972391	1096.688657283783
25	1549.2181	338.8388	1769.631	838.97626	1778.0254	10.530055	1795.1373	1751.9114	875.6667	1000.0	124999	112.8642	33.44707	112.86437	33.445602	-114.124176	1.8285359	1148.6641356945038
26	1762.4519	17.400232	1785.8723	1737.2537	1790.509	23.487133	1814.7896	1726.401	1000.0	1000.0	129999	114.590485	33.85598	114.59056	33.854904	-115.8204	1.8985201	1197.4450492858887
27	1776.2881	18.035137	1798.9913	1745.4001	1739.5289	13.392797	1763.5955	1714.8514	1000.0	1000.0	134999	116.2677	34.027927	116.26775	34.02724	-117.46875	1.8349652	1246.4128353595734
28	1744.5642	10.397419	1754.0497	1726.2549	1730.6731	13.71755	1751.8788	1697.8665	1000.0	1000.0	139999	117.9028	34.12255	117.90292	34.12171	-119.08165	1.8113017	1298.6508140563965
29	1609.3909	303.99405	1769.36	1001.60284	1736.9987	13.904538	1760.7239	1709.2855	914.4	1000.0	144999	119.543465	34.121418	119.54365	34.120884	-120.65323	1.8224914	1349.385428905487
30	1775.3961	17.916546	1805.7744	1754.3901	1783.7878	15.855516	1814.4783	1756.0435	1000.0	1000.0	149999	121.20677	34.14697	121.2067	34.14595	-122.3505	1.7481211	1398.0347616672516
31	1649.6123	279.90012	1798.0917	1024.286	1826.8076	10.041791	1840.8832	1801.0115	930.0	1000.0	154999	122.92877	34.082226	122.9288	34.082127	-124.11745	1.6844715	1447.2206954956055
32	1802.5876	17.977818	1827.6982	1772.9602	1853.5222	8.169544	1867.5212	1838.3043	1000.0	1000.0	159999	124.5632	34.07007	124.56324	34.06935	-125.654076	1.6393495	1500.738882780075
33	1808.017	14.685909	1825.4058	1780.8922	1849.972	9.938692	1864.0923	1829.2289	1000.0	1000.0	164999	126.15014	34.06307	126.1502	34.062378	-127.21505	1.6138479	1550.2147676944733
34	1585.896	434.94965	1813.6593	716.10803	1788.5437	384.7357	1901.6393	112.26545	879.8	953.7	169999	127.67017	34.09818	127.670135	34.097755	-128.69843	1.6605363	1599.078049659729
35	1810.6013	9.38825	1825.1367	1796.2332	1866.8762	10.494038	1889.8192	1850.1553	1000.0	1000.0	174999	129.16008	34.064514	129.16017	34.064125	-130.23074	1.6964515	1649.4504466056824
36	1816.0037	16.118574	1836.0018	1788.5581	1898.5326	10.707022	1917.5929	1876.6489	1000.0	1000.0	179999	130.46602	34.09806	130.46622	34.097492	-131.4726	1.7378012	1702.1586532592773
37	1845.9652	14.996278	1867.8175	1830.0515	1772.7565	11.447098	1800.7694	1757.8357	1000.0	1000.0	184999	131.76614	34.062096	131.76628	34.061543	-132.7907	1.7245773	1750.9969115257263
38	1822.0771	21.404451	1864.5637	1806.7434	1837.8591	13.400467	1861.1866	1808.8539	1000.0	1000.0	189999	132.96774	34.072037	132.96788	34.07109	-133.94028	1.6479192	1799.9759781360626
39	1843.794	15.643842	1873.7462	1830.8683	1851.3795	10.228059	1869.7426	1833.9329	1000.0	1000.0	194999	134.14561	34.09265	134.14563	34.09247	-135.0705	1.5781798	1851.6992313861847
40	1853.791	11.147296	1866.6979	1837.069	1853.5603	7.135534	1869.7437	1840.7335	1000.0	1000.0	199999	135.32841	34.019547	135.32861	34.01843	-136.2485	1.5932939	1903.054795742035
41	1859.5195	10.53216	1879.3748	1849.1864	1387.9949	728.1119	1870.1671	149.39413	1000.0	748.45	204999	136.52759	33.824074	136.5277	33.82379	-137.48169	1.5621518	1952.0060830116272
42	1859.7369	14.17258	1885.1965	1845.377	1885.8328	9.161223	1906.2745	1869.6589	1000.0	1000.0	209999	137.72113	33.695953	137.72122	33.695915	-138.63416	1.6341461	2001.0758275985718
43	1852.4695	12.320191	1876.1615	1842.5212	1889.8093	11.341754	1912.685	1863.9198	1000.0	1000.0	214999	139.0434	33.46452	139.04361	33.464104	-139.93707	1.6738311	2054.034806728363
44	1648.5259	526.79297	1896.955	470.69418	1856.1842	12.004024	1873.5796	1830.5554	874.8333	1000.0	219999	140.18681	33.315716	140.18687	33.315514	-141.0496	1.7229292	2104.221348285675
45	1886.2969	7.0412498	1895.0602	1875.162	1931.2054	7.2285266	1945.1278	1916.616	1000.0	1000.0	224999	141.25	33.26111	141.25008	33.260906	-142.08977	1.7819816	2153.060393333435
46	1884.1979	19.789612	1915.5309	1853.9948	1943.7139	10.305911	1958.9149	1921.3871	1000.0	1000.0	229999	142.17415	33.216103	142.17427	33.21573	-143.03665	1.6946251	2202.7773315906525
47	1882.9252	12.625144	1901.3539	1865.9668	1921.0598	13.916073	1943.049	1891.0754	1000.0	1000.0	234999	143.10686	32.99545	143.10701	32.994656	-143.98566	1.6523371	2256.1444911956787
48	1888.984	21.329672	1907.4532	1849.2776	1989.2129	11.457229	2012.8856	1968.0942	1000.0	1000.0	239999	143.93791	32.957	143.93802	32.956375	-144.7537	1.6580094	2304.9935364723206
49	1903.5211	8.140431	1914.405	1892.1217	1952.1068	13.451058	1978.6246	1934.0919	1000.0	1000.0	244999	144.76808	32.80989	144.7682	32.80947	-145.61522	1.7436316	2353.992198228836
50	1921.9564	13.920142	1947.2015	1907.7058	1994.8132	10.621377	2021.6317	1977.6938	1000.0	1000.0	249999	145.62616	32.6808	145.62628	32.68025	-146.45946	1.576452	2405.1878502368927
51	1642.8057	706.3873	1970.9722	63.4793	1955.1589	9.948209	1973.753	1933.3124	839.5	1000.0	254999	146.41205	32.529175	146.41216	32.529236	-147.21146	1.6835492	2457.285660266876
52	1968.9014	13.248164	1980.7229	1943.2545	2005.4619	15.063169	2028.1814	1974.3191	1000.0	1000.0	259999	147.36804	32.45023	147.36812	32.449867	-148.159	1.671689	2506.164160966873
53	1970.1709	9.509337	1983.6776	1954.7714	1876.919	386.16226	2010.5404	269.37393	1000.0	939.55	264999	148.29364	32.3903	148.29387	32.389294	-149.10095	1.6694195	2555.134167432785
54	1972.9207	21.312239	2003.1448	1943.6274	1978.7034	8.281097	1991.1635	1963.1879	1000.0	1000.0	269999	149.0356	32.35245	149.03561	32.351963	-149.76492	1.5510323	2607.4228348731995
55	1985.7664	11.207277	2007.2587	1975.1589	1958.6462	434.5864	2068.952	64.6128	1000.0	952.6	274999	149.70724	32.43282	149.70721	32.432888	-150.43578	1.5530154	2658.194899559021
56	1831.4579	382.64792	2013.4161	976.0537	1998.9672	6.0978603	2012.5553	1981.8508	916.1667	1000.0	279999	150.52934	32.278168	150.5293	32.277554	-151.31697	1.5673037	2707.2775535583496
57	1992.6941	6.9040337	2005.323	1986.0013	2028.8225	9.605958	2050.2898	2013.7596	1000.0	1000.0	284999	151.38646	32.13836	151.38649	32.13767	-152.1709	1.5942492	2756.512058734894
58	2002.0297	10.056339	2017.217	1990.075	2086.5286	9.457854	2101.6145	2065.9458	1000.0	1000.0	289999	152.15549	32.2169	152.15561	32.21621	-152.90532	1.4816903	2810.1098325252533
59	1682.8479	637.26074	2017.1348	408.43622	2017.781	14.759822	2048.3025	1990.8842	843.0	1000.0	294999	153.03986	32.087917	153.03996	32.08757	-153.81718	1.6736754	2859.5111169815063
60	1494.7006	800.67505	2009.3429	86.905045	1967.8336	7.482395	1978.9138	1948.5308	752.1429	1000.0	299999	153.8862	31.899906	153.88637	31.899649	-154.62358	1.7747014	2908.387627363205
61	1978.3375	15.101635	2001.3833	1963.5349	1985.8474	13.432996	2013.795	1961.9342	1000.0	1000.0	304999	154.73404	31.750843	154.73413	31.750362	-155.50743	1.7843242	2958.7460041046143
62	1977.4951	8.808945	1987.5143	1961.7246	2042.5641	9.547506	2059.9934	2026.1777	1000.0	1000.0	309999	155.58511	31.714117	155.5852	31.713486	-156.32039	1.8037391	3011.55104970932
63	1775.9559	477.5164	2015.1376	708.67267	187.82028	61.961002	327.37177	143.41669	893.6667	105.65	314999	156.25594	31.76253	156.25601	31.761986	-157.00282	1.8407855	3049.139248609543
64	1998.8627	9.104188	2016.3325	1991.2421	1929.5105	16.256887	1955.099	1904.8632	1000.0	1000.0	319999	157.0297	31.670279	157.02986	31.669678	-157.73987	2.0813565	3099.313674926758
65	2010.6982	25.197544	2043.7306	1976.3008	2009.7488	54.681202	2047.6548	1778.8983	1000.0	993.55	324999	157.63765	31.837185	157.6377	31.836294	-158.35127	1.8699125	3152.288806915283
66	1514.9591	686.2796	2014.5522	321.92148	1994.1819	8.494938	2002.0812	1972.0222	763.6667	1000.0	329999	158.28783	31.723646	158.2879	31.723053	-158.949	1.9682574	3201.1154820919037
67	1605.0283	632.6099	2043.2639	312.531	2018.0264	11.669464	2039.355	1991.979	802.5	1000.0	334999	158.7931	31.75559	158.79312	31.754839	-159.5483	2.1598544	3249.958874464035
68	1882.412	288.0537	2037.6552	1239.3607	2053.815	9.426493	2085.9521	2041.6163	937.0	1000.0	339999	159.41394	31.568901	159.41399	31.567764	-160.107	2.0269685	3301.371438264847
69	2018.2826	12.203008	2041.7991	2007.4396	1079.5483	641.1127	2044.6934	243.1379	1000.0	535.5	344999	159.83754	31.47877	159.83762	31.478455	-160.51935	2.2982523	3352.9377324581146
70	1648.3663	629.4485	2036.852	314.82852	529.8098	274.28714	1295.3578	160.72937	817.5	269.1	349999	160.41467	31.255821	160.41483	31.255157	-161.05957	2.285564	3396.7153463363647
71	2039.0035	9.068318	2051.4424	2024.7819	1958.4186	11.065575	1981.5741	1928.8718	1000.0	1000.0	354999	161.10152	31.123978	161.1016	31.122784	-161.77245	2.2635493	3446.2835755348206
72	2042.1062	16.322014	2057.8667	2015.2201	1973.8756	16.085733	1995.6674	1931.8135	1000.0	1000.0	359999	161.69217	30.969223	161.69229	30.968603	-162.37462	2.9121904	3499.782876253128
73	2005.5032	16.722528	2022.0876	1976.2213	2048.5386	6.5432167	2060.2278	2038.7776	1000.0	1000.0	364999	162.19873	30.814434	162.199	30.81339	-162.8926	3.418353	3548.8739478588104
74	993.15344	966.0542	2062.3047	28.494884	486.163	805.01874	2074.8691	30.572983	503.2	276.85	369999	162.36667	30.769693	162.36649	30.7692	-163.02452	3.6534991	3597.933999300003
75	1773.3268	579.4015	2066.8713	478.43756	2063.9348	19.612675	2094.6921	2032.1455	874.6667	1000.0	374999	162.74074	30.703466	162.7409	30.702398	-163.43323	2.6078417	3648.7964017391205
76	2053.6514	16.946756	2073.9043	2032.9552	2096.8433	10.00304	2111.7024	2076.9612	1000.0	1000.0	379999	163.14227	30.803308	163.1424	30.802883	-163.7873	2.5927606	3701.1921162605286
77	2062.939	43.70122	2109.2205	1979.8232	2144.3687	13.750667	2168.3577	2119.2534	990.4	1000.0	384999	163.42003	30.863443	163.42012	30.863361	-164.02547	2.5680213	3750.0557022094727
78	1890.651	368.44495	2083.306	1154.076	2165.985	15.710016	2200.6963	2127.5334	912.4	1000.0	389999	163.91971	30.759274	163.91983	30.759594	-164.53879	2.5115387	3799.0632662773132
79	1810.4813	666.20544	2116.7668	320.8384	2135.483	8.592872	2151.8179	2123.456	860.1667	1000.0	394999	164.32039	30.895464	164.32063	30.894623	-164.95427	2.8868144	3851.2570040225983
80	2091.3862	22.054968	2121.3743	2059.6692	2059.7385	12.180861	2080.3665	2029.3942	1000.0	1000.0	399999	164.7143	30.758085	164.71425	30.758928	-165.36055	3.5707452	3902.384354829788
81	1887.5948	456.1389	2109.2327	868.83856	2117.7437	17.507921	2157.1008	2086.0098	904.5	1000.0	404999	165.10576	30.54845	165.10591	30.54857	-165.72955	3.3160422	3951.4243743419647
82	1730.1293	538.8943	2122.0728	750.55035	2037.2168	444.48557	2177.6414	101.507095	828.0	953.8	409999	165.47565	30.196093	165.47572	30.195858	-166.09367	3.3396099	4000.4389543533325
83	1456.1656	897.4259	2118.6262	163.72958	1816.4666	558.57574	2066.8071	141.57986	711.3333	909.7	414999	165.80658	30.437523	165.80681	30.436012	-166.51974	4.7801533	4053.5264983177185
84	915.71875	772.7079	2057.947	137.0703	768.88074	8.671635	781.8356	751.79736	621.7778	1000.0	419999	166.43344	30.745802	166.4336	30.744215	-167.26147	5.6160817	4104.568510055542
85	495.77594	309.71756	791.0982	35.214066	778.9655	4.6039577	787.69214	773.97736	648.75	1000.0	424999	167.12894	31.055405	167.12932	31.054455	-167.84236	4.1937766	4154.598769903183
86	738.84247	258.36862	896.5182	227.92557	323.46698	419.18234	1883.1213	145.99248	840.0	245.65	429999	166.73871	31.059679	166.7387	31.059786	-167.33694	3.338343	4204.41096663475
