Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LogPi	LossPi	LossQ	Alpha	LossAlpha	Time
1	16.997166	3.6128895	34.033813	10.639225	64.070114	16.661469	100.32916	26.80002	14.691176	55.05	4999	12.45732	7.4995155	12.457665	7.4989	-1.9346243	-13.613757	0.26438013	0.12865385	1.0444673	45.45516490936279
2	16.65191	3.2917643	31.49786	10.839843	68.86252	20.228962	94.77867	18.669134	13.935754	60.7	9999	29.743816	12.205563	29.744375	12.202192	1.9308385	-32.149128	0.7673611	0.052761592	0.23231997	97.75001811981201
3	73.74371	73.03687	624.45996	16.167934	237.7687	276.63467	797.2074	70.94916	75.93939	267.85	14999	45.255978	16.240868	45.256622	16.243113	5.6354537	-48.32945	2.6000457	0.029862974	0.011287833	171.25872135162354
4	35.34661	30.424194	152.98824	9.261262	55.785107	30.616352	118.735916	21.652987	43.243477	81.6	19999	54.07409	20.010687	54.073837	20.009571	5.8817606	-56.981426	3.0380962	0.029020227	0.003740429	227.49290776252747
5	77.30152	41.221615	155.32532	11.185615	75.784584	37.219063	151.99022	27.964598	87.31579	86.3	24999	57.38946	21.960466	57.38965	21.958813	5.989944	-60.010777	2.937043	0.028401952	0.00028927848	283.92302918434143
6	76.54885	36.804485	181.48602	9.382747	119.59446	56.394974	323.93832	54.74429	87.10345	121.15	29999	57.99338	22.972649	57.99312	22.975624	6.009878	-60.26505	3.0856712	0.026219275	-0.00028635492	347.91244101524353
7	90.91182	37.96218	184.47653	12.368196	163.98276	86.68674	351.43704	48.048	101.12245	180.9	34999	57.79189	23.955536	57.79195	23.956444	5.9762154	-59.901825	2.529186	0.02856813	0.0006715864	408.42076563835144
8	118.17745	67.445946	394.5785	14.288368	444.95264	282.6612	773.28424	10.959914	120.314285	654.35	39999	58.60312	24.230558	58.602863	24.23114	5.973813	-60.487892	2.2432141	0.025579806	0.0006769743	482.22776055336
9	490.6015	307.24817	830.5763	60.27614	214.55896	227.23123	725.3415	11.957477	636.7778	280.35	44999	60.91127	24.553768	60.911163	24.555214	6.00319	-62.687294	2.0136235	0.026960766	-6.8021676e-05	555.9366037845612
10	132.02307	121.59249	756.025	18.968966	268.22974	223.00761	785.33136	18.88054	152.0303	330.25	49999	63.061504	24.740627	63.061363	24.74214	5.9816847	-64.674164	1.9541488	0.02274183	0.00044697733	631.2345385551453
