Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LogPi	LossPi	LossQ	Alpha	LossAlpha	Time
1	-1237.5927	88.2676	-1103.9731	-1354.3682	-1666.4906	10.553714	-1646.8903	-1688.2107	1000.0	1000.0	4999	0.2473345	7.1515985	0.24755804	7.150397	0.88644654	-2.218193	1.0681164	0.13592535	0.7783069	60.93707752227783
2	-1363.2761	49.82977	-1295.1276	-1435.924	-1440.4266	7.864485	-1421.1006	-1452.1919	1000.0	1000.0	9999	77.46179	49.94077	77.4612	49.94155	7.2719674	-86.285385	13.2945	0.18114763	-0.21741319	126.06918716430664
3	-988.5176	558.5177	94.30841	-1514.2468	-1571.6012	42.604763	-1470.7844	-1628.581	1000.0	1000.0	14999	210.31834	20.10365	210.31883	20.10269	4.869159	-215.16158	13.592625	0.17825712	0.1844064	194.70259761810303
4	-1353.857	66.756874	-1249.2449	-1455.001	-1370.3184	60.383877	-1288.0419	-1488.4337	1000.0	1000.0	19999	200.03241	13.23666	200.03206	13.238964	5.395623	-201.80411	4.0109916	0.063503355	0.044512145	267.6514821052551
5	-685.0109	751.911	439.5231	-1372.1824	507.62906	19.908926	542.30304	469.01678	1000.0	1000.0	24999	172.03531	12.83981	172.03537	12.84075	5.9410768	-173.71953	2.3516922	0.055871904	0.0029375737	339.3619554042816
6	-20.338306	633.3925	469.07498	-1268.451	-950.7269	867.0227	641.82635	-1551.9067	1000.0	1000.0	29999	138.94832	14.74381	138.94818	14.743615	5.9850206	-140.05807	1.7907721	0.04169176	0.00064890744	409.274080991745
7	274.2823	511.02255	611.2694	-738.49097	529.17505	78.04395	710.7651	470.44308	1000.0	1000.0	34999	113.46894	13.804864	113.46883	13.803873	5.9993725	-114.59383	1.4623202	0.042884972	3.145212e-05	477.33224415779114
8	597.85803	42.03963	623.08435	514.15405	330.77414	361.6263	710.95013	-662.89343	1000.0	1000.0	39999	96.91317	11.6418915	96.91321	11.6405945	5.9617705	-97.99537	1.0710672	0.037684582	0.0014254585	549.2558755874634
9	559.2476	33.58718	599.09735	497.10028	428.23355	49.745342	491.2522	329.80267	1000.0	1000.0	44999	86.21234	10.216392	86.2124	10.214572	5.9630837	-87.219536	0.89998406	0.03144545	0.0011454073	620.6442179679871
10	582.0003	49.686264	631.2048	508.98715	358.54935	442.17285	686.802	-972.76324	1000.0	1000.0	49999	78.47305	10.770577	78.47313	10.769636	5.9563856	-79.355	0.7075367	0.029483398	0.0012756325	690.6744725704193
