Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LogPi	LossPi	LossQ	Alpha	LossAlpha	Time
1	123.09417	33.549217	290.55057	83.15293	73.60787	2.3005095	76.847984	71.73345	24.586206	15.35	4999	70.46462	49.50502	70.46834	49.5051	4.4413037	-78.27599	10.7839985	0.13802685	1.9626281	43.261770486831665
2	123.8636	36.04361	243.12004	78.46853	69.92476	2.264799	71.712975	66.57549	24.665024	14.65	9999	398.0929	229.36621	398.0927	229.35576	22.346407	-448.4646	286.13876	0.22354844	-1.3993311	94.87291312217712
3	157.12769	86.80372	443.56003	66.78009	238.59416	13.923452	258.7591	204.9106	32.359478	51.7	14999	1208.8162	415.88754	1208.817	415.91095	17.99288	-1298.4159	3384.6511	0.56295174	-0.5112377	149.25906682014465
4	258.8068	64.00826	455.23068	151.1429	204.64981	22.95809	259.9294	179.2248	50.79798	40.3	19999	1185.7312	443.6368	1185.7179	443.6934	16.690676	-1238.5935	3245.745	0.43390965	0.13456286	203.39356684684753
5	270.26416	80.821655	472.82507	164.72163	288.84427	17.601942	328.27872	259.95175	52.51579	61.25	24999	918.9476	380.1727	918.9457	380.13705	16.844688	-953.8836	1913.4882	0.33889365	0.052197	258.09929752349854
6	327.1951	76.57286	582.4868	151.004	331.57413	18.99781	363.99316	301.268	65.539474	61.35	29999	732.9866	286.0551	732.9793	286.04886	16.640348	-757.8013	1216.7548	0.2505895	0.0886123	312.5934636592865
7	316.2452	78.73542	564.98303	150.24078	255.31909	11.436807	289.12006	243.44254	62.875	48.2	34999	583.4101	219.82892	583.3989	219.8859	16.766851	-600.66016	682.4537	0.17479895	0.040157296	366.87288093566895
8	338.64133	98.25051	618.6994	182.94104	369.78223	55.4537	475.8833	290.46695	68.287674	80.4	39999	462.5957	183.92578	462.59485	183.96268	16.901411	-474.3466	454.8246	0.13655083	0.013865939	421.95620608329773
9	310.89572	64.06952	515.431	204.47722	294.5805	26.578289	337.63867	235.85583	59.975903	58.4	44999	380.22467	159.80786	380.2265	159.78856	16.882784	-389.9264	335.44592	0.11850163	0.014246078	476.6663885116577
10	344.21545	89.04284	575.9903	202.39331	366.13074	135.84068	908.9552	276.72336	70.111115	67.35	49999	332.93066	145.8814	332.93152	145.87369	16.936743	-341.12234	283.57916	0.10753519	0.006843689	532.8756501674652
11	377.84015	73.7994	616.2905	253.91756	371.1719	56.61866	506.68457	295.08527	75.34849	79.65	54999	300.41605	132.6252	300.41943	132.61806	16.964123	-307.38214	245.61542	0.09753618	0.0036509454	588.7659027576447
12	411.83905	120.90061	804.2635	243.12311	359.68066	201.1498	1021.1597	171.61948	86.51724	77.2	59999	292.58508	127.602875	292.5852	127.59678	17.009415	-299.28705	249.23445	0.09758552	-0.0008779624	645.5971548557281
13	351.87057	113.73276	670.202	127.81531	404.24835	25.591724	473.24753	370.13986	75.454544	76.45	64999	290.51044	126.38422	290.51257	126.38242	17.00895	-296.72635	258.46094	0.09931817	-0.0008419692	700.3798580169678
14	330.48376	76.90983	535.83356	219.9499	338.17618	22.969069	382.14236	296.7134	72.69118	78.8	69999	281.10556	124.50394	281.10983	124.49085	17.034956	-286.69476	235.4216	0.10067382	-0.0035637938	755.6856782436371
15	320.8628	74.25991	630.0401	223.7555	276.33127	19.30684	317.73932	245.83762	69.90278	63.3	74999	276.3778	123.67015	276.38116	123.67012	16.93874	-282.3022	214.77368	0.10318596	0.0062896535	810.636262178421
16	347.33975	95.475235	601.12134	220.81003	376.9961	35.058628	470.41324	326.24203	73.05882	71.15	79999	276.8405	121.58203	276.84338	121.57551	16.970404	-282.51602	195.16054	0.09386672	0.0028484152	865.3206317424774
17	411.66083	100.906876	685.131	241.18503	363.86432	75.27617	537.8536	284.20865	85.40678	81.55	84999	270.52542	117.69424	270.52625	117.70027	16.917982	-275.59088	161.0671	0.08494939	0.007207039	920.982095003128
18	393.8359	97.22798	689.60724	254.51437	519.8606	83.21332	741.26447	361.01086	81.81967	105.75	89999	260.64636	113.72961	260.64783	113.73503	16.926996	-265.1803	143.3071	0.07874012	0.0057161436	977.0442204475403
19	381.83206	97.42841	714.0696	184.01787	372.7508	26.30132	441.79507	326.8688	75.19403	69.6	94999	252.24452	110.88768	252.24655	110.888115	16.969723	-256.51004	126.98995	0.07146452	0.002205339	1031.7743244171143
20	401.48154	105.29301	890.4656	275.6264	517.45844	55.5562	617.74445	425.91663	78.515625	100.8	99999	245.48763	108.78805	245.48662	108.7869	16.98018	-249.52795	115.180824	0.0695413	0.0014066099	1087.249418258667
21	462.96927	106.342545	846.3833	246.32176	357.91492	27.108372	401.50958	310.93326	89.38182	66.35	104999	242.30318	108.262955	242.30385	108.26055	17.010305	-246.15085	112.5003	0.06900802	-0.00067603844	1141.9668068885803
22	408.2631	108.983376	704.9868	235.36697	304.38028	19.932383	337.20224	263.971	87.22807	68.9	109999	239.05647	109.43612	239.0571	109.44047	16.984995	-242.70552	110.25327	0.06727504	0.0010570952	1196.918744802475
23	370.91776	90.800285	632.5687	252.26726	328.7015	42.242508	473.0177	278.687	79.734375	68.95	114999	233.71545	108.098946	233.7141	108.10601	16.961596	-237.2392	109.057076	0.06474119	0.0025430378	1252.3479976654053
24	406.81247	97.27353	813.1141	252.31314	366.71768	48.6698	504.03857	286.69992	84.32204	68.55	119999	230.97902	106.21323	230.97833	106.219124	16.997532	-234.30898	104.00852	0.06146076	0.00018629036	1307.7012329101562
25	400.17896	78.84488	647.15784	258.62897	459.5087	108.75082	829.8872	352.1166	78.1875	88.85	124999	228.1869	106.982086	228.18593	106.98477	16.965715	-231.35625	101.475075	0.061483424	0.002141913	1364.0987794399261
26	471.4983	120.19627	840.8884	262.72754	594.1173	95.569565	862.61584	475.186	92.72222	116.2	129999	224.5293	106.969284	224.5291	106.97718	17.031496	-227.56032	97.84221	0.060302135	-0.001900165	1420.779205083847
