Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LossPi	LossQ	Time
1	-42.293797	76.77048	13.906208	-334.75165	7.576552	153.66837	383.10095	-178.97565	138.88235	295.85	4999	1.3778404	3.2366672	1.3774128	3.2350984	-2.5174344	0.1827081	30.597869396209717
2	-89.38525	133.24808	9.585772	-371.4619	-67.14162	91.53251	-16.919527	-435.00516	251.0	33.7	9999	18.197277	9.728163	18.197895	9.724332	-21.41447	1.2700869	59.048948764801025
3	-62.846794	104.50891	61.02167	-638.7271	-156.52434	255.36354	31.497301	-620.93774	89.46939	308.2	14999	39.297756	6.6849146	39.29854	6.6857715	-41.170902	4.2255216	94.93827605247498
4	-116.59441	195.94522	16.005028	-624.3387	-62.49526	102.17051	48.448654	-279.64163	261.7619	373.75	19999	44.410477	6.719129	44.41072	6.7211227	-45.960083	3.9486313	130.93420839309692
5	-45.102272	98.27834	68.65621	-308.64297	133.36362	307.8823	862.89233	-172.22833	221.05	361.5	24999	45.847458	6.8585324	45.847404	6.8574724	-47.1998	3.9671712	167.15158009529114
6	37.66874	97.46381	262.82434	-191.17804	50.541077	104.37642	349.33984	-218.67334	298.82352	362.45	29999	45.560833	7.4156723	45.561226	7.414715	-46.74586	3.9643376	203.23680114746094
7	26.778877	58.038605	132.63649	-60.50716	161.4658	180.74478	527.6917	-66.37121	505.36365	693.1	34999	44.710243	7.7942977	44.710255	7.7933397	-45.777584	3.7685993	239.42138838768005
8	115.44889	97.43275	317.9603	-4.0029187	264.98215	253.98128	769.36914	5.4990234	551.7778	554.65	39999	43.13771	8.499959	43.137333	8.500641	-44.13698	3.460859	275.56484603881836
9	161.51358	168.04526	456.51373	-0.5072757	290.08453	279.52	838.33435	-8.054691	387.46155	491.35	44999	41.837467	9.313465	41.836933	9.311774	-42.75412	3.3792	312.0674932003021
10	353.9384	309.4419	783.2254	11.039762	208.60454	263.05505	880.7087	-4.8456135	556.25	330.35	49999	41.0913	9.803647	41.090977	9.803424	-41.986095	3.046883	348.5521733760834
