Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LossPi	LossQ	Time
1	16.815823	3.5106463	38.645283	9.57963	62.82262	31.813454	105.9015	24.551954	14.633431	59.35	4999	7.5864496	4.8600044	7.586547	4.860128	-8.602487	0.07974696	36.34092593193054
2	16.634977	3.3070223	33.284916	10.464473	59.73042	19.889568	88.82902	15.15022	14.312321	60.35	9999	17.946083	7.6383176	17.945955	7.639087	-19.542442	0.22291332	76.30508184432983
3	70.94886	23.414387	132.42093	17.688417	77.11851	21.851522	118.347404	28.651129	62.6625	65.65	14999	29.778835	10.445014	29.778772	10.446873	-31.987318	1.3330194	119.53114247322083
4	102.34142	94.03455	776.21173	24.071234	98.18949	19.213146	135.25113	66.070984	84.49152	67.8	19999	38.210697	12.892045	38.21063	12.893229	-40.309128	1.5360159	162.6865270137787
5	86.87553	43.944595	180.90729	17.613167	107.123764	37.42072	193.92056	48.19922	68.60274	81.6	24999	44.756645	14.79816	44.756527	14.800492	-46.80933	2.4235284	207.9792835712433
6	92.09367	22.252516	151.30904	35.68885	104.95919	29.91543	189.06465	29.428732	77.765625	85.4	29999	49.615017	17.381664	49.61505	17.385218	-51.575024	2.5763664	252.80757069587708
7	109.29169	45.121174	215.97476	34.215374	96.63177	54.5699	280.16592	37.77543	86.51724	84.4	34999	52.872192	20.21226	52.872276	20.215216	-54.74719	3.050596	300.9716956615448
8	201.17093	137.7765	488.2129	28.864523	208.3785	210.84828	736.1533	33.47821	220.5238	231.2	39999	56.450264	22.061186	56.450436	22.067982	-58.32466	3.7568383	363.03192234039307
9	188.73344	215.04164	726.9333	26.614338	299.4356	237.29709	875.522	31.154133	213.0	289.85	44999	61.273743	22.590876	61.27392	22.595598	-63.182224	4.1212063	423.3329322338104
10	185.02603	181.00055	724.69885	31.657106	164.67471	110.00298	529.7605	34.402504	174.64285	166.35	49999	65.14282	23.001343	65.143105	23.004034	-67.05669	4.4703226	478.83843994140625
11	282.46167	170.81361	749.16864	77.02931	342.70776	322.52805	971.6512	25.357908	233.86363	325.45	54999	68.45306	23.063547	68.45301	23.066084	-70.32468	5.120152	540.4030208587646
12	228.40527	254.78484	1330.3057	22.862177	101.03717	60.086567	269.16266	39.313183	189.0	105.35	59999	70.78255	23.185366	70.78286	23.185287	-72.51971	4.970259	586.3795771598816
13	158.55052	130.97417	598.8305	10.922199	140.47194	86.320854	347.80774	27.05611	151.0	141.95	64999	72.351715	23.810139	72.35189	23.808622	-73.961914	5.2800493	634.8049948215485
14	203.69911	146.73218	759.9083	23.071804	189.68022	210.99483	821.9897	17.084953	174.65384	198.2	69999	74.99188	23.969576	74.99181	23.969664	-76.69101	5.3562403	696.4010300636292
15	615.57733	343.42157	987.0056	18.705791	801.5321	370.45337	1259.3162	64.10864	672.875	733.65	74999	77.34366	24.041626	77.34365	24.046251	-78.94805	5.382023	758.0887968540192
16	671.5954	502.12042	1408.2255	126.157936	437.58466	292.29324	919.4173	46.089687	509.8	341.9	79999	80.163635	24.109156	80.163994	24.10812	-81.7771	5.354486	819.4980614185333
17	1035.309	408.58807	1389.2118	256.94415	872.8888	260.0112	1330.7852	154.16821	802.0	897.4	84999	83.41152	24.16954	83.411766	24.168308	-85.02044	5.3612947	880.4575645923615
18	486.20108	477.55365	1307.2657	19.03644	899.6839	351.78726	1422.4232	39.620445	463.54544	811.05	89999	86.3192	24.10443	86.319046	24.101612	-87.91596	5.168957	942.0400657653809
19	737.05164	401.15918	1449.0607	176.89638	1158.1462	464.63095	1518.7231	15.06913	606.125	854.3	94999	88.69442	24.306984	88.6942	24.30608	-90.24906	5.335316	1003.6181416511536
20	1370.3354	276.4726	1549.9064	820.7528	1530.7743	31.012585	1582.0708	1454.3425	905.6	1000.0	99999	91.42611	24.719486	91.426254	24.718382	-92.9643	5.2285986	1064.8751811981201
21	1483.0988	24.864738	1507.2198	1441.72	1494.0052	17.184198	1518.4474	1449.7229	1000.0	1000.0	104999	94.381454	25.001265	94.38137	24.998545	-95.86071	5.1504564	1126.1448528766632
22	885.4165	614.0552	1531.7643	22.273928	946.7609	295.23535	1404.4968	248.59492	601.6667	909.5	109999	97.58065	24.768063	97.5807	24.769983	-99.11962	5.143875	1186.650241136551
23	1083.7505	331.02563	1376.9622	466.93106	836.65247	277.4813	1175.6761	39.374832	853.6667	908.3	114999	100.636444	24.52209	100.6363	24.52351	-102.14375	5.15414	1245.9863004684448
24	1357.2932	262.59174	1540.6791	858.08105	1588.8129	23.33858	1621.582	1537.8992	931.4	1000.0	119999	103.05239	24.24247	103.052185	24.245804	-104.45328	4.883479	1290.3246068954468
25	1503.3483	23.679245	1534.4141	1466.3773	1538.3823	17.210604	1561.6862	1499.0743	995.4	1000.0	124999	105.097664	24.164373	105.097626	24.167421	-106.40615	4.932018	1334.64927983284
26	1526.676	20.010563	1561.8088	1506.6132	1454.013	297.0727	1572.2708	166.11353	1000.0	955.65	129999	107.04637	24.031895	107.0464	24.033613	-108.37805	4.7595444	1378.870578289032
27	1497.2832	139.79845	1607.6233	1222.6471	1608.9397	21.70288	1647.5504	1556.3146	1000.0	1000.0	134999	108.817375	23.885756	108.81716	23.886385	-110.09377	4.47373	1423.2416608333588
28	1312.829	567.02344	1610.8014	52.23365	1504.6946	100.47671	1572.9822	1091.5876	841.8333	985.8	139999	110.52957	23.911758	110.529434	23.908216	-111.7491	4.412847	1467.4824240207672
29	1555.8147	25.821537	1589.0339	1510.0387	1439.7189	500.9442	1709.2484	39.75278	1000.0	903.3	144999	112.1793	23.778282	112.179375	23.778816	-113.41775	4.3827033	1511.847130537033
30	1345.4495	586.235	1665.6016	37.071964	1563.9342	348.59042	1678.3058	48.51423	838.0	956.0	149999	113.96317	23.719427	113.96311	23.719633	-115.14719	4.4595804	1556.2214999198914
31	1200.9846	664.477	1629.9171	79.34176	1561.5483	351.90106	1680.1544	33.11586	748.2857	952.6	154999	115.65198	23.85733	115.65184	23.860064	-116.80895	4.411625	1600.5107591152191
32	1149.3484	695.01685	1625.5941	29.104454	1517.3555	343.88348	1617.0746	19.169235	736.1429	951.4	159999	117.0077	24.108797	117.00775	24.110086	-118.11356	4.3853	1644.823162317276
33	1486.9413	227.64081	1629.2666	1032.91	1612.385	23.078764	1644.7882	1548.6118	1000.0	1000.0	164999	118.25826	24.257511	118.25824	24.258438	-119.33126	4.6141205	1689.2385189533234
34	1616.946	32.933163	1650.9624	1566.325	1569.2935	344.97586	1661.5933	66.27259	1000.0	954.45	169999	119.63044	24.251266	119.63035	24.25436	-120.75074	4.3281584	1733.6004152297974
35	1588.5881	127.69677	1684.4485	1335.6445	1686.2517	9.273844	1705.8846	1663.3289	1000.0	1000.0	174999	121.1243	24.085407	121.12431	24.083965	-122.18617	4.277624	1777.973177909851
36	1631.0297	22.433952	1668.6666	1601.1761	1522.1178	318.1913	1714.3069	730.0526	1000.0	1000.0	179999	122.6006	24.08255	122.60064	24.083712	-123.66065	4.1944146	1822.177617073059
37	1059.0448	641.60596	1634.7396	17.765844	1535.3665	11.7071085	1554.8348	1514.0216	690.5714	1000.0	184999	124.17184	24.02242	124.172035	24.020823	-125.27169	4.166905	1866.5425946712494
38	1546.5245	27.903847	1582.7856	1505.566	1630.9728	14.454419	1657.1506	1610.3296	1000.0	1000.0	189999	125.513725	24.181248	125.51349	24.180399	-126.543724	4.318047	1910.9876482486725
39	1342.3822	592.9616	1626.0585	16.816175	1289.4167	735.0123	1726.6544	15.02688	835.5	753.25	194999	126.78891	23.934153	126.789085	23.931616	-127.83447	4.361117	1955.274569272995
40	1628.4995	23.243334	1668.6152	1598.7095	1611.1234	10.980359	1639.8649	1592.6481	1000.0	1000.0	199999	128.08055	23.70937	128.08072	23.707697	-129.09462	4.34947	1999.639300584793
41	1625.5161	29.696325	1673.5592	1588.9235	1740.9475	15.726401	1765.2136	1710.6392	1000.0	1000.0	204999	129.27336	23.553833	129.2734	23.55622	-130.24287	4.167822	2043.8916015625
42	1660.2097	13.042455	1679.5674	1644.6548	1358.5446	671.34015	1712.8497	12.260841	1000.0	812.45	209999	130.3159	23.46433	130.31581	23.466457	-131.35582	4.2700453	2088.1230113506317
43	947.77026	823.1482	1731.2128	6.252011	1709.5378	33.655342	1758.0645	1631.124	585.6667	1000.0	214999	131.289	23.101715	131.28911	23.10034	-132.23721	4.021444	2132.4481179714203
44	1707.6832	29.807962	1740.7391	1660.0709	1768.3903	20.335163	1809.5092	1733.4882	1000.0	1000.0	219999	131.89131	23.262152	131.89145	23.260437	-132.80626	4.081956	2176.649391889572
