Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LossPi	LossQ	Time
1	-31.55336	7.840545	-12.807508	-56.988796	20.414055	5.515787	27.150042	7.6286626	19.637794	24.05	4999	0.24524702	2.8475146	0.24514365	2.8473003	-2.9715538	0.13714209	46.01838231086731
2	-31.64122	11.0574465	-15.835471	-163.12305	5.414339	5.553652	15.166308	-14.712679	19.463036	20.2	9999	12.377258	8.333825	12.377206	8.333324	-17.157776	0.4427283	99.18394255638123
3	10.905753	14.584318	57.875126	-24.009974	8.589888	6.620107	22.022831	-3.919777	29.988024	28.5	14999	28.093176	15.631469	28.093143	15.630394	-32.593536	1.1843264	160.1777379512787
4	2.2493782	14.971288	31.026476	-50.83548	12.729761	9.854826	30.149588	-8.259028	28.895954	37.75	19999	32.438576	20.281162	32.438408	20.281204	-36.83253	1.9620004	222.38603925704956
5	5.6952014	26.72123	66.96862	-61.320057	-43.404346	6.5006886	-33.642307	-56.136223	45.880733	24.9	24999	34.242516	21.415897	34.242817	21.414595	-38.371887	2.4644284	282.0051655769348
6	-24.851208	22.884647	19.498085	-81.71519	-17.156162	20.35184	31.167141	-49.23072	36.851852	49.8	29999	39.01838	23.08263	39.018646	23.080648	-43.31519	3.9180875	344.2357494831085
7	-6.5660644	21.978937	44.481644	-67.43854	30.557333	17.718513	52.16094	-8.964776	37.946968	52.15	34999	42.389534	25.445877	42.389713	25.443861	-46.885334	4.9230337	407.4213135242462
8	2.435556	20.91304	62.238766	-68.36417	18.687122	20.69263	54.723995	-32.270752	39.464565	56.75	39999	44.687572	26.435123	44.687675	26.433538	-49.0821	5.823083	471.2543520927429
9	10.864361	23.513678	59.002205	-47.45297	12.203869	17.95173	44.182213	-21.200052	47.47619	58.2	44999	46.077923	26.60107	46.077557	26.600283	-50.242294	6.1984286	535.227659702301
10	-1.011257	25.450974	63.993774	-46.50328	23.128668	28.260862	81.73254	-44.954178	61.085365	55.2	49999	47.502106	26.713696	47.501736	26.712706	-51.574677	6.6857452	597.7956075668335
11	-17.341806	31.284315	55.102554	-98.29774	-16.682354	20.086094	15.146515	-53.480946	45.669724	40.6	54999	48.51908	27.350222	48.517918	27.351055	-52.443626	7.4721084	661.1516578197479
12	8.341744	23.329865	47.353554	-51.93864	22.781992	10.814935	40.253765	1.9448816	44.86607	39.4	59999	47.59554	27.799246	47.59502	27.799194	-51.239258	8.006043	722.6091389656067
13	2.6211588	19.657356	54.898838	-46.295383	17.478182	20.764519	48.148197	-19.103909	38.84375	51.65	64999	45.929394	27.583214	45.92896	27.584972	-49.3777	7.9661946	784.6177802085876
14	16.484924	25.301756	71.6821	-46.329983	-30.567791	18.872007	2.2018046	-60.891464	54.423912	53.1	69999	44.008522	26.901022	44.008026	26.901278	-47.27775	7.850632	848.8432130813599
15	-16.534933	27.361893	58.118984	-82.83971	2.2438624	20.374899	39.115807	-34.269203	53.5	47.0	74999	42.690296	26.23929	42.691	26.237303	-45.879772	8.061157	912.2774930000305
16	14.390649	20.303059	44.120384	-69.43702	18.251347	11.359933	41.17403	-2.8362594	50.484848	43.55	79999	40.65873	24.832426	40.659393	24.831686	-43.50568	7.620641	973.6671056747437
17	11.700555	24.754082	97.286476	-48.16531	-5.7104754	37.775406	73.92307	-96.300995	52.126316	48.95	84999	39.368	24.290926	39.36863	24.291533	-42.175854	7.356533	1038.258427619934
18	6.011323	29.177963	55.691776	-79.629715	36.640297	16.035019	60.397552	-9.409436	43.25	47.55	89999	37.09636	23.542921	37.09671	23.544428	-39.620586	7.010994	1099.3286888599396
19	28.546347	18.420141	66.66797	-21.977045	-5.6888747	12.162239	26.376404	-25.487812	51.081635	36.0	94999	34.668118	22.38432	34.668808	22.385399	-37.07954	6.390925	1161.7248849868774
20	4.2035923	19.534904	59.161682	-46.237694	33.38385	13.421945	67.83667	13.526288	37.85496	57.65	99999	33.305527	21.96617	33.30588	21.965664	-35.628967	6.350302	1225.540376663208
21	5.312647	27.032236	66.95568	-84.72915	6.2691216	31.578396	51.76068	-58.16772	48.403847	53.7	104999	33.037014	22.172953	33.036694	22.172756	-35.42021	6.7644596	1287.7242558002472
22	-4.8096495	20.706839	42.69225	-59.641792	8.3427105	18.299662	29.931171	-26.588373	57.159092	51.95	109999	33.145645	22.554953	33.144947	22.556414	-35.57428	7.0251474	1351.9876067638397
23	14.128103	19.380335	53.80245	-39.612522	20.008045	24.55266	68.665504	-52.23677	52.389473	58.1	114999	33.654667	23.170805	33.65408	23.172964	-36.120995	7.122614	1414.4367506504059
24	21.001804	21.685204	65.600494	-36.337395	21.82999	9.764412	48.536804	4.6892724	53.01064	47.1	119999	33.622696	23.273458	33.62164	23.273216	-35.921413	7.005914	1474.973871231079
25	10.215592	22.07872	63.95867	-56.57698	31.312002	26.806423	82.5704	-23.795145	48.76699	58.4	124999	32.5007	22.921432	32.50038	22.921698	-34.7048	6.987097	1538.3206579685211
26	26.019117	22.354012	65.77609	-68.60832	21.665817	17.364937	41.95009	-26.017048	54.054348	54.4	129999	31.243132	22.240599	31.242632	22.242317	-33.36291	6.656668	1600.3486351966858
27	12.018662	23.911839	60.59172	-33.301266	16.866018	20.499128	46.19688	-23.209057	58.882355	67.5	134999	30.308372	21.526928	30.308037	21.526768	-32.295567	6.4640174	1664.4508514404297
28	-2.080519	24.008862	67.4337	-52.716354	7.0764875	27.047031	54.366646	-41.941715	61.60494	59.85	139999	29.56341	21.324533	29.562756	21.324066	-31.47342	6.630808	1727.227510213852
29	25.625486	23.535084	77.21862	-51.60649	35.094707	18.133675	59.222332	-37.375618	53.430107	52.55	144999	28.816029	21.237892	28.816652	21.238293	-30.656128	6.5908265	1790.3736860752106
30	18.32703	26.372286	62.896084	-94.331856	14.778038	19.950743	47.59842	-21.721785	50.78	50.35	149999	28.56552	21.211878	28.565676	21.211582	-30.463615	6.4092684	1853.4380733966827
