Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LossPi	LossQ	Time
1	17.358027	15.387543	125.90048	4.822374	38.922073	0.7828457	40.37534	36.998398	21.182203	22.15	4999	5.6471763	4.508877	5.647117	4.508577	-6.5365996	0.13778277	27.039870500564575
2	20.644087	23.442007	235.95578	4.5460324	190.0861	2.1917925	193.58107	187.02739	23.176744	84.85	9999	27.132376	14.363006	27.13275	14.362495	-30.877497	2.7813268	61.97842597961426
3	191.8562	21.015661	236.2696	101.15841	191.84476	1.6357372	194.92174	188.66058	89.87273	85.4	14999	69.2571	25.236479	69.258	25.212694	-75.15689	9.1254425	95.06956005096436
4	182.10066	9.486653	204.84677	166.77855	189.92963	1.8828753	192.91293	186.04044	84.79661	85.2	19999	89.391365	28.587498	89.39213	28.570007	-92.78439	9.427211	132.79270458221436
5	174.76389	7.280384	211.41292	155.38527	171.33919	0.6009884	172.45073	170.07184	84.11667	84.05	24999	98.39388	34.41962	98.393745	34.41274	-101.7533	10.679896	165.8947629928589
6	190.24893	62.38103	337.55365	31.213484	31.31226	0.3915693	31.78103	30.031578	87.789474	24.95	29999	102.85747	38.46291	102.85663	38.46131	-105.83872	10.6968	203.37613677978516
7	349.54733	149.62897	670.9319	39.942738	350.38257	43.98026	504.5762	306.28754	156.5625	130.75	34999	115.24075	38.823128	115.24017	38.809353	-119.2845	21.873322	236.9092195034027
8	406.65744	141.19826	802.654	236.73969	298.56415	3.8862934	304.5247	291.97086	154.6875	116.85	39999	140.43669	38.531483	140.43544	38.5071	-144.86702	31.637537	274.70900869369507
9	308.69666	42.76734	402.26923	185.35454	395.5091	7.4123926	409.60587	382.7265	118.92857	141.85	44999	157.55617	45.320454	157.55467	45.30867	-161.6705	30.654943	308.1126413345337
10	237.14127	70.467285	388.45395	166.0511	177.06993	1.2880036	179.11919	174.11192	102.89796	86.4	49999	168.2881	49.955627	168.28745	49.936867	-172.11618	32.849346	345.88103222846985
11	357.70746	123.08495	608.4931	152.69044	399.0087	7.247936	410.20554	386.1998	130.26315	134.45	54999	177.84207	54.789204	177.84125	54.764698	-181.62123	35.337955	379.1310760974884
12	496.22134	89.95107	730.7902	385.73923	344.9198	4.8526173	356.8187	334.44382	164.16667	136.8	59999	185.63864	62.651554	185.63792	62.6342	-189.16429	35.14592	417.12813115119934
