Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LossPi	LossQ	Time
1	120.89713	35.121883	356.98822	73.44693	102.13003	2.3139865	105.79849	99.9018	24.028986	21.35	4999	30.95402	20.621258	30.9545	20.618057	-36.21228	1.8690083	34.16054081916809
2	123.54027	36.523315	267.21698	78.23022	88.29347	5.650789	102.42477	80.820305	24.617647	18.3	9999	128.04716	50.466084	128.0474	50.45614	-144.22054	21.387897	74.54601788520813
3	194.0064	65.01221	464.02335	88.806984	230.63643	27.95004	294.60596	185.13472	39.212597	50.6	14999	236.0706	66.94511	236.0681	66.95608	-253.1752	90.349266	119.47892022132874
4	230.42824	56.477737	404.63425	129.78004	264.92023	74.254715	438.48355	181.19894	47.320755	57.35	19999	286.54514	82.03712	286.54385	82.038994	-301.78964	143.16682	164.03243279457092
5	342.5766	99.111855	644.5269	146.22351	314.87512	70.50692	490.37292	201.8472	71.1	67.9	24999	301.8897	92.237595	301.8907	92.22337	-314.53375	153.0496	208.8229215145111
6	262.87903	85.42442	557.6327	107.617455	211.32837	27.491776	263.08304	155.03352	51.70103	40.45	29999	302.65433	99.59428	302.655	99.5918	-313.58075	168.5813	252.69579935073853
7	278.25763	63.54934	480.4842	136.47578	278.7402	41.43529	378.83298	217.55133	52.957447	53.6	34999	298.15094	107.13669	298.14868	107.16817	-308.60974	173.39066	297.04787158966064
8	340.2294	67.31585	614.6537	229.87433	321.13336	42.55401	438.44727	255.75809	64.545456	61.45	39999	292.9192	111.011314	292.91653	111.018715	-303.2366	162.08597	341.75690388679504
9	348.01733	91.362465	657.1466	194.12347	382.0583	65.781624	518.4742	277.54132	68.02702	76.6	44999	287.63898	111.12564	287.63916	111.13804	-297.0599	148.59515	386.7850501537323
10	352.72855	78.30657	576.15906	197.29248	408.97867	97.712875	616.0114	254.3637	72.04348	79.5	49999	278.06	109.77559	278.0571	109.79202	-286.31735	144.30368	431.9004502296448
11	353.6906	87.00907	712.1546	226.05667	349.30893	47.27039	430.07828	245.81366	68.46575	66.35	54999	265.89313	110.19762	265.89178	110.20016	-273.35898	132.8836	475.753356218338
12	390.9893	114.74757	830.7479	229.23824	390.28677	67.07068	533.0849	275.33182	74.29412	73.6	59999	251.10657	111.75613	251.10538	111.75813	-257.6872	126.86005	520.3488619327545
13	390.1277	100.86781	716.15485	216.91536	421.1105	57.881588	589.86646	324.15283	78.046875	83.2	64999	240.3878	110.61087	240.38733	110.618385	-246.81708	119.78037	565.773904800415
14	430.87717	107.65064	935.07294	281.40213	410.45963	71.0017	564.2892	312.87192	84.84746	88.9	69999	233.68253	109.21961	233.68178	109.227036	-239.82387	114.1824	610.8239243030548
15	446.71567	117.872536	863.1876	248.3726	469.24072	78.28607	615.0693	343.3291	89.509094	97.85	74999	229.58798	107.29559	229.58568	107.29933	-235.19315	107.56381	656.0167553424835
16	402.73215	86.25124	668.30164	208.8878	392.28	71.59522	623.25226	292.90472	77.38461	74.7	79999	224.23817	106.28561	224.2354	106.291695	-229.4477	103.23016	700.9224572181702
17	380.4674	90.54028	793.9484	257.0527	446.17914	74.80285	636.11017	335.6738	78.046875	87.45	84999	217.68782	104.82425	217.68575	104.817314	-222.32056	100.348114	746.216347694397
18	428.84412	99.37098	850.6951	260.47684	399.3237	89.295586	591.49646	225.74384	85.08475	79.55	89999	212.14665	103.08134	212.1455	103.07388	-216.61902	94.18465	791.4212467670441
19	419.40506	94.149666	731.98303	268.8858	455.66153	81.69938	686.56305	344.7726	80.68852	94.75	94999	207.35175	101.536446	207.35216	101.529335	-211.59848	92.07178	836.4651277065277
20	460.8191	190.42537	1037.2299	226.41077	515.6265	142.71336	835.3333	347.26788	95.320755	101.55	99999	204.41194	100.82817	204.41237	100.81808	-208.69606	90.83976	881.9445407390594
21	424.77844	178.3162	1134.0919	181.56972	486.9436	125.16851	821.86237	344.31244	88.666664	100.85	104999	203.0527	99.80511	203.05302	99.79748	-207.22348	89.68952	927.6878342628479
22	451.4157	105.867516	753.95667	227.24763	525.477	90.67484	728.06573	381.15323	86.413795	100.5	109999	200.48135	98.598854	200.48193	98.59141	-204.10703	86.38365	973.4905812740326
23	446.35025	121.25543	842.4209	271.09116	393.02188	84.12494	572.94946	265.65952	92.611115	86.45	114999	197.52951	97.0785	197.52927	97.07203	-201.1278	81.66443	1018.7079570293427
24	478.43756	127.92469	961.9205	277.38504	510.8397	97.79068	772.09406	352.891	93.886795	100.65	119999	195.37283	95.849915	195.37288	95.84541	-198.66743	78.62443	1064.038333415985
25	476.79102	108.57379	790.1004	265.23495	520.24225	104.8351	734.8822	394.7207	91.87037	97.0	124999	193.1184	94.92368	193.11923	94.92012	-196.65117	74.93731	1108.9677047729492
26	408.65234	89.11188	717.47943	234.34682	361.7242	155.62143	768.3451	256.87155	79.79365	73.6	129999	191.78528	94.59484	191.78514	94.5904	-195.03114	72.26509	1154.2030351161957
27	449.71207	147.91434	1189.2908	275.3952	407.88678	89.24201	656.9249	255.03331	89.60714	84.4	134999	190.455	94.28112	190.45605	94.27381	-193.55052	72.09921	1199.989446401596
28	413.58597	116.0274	869.29126	254.20547	457.54166	119.48082	742.6201	304.9166	81.68852	89.85	139999	189.28926	94.439255	189.28923	94.43342	-192.33969	71.57954	1245.43017578125
29	412.52182	96.150986	647.63635	248.65593	400.72455	74.82716	565.8026	296.9097	83.13333	82.2	144999	187.61264	94.669914	187.61212	94.665146	-190.62978	69.814026	1290.7129666805267
30	487.013	101.00057	862.5027	284.6099	443.87997	109.2145	698.40375	303.08026	96.63461	85.65	149999	186.85606	94.48136	186.85667	94.47265	-189.8484	68.93166	1335.624046087265
31	559.97675	155.31107	959.52893	323.8282	515.05945	106.44435	760.31006	335.74457	109.195656	102.6	154999	186.54315	94.52382	186.54305	94.51527	-189.40907	67.826355	1381.7991724014282
32	511.13895	127.24859	885.04095	347.58975	573.9364	148.6335	1107.2845	399.20004	100.46939	116.55	159999	186.53777	94.33981	186.53728	94.33241	-189.37857	65.573166	1428.7463009357452
33	483.95407	145.31395	993.05194	227.39813	545.8633	83.554276	818.7024	455.22192	95.98077	100.5	164999	186.59952	94.11235	186.5991	94.10189	-189.40524	64.391	1474.3598458766937
34	498.04007	104.27737	704.1331	260.47308	481.88882	92.45942	680.8993	336.76016	98.90196	99.9	169999	186.48788	94.06062	186.48766	94.04946	-189.10567	64.206184	1519.6638038158417
35	456.44016	112.74923	668.6977	245.35852	440.84424	60.70657	604.55225	323.7026	94.88461	87.75	174999	185.83307	93.842636	185.83356	93.83481	-188.27182	64.93088	1564.736811876297
36	577.5997	123.435425	908.4554	410.63016	533.3887	96.43964	754.4082	409.637	112.111115	105.0	179999	185.82747	93.904884	185.82617	93.896545	-188.4109	64.83709	1610.8995807170868
37	559.7688	131.12755	1055.8934	409.3465	538.4657	110.90548	764.87866	377.54803	107.59574	99.95	184999	186.7197	94.498245	186.7194	94.492226	-189.54741	63.209957	1656.4031794071198
38	535.38446	113.56853	1084.6707	399.87405	659.3418	178.7399	1168.2668	342.33154	103.5625	131.9	189999	187.6483	94.96251	187.64723	94.956665	-190.21986	62.073074	1703.2770109176636
39	616.2719	136.66383	1009.52106	339.87305	673.99756	129.90363	951.0299	446.3664	119.243904	134.35	194999	188.26521	95.08534	188.26526	95.0793	-190.94354	61.83005	1749.3374965190887
40	591.1097	156.17932	987.5183	348.5436	514.7726	88.05412	688.3897	287.16046	116.40909	100.45	199999	187.9071	94.977715	187.90712	94.970116	-190.48871	62.431313	1794.5021660327911
41	566.24976	146.91946	1025.4193	339.67947	489.27753	86.28193	735.6213	385.87335	113.02273	97.9	204999	187.65936	94.76264	187.65897	94.75371	-190.13754	63.039837	1840.664967060089
42	576.34784	132.35844	906.2997	368.8228	514.7024	79.25889	719.4389	403.15073	115.25581	107.15	209999	188.06107	94.96152	188.0615	94.952705	-190.53185	63.164238	1885.8836271762848
43	631.82855	186.25995	1397.042	367.89835	483.59808	77.58644	651.09436	384.2631	128.94872	103.8	214999	188.61111	95.39802	188.61195	95.39006	-190.98888	63.281914	1931.2970552444458
44	571.7277	201.55031	1290.0387	291.4428	646.52795	185.24023	1110.2538	400.97263	117.023254	133.0	219999	188.69482	95.87415	188.69386	95.8684	-191.04926	63.818264	1978.0698421001434
45	628.1691	139.55351	928.9113	379.09186	708.9473	147.7129	1038.5452	529.94165	123.15	136.2	224999	188.87895	96.34128	188.87929	96.33503	-191.12256	62.673794	2025.0136876106262
46	608.41125	127.832344	1022.5245	402.41693	815.32434	169.47112	1239.2568	470.38684	119.833336	166.65	229999	189.11633	96.93328	189.11623	96.92643	-191.2677	61.56201	2072.060546875
47	695.06903	191.43895	1173.9005	418.61044	788.7453	222.97021	1334.5831	471.94113	137.02702	157.95	234999	189.52905	97.45454	189.52924	97.44972	-191.56267	61.166462	2119.3552083969116
48	645.5321	206.57516	1454.8801	403.33096	659.0284	166.49608	956.939	415.09128	130.44444	132.0	239999	189.70668	97.74063	189.70662	97.73454	-191.90405	61.83953	2165.9070131778717
49	749.7788	281.52747	1631.7411	429.12125	649.81335	119.962814	980.6429	498.77304	147.38889	127.0	244999	189.3373	97.64432	189.338	97.63848	-191.53073	61.9536	2212.3662321567535
50	734.9224	182.51854	1487.7551	477.3336	799.3017	199.2879	1239.6371	507.8553	145.02942	160.7	249999	189.65927	97.65794	189.65973	97.65267	-191.63373	61.2267	2259.585771083832
51	736.7614	202.44226	1228.571	441.34045	666.3529	135.58931	959.3093	472.48004	147.91176	134.1	254999	190.67688	97.58646	190.67696	97.58194	-192.75806	61.15491	2306.277227163315
