Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LogPi	LossPi	LossQ	Alpha	LossAlpha	Time
1	16.67175	3.5854836	35.285667	10.2054825	65.66416	24.03955	121.69533	20.709003	14.262857	66.5	4999	12.3564415	7.6046915	12.354211	7.6074433	-1.8067378	-13.50401	0.24485883	0.12898365	1.0347246	46.446850299835205
2	17.073568	3.533873	30.30836	8.107544	13.057651	3.6993423	19.42742	6.5640283	14.668622	43.4	9999	28.271832	11.117865	28.271559	11.118024	1.8487332	-30.500181	0.6992583	0.05258252	0.23609746	98.64847707748413
3	40.45513	25.331594	108.64292	1.5744698	71.81633	23.200874	138.08778	24.480095	50.97959	69.0	14999	46.28867	16.25611	46.28886	16.249832	5.82082	-49.57838	3.6989667	0.033225097	0.004597473	154.33850526809692
4	65.571175	26.581022	160.71739	15.470497	66.076126	34.514023	131.58824	3.058701	72.37681	67.0	19999	51.241783	18.866385	51.242054	18.866016	5.966936	-53.91575	2.1478605	0.025302636	0.00081807195	211.38529706001282
5	73.141304	25.176245	156.70064	7.967674	85.16538	27.274286	157.55397	41.140797	72.27536	78.4	24999	51.56562	21.242872	51.565212	21.244175	5.9983535	-53.867813	1.7071772	0.02231355	4.1530515e-05	268.7766251564026
6	118.91283	83.56969	452.76965	21.636005	141.83693	115.75029	635.76685	81.8045	140.1	135.65	29999	51.60548	22.193163	51.605488	22.194714	5.9736233	-53.6148	1.6583889	0.020262966	0.00059024745	336.9228775501251
7	189.38625	229.84845	813.4956	52.86256	268.0895	330.02487	915.03235	10.137029	218.82608	310.15	34999	53.6614	22.523088	53.66133	22.523012	5.9999	-55.495056	1.6098993	0.021887967	6.5072118e-06	411.03192138671875
8	169.50488	200.17358	875.1567	11.07117	170.29953	214.13362	903.78876	31.760351	193.75862	208.45	39999	56.375076	22.56454	56.37508	22.563671	5.9447017	-58.038036	1.6393235	0.019908046	0.0011043787	484.8059356212616
9	230.95279	255.2669	900.2886	50.35382	726.9869	398.51215	994.711	104.55199	274.4375	731.35	44999	58.031864	23.142841	58.03168	23.14175	6.0168014	-59.549812	1.7877054	0.018959042	-0.00030767493	559.595232963562
10	451.97403	358.30798	940.1646	96.863304	124.80985	45.701202	268.96146	75.13474	495.9091	119.95	49999	60.788376	23.06704	60.788338	23.066975	5.9993176	-62.258926	1.6960422	0.019953104	1.7065406e-05	620.1752982139587
