Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LossPi	LossQ	Time
1	20.281116	3.4165292	34.17895	4.7988806	70.97411	5.376982	81.73315	57.87935	12.379653	43.2	4999	9.864982	6.419202	9.865435	6.417178	-11.141322	0.22268248	32.716596603393555
2	19.877483	2.9042966	31.001102	8.689708	75.945854	5.450243	86.7133	65.59762	12.06988	47.4	9999	19.184038	9.849859	19.18417	9.849392	-20.960463	0.23400106	64.99983334541321
3	57.449112	20.843746	241.6964	27.046028	69.94334	4.1995325	81.687584	62.93172	44.256638	45.15	14999	29.506607	13.366732	29.506363	13.365954	-31.988894	1.3451018	105.9214916229248
4	76.23462	7.388411	90.33443	51.248802	80.686	5.283559	92.09009	70.26297	48.514565	49.55	19999	37.404617	17.15814	37.405018	17.156898	-39.88622	0.9287197	141.07000875473022
5	85.595955	8.380608	112.23822	69.139915	95.66973	5.4891934	108.173904	85.70218	56.123596	68.95	24999	41.539173	20.54684	41.53954	20.546492	-43.855824	1.0493234	182.342698097229
6	191.85194	191.3267	866.10645	92.33616	74.37953	8.086927	86.97152	60.202618	177.71428	93.35	29999	44.80638	21.575903	44.806374	21.57587	-47.05229	1.2229898	218.25253081321716
7	295.7973	299.6121	900.56396	53.158436	123.76389	3.6704369	129.71593	117.69071	295.70587	80.05	34999	52.19248	21.351397	52.19248	21.350988	-54.478344	1.5970289	259.65165638923645
8	128.11113	5.7213182	139.29295	112.614105	133.82645	2.5750103	137.16158	128.29393	73.970146	75.1	39999	58.601856	21.670336	58.60178	21.671093	-60.766888	1.4863915	295.0805630683899
9	127.606125	20.001808	159.92679	28.893476	129.93289	4.9156065	136.72137	119.80006	74.41791	70.2	44999	62.704636	23.605803	62.704586	23.605394	-64.733284	1.6455078	336.4057762622833
10	141.21599	17.560724	199.62952	112.14915	149.33632	5.714163	162.53291	141.25331	76.92308	81.25	49999	65.2437	25.956543	65.24376	25.956127	-67.329285	1.8534545	372.0063865184784
11	289.95636	184.7965	837.718	83.072525	244.23093	280.88425	1362.1454	121.636665	190.84616	180.75	54999	68.11476	26.744053	68.114784	26.74367	-70.13618	2.2171664	424.5124726295471
12	1127.8021	243.0052	1307.3766	672.5912	1360.9055	214.50943	1516.8243	450.8617	851.0	965.4	59999	71.581215	26.604431	71.581116	26.605022	-73.54667	2.3691328	473.72578382492065
13	976.1079	502.2116	1465.1282	227.10423	1606.7496	14.505031	1636.558	1585.1505	706.625	1000.0	64999	75.40741	26.316359	75.40718	26.316658	-77.35282	2.405934	521.615017414093
14	1534.2224	419.95486	1884.9148	719.67206	1924.0309	11.450398	1949.4419	1905.5669	878.0	1000.0	69999	79.061966	26.400545	79.061966	26.40121	-80.9034	2.3357325	572.6097149848938
15	1556.1812	389.14462	1969.539	944.9966	1919.6785	13.221833	1948.2429	1896.2015	820.1667	1000.0	74999	83.40066	27.093803	83.40075	27.094032	-85.21797	2.4755368	623.1817510128021
16	1886.2756	43.013245	1955.1157	1833.5931	2014.321	25.173338	2060.3433	1973.8192	1000.0	1000.0	79999	88.634964	28.06663	88.6347	28.067978	-90.540565	2.4822688	670.9156634807587
17	1937.2457	95.8942	2029.6426	1769.8093	2077.2466	340.9255	2261.8438	1168.2402	970.5	927.65	84999	94.37973	29.156477	94.379616	29.157625	-96.233574	2.4883184	720.6166770458221
18	1105.7578	589.0631	2141.1062	179.4238	2034.5842	76.95304	2191.3794	1957.2725	525.55554	1000.0	89999	100.09147	30.563904	100.09127	30.564716	-101.966515	2.7419622	772.6337988376617
