Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LossPi	LossQ	Time
1	-31.751888	6.7517877	-10.288428	-54.025333	51.779064	24.34004	92.70921	12.195666	19.549019	49.8	4999	-0.31510773	2.5732656	-0.314834	2.573761	-2.3626657	0.14282759	48.8760130405426
2	-31.32853	7.5573378	-13.684635	-55.41336	-0.17022824	6.1242695	9.500769	-15.221695	19.474709	20.65	9999	11.364874	8.1245985	11.36475	8.125575	-16.32825	0.4132104	103.01662492752075
3	4.913222	17.390457	77.873695	-58.225517	2.3613262	7.5637293	18.918516	-8.637932	34.368057	38.65	14999	30.693562	15.620681	30.6937	15.621306	-35.87785	1.3050597	164.1788935661316
4	13.258271	17.581915	74.69961	-25.556181	7.486642	13.860728	48.97097	-12.626129	35.415493	51.15	19999	35.49199	20.866247	35.49214	20.865467	-39.873356	1.8729844	229.25250029563904
5	11.5138035	24.857878	66.452065	-35.010464	23.715115	24.862377	84.92672	-44.144463	58.623528	57.2	24999	38.646957	22.240784	38.646774	22.2403	-42.82877	2.3343403	293.0321571826935
6	8.54966	22.761795	90.55918	-44.09377	-1.193055	13.725349	18.017824	-31.572577	44.061947	39.25	29999	39.721455	22.213203	39.72117	22.213863	-43.459873	2.8063715	356.65388584136963
7	11.542941	21.827108	64.132126	-83.66456	13.274794	19.915821	57.601555	-13.379604	42.133335	52.55	34999	39.69622	22.334139	39.695858	22.335073	-43.183846	3.239199	418.93984961509705
8	23.514332	24.393148	64.134415	-33.015495	21.075907	22.269096	66.86599	-16.778921	57.976746	58.95	39999	41.08379	22.979366	41.083862	22.980059	-44.5974	3.5498238	483.8520996570587
9	11.42051	21.060629	53.42453	-44.436813	1.3258374	11.390189	19.222355	-19.55054	53.29787	34.25	44999	43.300613	23.777845	43.30044	23.778025	-46.67756	3.9167163	547.6101486682892
10	2.775494	23.078655	65.28538	-45.679054	11.199887	26.805353	65.06337	-29.878359	47.390476	54.3	49999	43.85252	24.293541	43.852432	24.29185	-47.149487	4.419221	612.208580493927
11	14.644149	24.05115	62.912384	-40.991066	10.798481	12.44552	30.34022	-19.994953	60.011906	54.95	54999	44.857098	25.04644	44.857037	25.045261	-48.131836	4.7116213	678.3106610774994
12	19.881638	25.758993	80.6182	-31.203747	12.305243	33.56574	71.470985	-48.694305	60.756096	55.35	59999	45.40235	25.064688	45.401558	25.064232	-48.508305	4.600183	744.3871796131134
13	14.706689	26.702644	93.3118	-31.65914	39.322193	19.346014	73.13176	-22.074692	59.891567	58.45	64999	44.489845	24.59944	44.48946	24.600044	-47.310555	4.6219935	808.9504714012146
14	25.648584	24.409443	65.21609	-37.83274	40.74096	26.507875	95.06123	-24.796978	53.978493	68.0	69999	43.23354	23.941507	43.23326	23.942135	-45.874954	4.628635	873.5763823986053
15	33.01914	22.862112	74.40828	-39.105793	34.508583	23.229105	54.707664	-20.312916	60.277107	51.6	74999	43.00788	23.777872	43.00764	23.77758	-45.646893	4.6423626	937.5270676612854
16	9.52903	27.006886	77.37543	-62.68379	-11.50036	14.1809025	39.6437	-28.743889	65.56	61.85	79999	43.68029	24.312803	43.68007	24.312866	-46.30378	4.9507732	1005.9215548038483
17	13.238797	28.674322	71.10086	-43.241905	28.688074	21.174072	57.61352	-22.83036	61.289158	54.25	84999	43.152855	24.50024	43.152493	24.50033	-45.571396	5.171381	1068.7868881225586
18	16.191097	24.78512	65.51143	-36.89355	13.443594	28.144047	66.28717	-29.814562	51.958332	59.25	89999	42.292633	24.155909	42.292217	24.15664	-44.635086	5.3230133	1131.6506249904633
19	-1.6969879	22.080988	44.535645	-53.55933	7.5126715	12.110369	33.86533	-11.037451	53.612904	47.45	94999	41.24434	24.00889	41.243546	24.008862	-43.495407	5.6197	1196.6402807235718
20	11.732487	25.015226	69.57156	-48.497723	-2.8920574	25.072525	65.60761	-43.72809	56.715908	68.95	99999	39.466145	23.80377	39.465656	23.802855	-41.612324	5.758593	1261.250880241394
21	16.361448	23.539352	72.87987	-39.47864	30.198391	31.435074	65.39785	-47.842457	63.227848	55.65	104999	38.79791	23.700558	38.797684	23.699215	-41.016705	5.749414	1323.8823475837708
22	11.60585	28.981293	90.47603	-53.752094	-7.5274687	13.1554165	28.363478	-29.679161	49.617645	27.4	109999	38.30058	23.61097	38.300278	23.610561	-40.40007	5.8655353	1384.8284645080566
23	22.62343	24.205616	67.45624	-43.057262	1.1280645	17.412163	26.68828	-40.54604	55.1	51.45	114999	37.38144	23.466057	37.380547	23.466051	-39.44268	5.9999475	1446.2463116645813
24	9.191556	23.07515	65.0835	-43.915794	15.650858	30.919943	77.01329	-41.38398	65.76316	67.45	119999	37.050804	23.416378	37.05022	23.417389	-39.1333	6.03587	1510.6177439689636
25	15.94576	26.204063	69.16447	-43.321686	27.665829	30.154211	79.94485	-13.200446	62.4125	72.2	124999	37.14268	23.702847	37.14208	23.704512	-39.154636	6.1793256	1573.977291584015
26	8.1976795	20.515625	61.538902	-50.733223	18.516815	10.534654	46.801094	2.5113158	46.685184	49.45	129999	37.130337	24.097643	37.129597	24.098717	-39.125046	6.7663436	1637.3968291282654
27	13.197471	28.65975	86.49774	-59.48314	28.384968	23.135569	61.722996	-15.293838	57.11494	65.5	134999	36.086506	24.0036	36.085842	24.00448	-37.939514	6.658017	1701.151525259018
28	26.795393	23.980587	65.59487	-45.23296	35.402515	12.663778	64.11309	4.0345435	59.964287	51.55	139999	34.9925	23.577568	34.992283	23.57801	-36.814484	6.488065	1767.4399037361145
29	20.639507	28.963263	73.43994	-30.60175	22.243866	29.690153	70.3608	-30.835728	61.4	69.95	144999	33.677513	22.908663	33.67739	22.908419	-35.33768	6.3789926	1830.8115983009338
30	15.753049	27.375196	73.372955	-38.090164	9.0321865	24.075993	60.952934	-28.56501	65.623375	64.8	149999	32.26291	22.297405	32.26277	22.296192	-33.834442	6.3302627	1895.2563002109528
31	5.024753	23.34997	52.505527	-45.512848	31.337841	25.120222	71.01589	-16.68184	64.17949	68.6	154999	30.891897	21.76181	30.892118	21.761553	-32.41065	6.222432	1960.3802273273468
32	23.30772	15.573272	62.286713	-37.092514	25.112652	9.663831	43.54536	9.560004	48.067307	47.8	159999	29.614496	21.143177	29.61452	21.143473	-31.148554	5.9425	2022.8909199237823
33	24.995863	19.969755	70.267975	-37.50746	14.628642	30.478245	60.08687	-60.346	53.76344	59.9	164999	28.942482	20.755322	28.942194	20.755789	-30.481388	5.568976	2086.294164657593
34	23.02298	27.546474	74.12759	-40.433945	5.330256	23.261766	39.35361	-31.037115	67.63513	63.05	169999	28.92907	20.779934	28.929424	20.780409	-30.381744	5.638243	2150.31707406044
35	0.43158242	23.539536	52.87857	-63.350044	-15.556035	23.097336	17.713888	-102.04072	61.19512	45.4	174999	28.609047	21.183338	28.608637	21.18522	-30.154709	5.999038	2212.465355873108
36	6.71827	23.108076	85.06876	-45.48889	16.442245	4.951266	21.94932	1.1360373	53.60215	50.1	179999	27.90394	21.24803	27.902927	21.25022	-29.406116	6.1465344	2274.5509610176086
37	27.556925	18.80584	60.65712	-27.911161	23.093153	27.89769	57.835243	-48.988388	62.3125	68.3	184999	27.15604	20.771797	27.156143	20.773739	-28.613544	5.66655	2337.50910615921
38	34.0157	26.49309	74.91944	-28.39527	33.70477	32.964558	74.03058	-27.961775	64.333336	63.4	189999	26.483131	20.158323	26.483156	20.159597	-27.878513	5.330779	2399.9853131771088
39	28.087463	28.295248	74.53553	-39.63719	26.544596	30.629562	77.42814	-44.25853	69.333336	74.4	194999	26.26632	19.936447	26.26661	19.93717	-27.614088	5.1966486	2464.413269996643
40	16.390556	30.558355	64.9468	-57.821606	6.875396	27.845018	59.61655	-46.993465	67.567566	61.45	199999	26.023626	19.87379	26.023647	19.875023	-27.29134	5.2872725	2526.490668296814
41	22.333437	29.479305	85.01619	-42.58574	32.391884	20.147959	64.89852	-1.975117	68.20548	68.9	204999	25.700052	20.02785	25.700432	20.027557	-26.93257	5.5170517	2589.0852975845337
42	12.215785	27.099842	72.860664	-50.77055	16.646732	13.490101	37.497166	-11.960568	58.023254	51.65	209999	25.286114	20.0439	25.286602	20.044052	-26.536453	5.7049656	2651.3754138946533
43	17.532421	18.23724	55.006767	-46.51143	21.432108	17.854988	84.76823	-0.6677383	54.891304	64.2	214999	24.824642	19.95993	24.825266	19.959934	-26.022928	5.7473965	2717.3854942321777
44	26.347229	20.000553	73.8728	-41.871166	36.77518	18.490091	75.10153	6.759225	61.728394	60.2	219999	24.732357	19.883072	24.732487	19.884123	-25.997475	5.7678194	2780.6511414051056
45	9.3474655	31.33506	75.074974	-90.5464	13.2069	30.788666	65.683784	-20.55431	65.61842	74.75	224999	24.97086	19.908882	24.970825	19.909538	-26.175852	5.7493334	2844.60751247406
46	11.491997	30.341166	100.87292	-85.417984	11.481046	26.385065	61.693123	-30.894962	70.87143	65.05	229999	24.904575	20.241352	24.904535	20.241034	-26.061485	5.976536	2908.9625313282013
47	15.201296	26.587566	101.593	-48.304565	11.365331	35.85391	66.839645	-64.533966	61.814816	69.8	234999	24.616163	20.495243	24.61609	20.496117	-25.814316	6.1662717	2973.7384049892426
48	20.071848	25.714823	69.94382	-44.99267	9.4148	18.090656	42.214634	-27.427988	65.81579	56.65	239999	24.404396	20.527264	24.404737	20.526	-25.60454	6.181755	3038.9281182289124
49	16.577614	20.434341	65.78387	-46.31513	20.586515	20.05147	46.75678	-39.002506	59.376472	53.25	244999	23.927263	20.224901	23.927107	20.225782	-25.146582	6.1749935	3103.592605113983
50	4.3812428	27.913847	55.293716	-55.967457	30.045078	21.942825	70.325806	-21.458206	65.706665	64.85	249999	23.5477	19.927128	23.547373	19.92731	-24.701124	6.1177	3168.7726209163666
51	20.064323	30.769077	67.25602	-92.773994	10.716067	28.913427	59.110737	-57.703053	69.328766	66.0	254999	23.551214	20.018297	23.550976	20.019009	-24.683693	6.1367517	3236.0983226299286
52	12.254673	30.64751	76.844154	-71.11849	10.072705	31.534199	61.35862	-57.531982	69.34722	66.3	259999	23.225798	20.098368	23.22621	20.099123	-24.372875	6.2328176	3303.4453444480896
53	13.530367	30.930096	68.530235	-74.27935	16.486713	37.06983	64.789314	-62.099674	70.61972	75.85	264999	22.837717	20.241293	22.83812	20.240662	-23.947296	6.2925863	3374.0842843055725
54	14.151141	24.135735	58.26578	-60.539547	-3.581347	29.091146	34.00696	-63.57403	65.77631	61.4	269999	22.627544	20.641384	22.628277	20.639069	-23.741829	6.5110755	3438.5394854545593
55	-1.0958201	32.159054	54.96652	-68.11346	27.059208	20.021011	65.03732	-25.305851	63.71795	77.9	274999	22.51	20.816082	22.510586	20.81553	-23.689375	6.767724	3505.855010032654
56	26.742676	27.596952	78.91692	-44.528893	24.29112	19.472012	51.421066	-27.44519	68.31507	55.0	279999	22.328009	20.555365	22.32831	20.556068	-23.498947	6.6735907	3571.8450000286102
57	-12.678885	32.988377	76.00099	-89.50008	-23.243713	23.59841	33.54156	-65.29235	63.075	50.15	284999	22.024694	20.337437	22.02481	20.337769	-23.136623	6.6898437	3635.5365781784058
58	8.231206	38.402817	125.97233	-91.51602	16.501514	23.878187	82.89054	-11.119813	70.478874	73.85	289999	21.4747	19.9686	21.474566	19.96797	-22.51936	6.4934645	3702.656415939331
59	22.917866	28.940529	78.71238	-46.24787	24.243677	40.26616	71.4396	-60.5762	77.15625	83.2	294999	21.101414	19.922758	21.101118	19.922674	-22.15573	6.4275475	3769.4236102104187
60	13.887196	32.442165	133.59969	-59.671745	11.075978	33.26678	89.57031	-32.446884	72.884056	76.5	299999	20.553932	19.709286	20.554325	19.70858	-21.535828	6.322001	3835.608437538147
61	4.584905	27.96508	71.89316	-44.019592	16.386492	30.875877	79.031525	-36.622025	76.121216	72.05	304999	19.734625	19.195112	19.735184	19.193438	-20.67072	5.997595	3899.906316757202
62	30.003998	29.53627	88.88625	-39.735695	17.159021	37.930496	71.44182	-64.79072	74.42424	72.0	309999	18.89555	18.763819	18.896368	18.761883	-19.80911	5.66406	3964.8289358615875
63	26.800682	29.412407	77.149315	-50.937675	29.492273	26.81635	58.352615	-47.216003	68.77027	69.0	314999	18.35287	18.287468	18.353134	18.286388	-19.21179	5.365796	4029.963052749634
64	40.038334	24.071026	97.656395	-37.74034	47.943485	31.180584	118.25128	-26.08495	73.617645	73.15	319999	17.851904	17.78263	17.85174	17.780972	-18.720188	5.1537213	4097.08655500412
65	37.478657	31.29375	95.94903	-41.267097	51.05385	21.747927	86.624016	4.5967507	72.028984	73.25	324999	17.53672	17.35233	17.537212	17.349937	-18.359184	5.0257134	4160.257877111435
