Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LogPi	LossPi	LossQ	Alpha	LossAlpha	Time
1	20.08856	3.660589	59.64141	12.500762	27.287302	3.7430906	33.68219	20.142235	12.089588	36.5	4999	12.69732	8.252646	12.697235	8.253272	0.0006125784	-13.76596	0.40701282	0.1302268	0.40407774	40.9324688911438
2	20.100714	3.08345	35.93421	11.828865	2.4230087	3.0304756	6.416346	-2.9578362	11.551963	29.65	9999	28.198273	15.087761	28.19815	15.089792	2.3791022	-31.100006	0.8198007	0.063484274	0.044410493	83.32574462890625
3	107.92095	232.26811	923.72345	5.3278375	122.38133	181.95515	911.8414	55.322628	112.054054	129.35	14999	45.53514	19.533148	45.53406	19.539034	2.892147	-49.18846	5.237133	0.052091237	0.0056853727	143.46534180641174
4	213.44228	222.4328	898.855	59.94186	1012.46436	2.4838479	1017.12823	1007.17645	198.46428	1000.0	19999	52.20469	19.067747	52.204067	19.072523	3.0061715	-55.168182	2.8814082	0.042196233	-0.0002635477	204.42956042289734
5	546.35876	309.90045	937.37213	117.38289	1008.2637	2.9968154	1011.4129	1000.90955	563.6667	1000.0	24999	58.71515	19.310078	58.71461	19.313122	2.9890883	-61.42477	2.2811048	0.04432799	0.0004709043	265.1008515357971
6	798.34265	243.04291	926.7244	312.46075	1012.6752	4.7780166	1017.17444	998.06586	857.6	1000.0	29999	64.68537	18.663174	64.68506	18.665173	2.978471	-67.0562	2.0313413	0.03792252	0.00082225306	323.52923917770386
7	943.33563	5.090438	951.7616	938.4441	960.61414	200.69447	1016.00916	87.85009	1000.0	953.9	34999	69.51182	18.33734	69.51162	18.340508	2.9991028	-71.646484	1.84485	0.0340804	3.6416637e-05	381.9968979358673
8	279.99564	242.45197	938.2379	105.045456	1003.70087	280.13824	1156.2054	200.35631	252.82608	898.25	39999	73.471535	18.371483	73.47128	18.374672	2.9931397	-75.41159	1.8676312	0.03351199	0.00023896857	440.11841559410095
9	384.6299	299.06335	1062.8682	145.9182	292.26892	288.93198	1108.5073	138.7102	329.53333	238.15	44999	76.03667	19.2585	76.036285	19.263721	2.9864252	-77.8211	1.7160145	0.031883348	0.00043667364	498.9563355445862
10	278.84454	247.82494	1077.0375	142.22964	181.33585	13.204617	214.50836	162.19038	222.47826	128.25	49999	78.061	19.528824	78.06058	19.532652	3.0087545	-79.700195	1.5916308	0.030798385	-0.00027145023	551.2781240940094
11	160.54391	30.498993	234.75493	110.95446	154.52576	4.5505323	166.24107	146.33876	111.31111	104.55	54999	79.66021	20.653131	79.65986	20.657734	2.9958951	-81.224434	1.7065551	0.03311752	0.00013345909	597.764167547226
12	480.1967	335.26917	921.2903	141.82158	919.22394	7.350748	928.99097	890.806	494.1	1000.0	59999	80.72195	21.507725	80.7215	21.512741	2.9872847	-82.179825	1.6928861	0.030597705	0.00038382265	656.5197322368622
13	732.01587	324.43387	998.1753	211.90378	356.62534	284.27383	931.7427	87.251785	738.8333	380.25	64999	82.684586	20.88564	82.684235	20.890247	2.9855337	-84.11578	1.620688	0.029669894	0.00040016245	715.7760772705078
14	878.78644	47.352104	951.41437	803.41003	908.542	165.10419	1007.5381	194.53966	1000.0	956.95	69999	85.83467	20.489107	85.83447	20.493414	3.0377355	-87.21961	1.4706395	0.029501267	-0.0011204089	776.9138100147247
15	967.9914	274.1814	1312.4684	542.98926	1060.1758	3.333072	1065.2233	1052.6962	749.8571	1000.0	74999	87.13467	19.807495	87.13459	19.810953	3.0100195	-88.38774	1.3781146	0.03617218	-0.00035455782	837.7005443572998
16	1059.6464	153.33278	1311.4553	865.97736	823.2025	2.458235	829.5766	819.38434	1000.0	1000.0	79999	88.16767	19.15704	88.167725	19.160276	3.0009866	-89.35645	1.3839616	0.036405496	-3.4673118e-05	897.1589241027832
17	1290.529	98.82821	1413.3229	1155.7543	1073.0808	111.06912	1171.3353	896.1892	1000.0	1000.0	84999	90.64913	18.712162	90.64916	18.713303	3.0072002	-91.8419	1.4570572	0.03875916	-0.00027798433	955.4596931934357
18	1317.633	100.78397	1497.7883	1217.5834	1523.9873	174.22725	1888.6172	1302.3403	957.8	995.95	89999	94.010864	18.734495	94.01089	18.735197	3.0130405	-95.174194	1.434467	0.043560266	-0.00055777695	1013.2344858646393
19	1260.8193	482.01358	1765.0852	471.4612	939.4103	429.68176	1841.8633	333.7863	801.7143	506.35	94999	97.604546	19.075499	97.60455	19.075987	3.0043073	-98.75893	1.4621145	0.046743594	-0.00019767239	1071.148642539978
20	1388.3809	459.21188	1826.2698	643.98254	1619.6057	465.29388	1938.5299	375.29434	811.5	890.1	99999	101.61579	19.783367	101.615616	19.784042	3.0047936	-102.76543	1.5559944	0.04895932	-0.00023048952	1131.5792047977448
21	1567.3743	164.12137	1713.9517	1258.024	1291.5422	448.23895	1674.3712	359.00812	937.6	813.5	104999	105.83105	20.22468	105.831085	20.225256	3.004912	-106.985435	1.6290001	0.051000953	-0.00024785346	1192.1749856472015
22	1467.0192	239.56723	1815.2223	1142.4922	436.4331	242.70753	1231.4841	202.65958	867.5	271.3	109999	109.85777	20.658207	109.8577	20.659946	2.9953406	-110.9896	1.682066	0.05115692	0.00024139791	1247.5564060211182
23	1615.839	267.1316	1841.6954	1100.5078	1884.6774	416.255	2096.8354	551.8371	927.0	910.4	114999	113.43985	20.95576	113.4398	20.95653	2.999567	-114.54695	1.7234521	0.050986145	2.4935103e-05	1305.3583190441132
24	1872.698	134.18039	1959.2222	1606.4011	2007.5586	16.078897	2047.8053	1981.8594	976.2	1000.0	119999	116.87257	21.563112	116.8724	21.564318	3.0040777	-117.96109	1.7316668	0.049919356	-0.00020360021	1363.1455137729645
25	2010.691	37.88861	2075.9756	1965.6635	1976.5355	10.744732	1998.4857	1957.7384	1000.0	1000.0	124999	120.66739	22.27996	120.6672	22.282099	3.0016882	-121.74986	1.7394258	0.05118172	-8.4158266e-05	1421.8350026607513
26	1883.9232	270.27203	2028.3234	1280.3954	1676.4	638.6586	2054.325	223.84972	940.3333	832.45	129999	124.87305	23.32165	124.87294	23.323957	3.0005236	-125.96775	1.7577195	0.05299624	-2.407583e-05	1482.3215534687042
27	1973.7379	19.822905	1995.4884	1937.6609	1910.5719	11.717545	1936.657	1890.4313	1000.0	1000.0	134999	129.2257	24.196833	129.2255	24.19984	3.001794	-130.33948	1.8097893	0.052009337	-9.118786e-05	1542.8555190563202
28	2019.0309	30.053308	2052.3945	1968.6503	2146.9116	6.4616914	2159.8772	2135.023	1000.0	1000.0	139999	133.6887	24.577473	133.68858	24.58024	3.0023022	-134.81102	1.8417274	0.05394938	-0.00012069354	1600.8303451538086
29	1691.3809	619.3235	2081.8335	373.83496	1909.691	197.77863	2066.4626	1154.4672	818.6667	972.45	144999	138.25545	25.187246	138.25514	25.191525	3.0152826	-139.42876	1.9383218	0.058089636	-0.0008930077	1658.7216222286224
30	1186.306	708.33496	2020.0842	380.61148	2028.0797	8.728658	2046.0547	2011.0804	608.75	1000.0	149999	142.93164	26.022963	142.93143	26.026525	2.995148	-144.09013	2.177054	0.06314646	0.00030449033	1716.63613986969
31	1906.4476	40.31664	1969.853	1861.8201	1922.2496	17.472857	1957.6056	1887.2249	1000.0	1000.0	154999	146.83388	25.98114	146.83397	25.983942	2.998499	-147.93617	2.1728423	0.06133251	9.3930365e-05	1775.1203606128693
32	1732.8304	539.162	2042.4817	537.04675	1459.9539	664.0323	2189.0996	565.2116	886.6667	677.85	159999	149.1927	26.130741	149.19264	26.13389	2.997965	-150.29648	2.1584055	0.059438854	0.00012366576	1835.7085621356964
33	2101.4558	27.14744	2130.247	2059.2134	2036.1012	10.817797	2065.9395	2018.2096	1000.0	1000.0	164999	152.1081	25.879107	152.10818	25.882124	2.99644	-153.19846	2.2292948	0.05703114	0.0002079742	1896.2029769420624
34	1854.0707	509.8095	2130.2263	835.87787	2124.9116	34.50135	2205.6494	2053.5115	878.4	1000.0	169999	154.97664	25.873356	154.97667	25.876741	2.9995463	-156.07278	2.2116704	0.055853322	2.9341429e-05	1954.2993886470795
35	2098.1453	42.482334	2135.1177	2017.5267	1998.543	149.91742	2143.3994	1369.4838	1000.0	983.15	174999	157.78865	25.796028	157.78853	25.798458	3.0026913	-158.85086	2.0736961	0.056601234	-0.00014966569	2011.9433693885803
36	2036.7845	29.946648	2081.1892	2000.4707	2089.303	30.099499	2126.7822	2020.9369	992.8	1000.0	179999	159.37352	26.041601	159.37346	26.044653	2.9973884	-160.36552	2.0203547	0.056366973	0.00015184814	2069.7645971775055
37	2150.774	33.675232	2192.188	2103.3647	2195.7683	8.686409	2212.109	2176.8604	1000.0	1000.0	184999	160.31068	26.183617	160.31052	26.186512	2.9978037	-161.27066	2.0015504	0.05641614	0.0001266185	2128.392737865448
38	1886.9678	575.56055	2172.964	600.3807	2160.7803	22.270218	2192.1816	2118.6191	878.1667	1000.0	189999	161.48541	26.44537	161.4852	26.448614	3.0031922	-162.43727	2.0250297	0.05747774	-0.00017427196	2188.9909846782684
39	2147.2534	20.773115	2167.1257	2110.5525	2187.421	11.8082485	2208.0696	2161.608	1000.0	1000.0	194999	162.88248	26.326492	162.88246	26.329138	2.9982684	-163.78242	1.9745739	0.056128368	0.00010218625	2249.5083339214325
40	2139.0044	34.333355	2183.0356	2090.936	2196.3848	16.899809	2231.9192	2164.5164	1000.0	1000.0	199999	164.22714	26.452747	164.22693	26.456116	2.9992745	-165.13162	2.0120163	0.055787135	4.4185083e-05	2307.8237648010254
41	2155.1729	42.511597	2200.8364	2085.28	2210.8606	14.6683	2242.5747	2184.8213	1000.0	1000.0	204999	165.67992	26.459675	165.67972	26.462868	2.999989	-166.57433	1.9947151	0.055766407	4.115832e-06	2365.7513704299927
42	2149.853	35.94607	2202.5984	2100.2166	2221.8914	10.672693	2245.2646	2205.4507	1000.0	1000.0	209999	167.10469	26.24498	167.10464	26.247908	3.0025141	-167.98222	2.0312486	0.056343794	-0.00013686535	2423.644745826721
43	2146.6565	18.266087	2173.99	2123.2979	2120.5437	13.3076935	2148.989	2101.3457	1000.0	1000.0	214999	168.23466	26.352188	168.23454	26.355635	3.0004401	-169.08104	2.073074	0.05741672	-2.1192098e-05	2481.9315190315247
44	1925.8098	424.248	2168.4534	1078.9073	2135.5579	11.248496	2158.2178	2113.6677	902.2	1000.0	219999	169.33556	26.22845	169.33545	26.230595	2.998532	-170.16867	1.9479108	0.0567957	8.643857e-05	2542.3432488441467
45	2139.7017	30.976654	2192.0483	2104.2576	2149.2808	16.091345	2168.6985	2092.0269	1000.0	1000.0	224999	170.34602	26.289621	170.34602	26.29262	3.0018926	-171.16759	1.8985058	0.05672713	-0.000103514496	2602.7991461753845
46	2155.851	24.863829	2181.5388	2109.9827	2209.011	14.593496	2240.1294	2178.287	1000.0	1000.0	229999	171.52354	26.077398	171.52345	26.080809	2.99924	-172.32794	1.8398618	0.05715481	4.7399735e-05	2660.8695323467255
47	2119.153	18.455126	2155.1753	2104.5107	2210.649	11.812511	2238.4824	2189.6077	1000.0	1000.0	234999	172.83134	25.80277	172.83113	25.804577	2.9992607	-173.64429	1.8550283	0.056813855	4.5678313e-05	2718.784821510315
48	2122.2427	31.913263	2166.548	2088.2983	2119.7778	6.4373317	2129.4646	2103.6013	1000.0	1000.0	239999	174.85997	25.179564	174.85988	25.180502	2.99621	-175.6925	1.8019766	0.056345265	0.00021374402	2776.7084386348724
49	1910.3151	416.6458	2146.5195	986.51666	2112.362	29.418089	2159.056	2047.6534	913.0	1000.0	244999	175.78157	25.39279	175.78148	25.395634	3.000211	-176.53728	1.8517627	0.05389804	-8.558607e-06	2835.0518186092377
50	1543.5361	686.7367	2055.8093	441.90826	2265.894	18.851831	2292.8928	2213.7007	764.1667	1000.0	249999	175.30693	25.889603	175.30696	25.891853	3.0062926	-175.99571	1.8508735	0.05589933	-0.00035045942	2895.65589594841
51	2141.867	29.850046	2180.593	2109.4934	2241.2046	12.672885	2270.2656	2211.182	1000.0	1000.0	254999	174.95877	26.268614	174.95877	26.27038	3.0011103	-175.63742	1.9514496	0.056507997	-6.0754668e-05	2956.1759626865387
52	2182.8118	36.659733	2234.1772	2127.3948	2123.0894	20.939863	2171.249	2075.0576	1000.0	1000.0	259999	175.29332	26.29386	175.29323	26.296303	3.001982	-175.98865	1.8626139	0.05849763	-0.00011387563	3014.577865123749
53	2197.72	49.22635	2246.207	2103.8574	2160.2744	12.129348	2188.9636	2140.6208	1000.0	1000.0	264999	176.44824	25.710121	176.4482	25.71142	2.9988096	-177.15244	1.7319947	0.060545094	7.495866e-05	3072.432990550995
54	2179.2642	23.774696	2224.6924	2159.332	2214.7014	15.426146	2246.3337	2183.6567	1000.0	1000.0	269999	177.9103	25.156492	177.91016	25.15777	3.0014684	-178.6258	1.8988059	0.059527606	-8.343649e-05	3130.2951362133026
55	2157.7698	40.615196	2217.5674	2108.4092	2078.151	13.630717	2096.2583	2037.6814	1000.0	1000.0	274999	179.31917	24.598324	179.31917	24.599756	2.9955282	-180.0143	1.7011086	0.058487233	0.00026785544	3188.6096501350403
