Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LogPi	LossPi	LossQ	Alpha	LossAlpha	Time
1	-46.95276	76.985146	16.322691	-337.82642	-147.39464	184.21416	2.3777487	-611.4926	131.75	365.75	4999	5.393547	4.3682566	5.393472	4.3666196	-2.4234946	-6.4371386	0.8046427	0.12911195	1.4102883	39.26556468009949
2	-98.25394	133.33568	35.290302	-367.02103	-601.08453	549.64014	-3.8724954	-1399.7717	308.29413	536.6	9999	24.256792	9.6110735	24.256393	9.609066	4.458118	-26.16212	3.1153545	0.05830308	0.22840647	84.23573470115662
3	-230.22339	273.9116	28.231924	-684.48364	5.2409635	54.43222	142.80028	-109.767586	509.0	523.2	14999	43.53138	6.669353	43.531197	6.656697	6.6410127	-44.718082	5.395444	0.028577454	0.040003993	131.01642990112305
4	-2.9001553	32.62079	37.752213	-84.097466	61.482502	82.925354	345.69122	-28.00212	538.8	520.65	19999	40.557705	7.452327	40.557343	7.4487123	7.821074	-41.213936	3.8597515	0.015195456	0.0028796757	177.3782799243927
5	104.54836	103.21135	272.89252	-38.675167	243.55923	170.1351	536.11523	16.89743	879.6667	580.15	24999	35.360397	6.7250767	35.360584	6.7249527	7.9756265	-35.835045	2.8636298	0.012119515	0.00029900717	223.48197221755981
6	282.07434	213.0829	663.5611	0.65069544	491.7915	191.18372	706.46576	16.85402	585.6667	839.3	29999	31.802671	5.951061	31.802607	5.9488955	7.9942827	-32.227825	2.1351132	0.011050533	6.540467e-05	269.84619641304016
7	268.6481	196.78702	541.7916	23.36207	534.02606	321.12408	808.3919	2.2753024	627.2857	726.2	34999	31.395206	5.7576766	31.395176	5.753236	8.008056	-31.811062	1.872205	0.01113449	-8.934e-05	316.4492332935333
8	379.28275	220.58105	689.8057	102.86637	611.01306	112.44029	730.1422	166.61555	673.0	959.05	39999	32.513424	5.9532075	32.513233	5.946886	8.003644	-32.904106	1.7402946	0.011627638	-4.135557e-05	363.1312737464905
9	422.6915	270.408	678.4898	10.518098	629.8576	281.9882	925.08514	34.64425	724.4286	921.4	44999	34.448986	6.4807057	34.448883	6.473966	8.010207	-34.820328	1.550301	0.012400642	-0.00012450718	409.9139437675476
10	522.62506	304.40198	793.6614	44.801193	665.438	278.20245	892.2791	-1.8841461	740.0	860.25	49999	36.775578	7.2296443	36.77575	7.2258015	8.009945	-37.130497	1.3534136	0.013489688	-0.00013049622	456.6402659416199
11	581.9045	154.32516	778.4049	347.2722	793.7712	174.80916	925.5459	203.66655	937.0	933.3	54999	39.229614	8.068008	39.22963	8.066346	7.999005	-39.555126	1.3622003	0.013674127	1.558373e-05	503.4465684890747
12	619.0904	277.43005	831.16547	18.796265	632.0322	305.9564	904.0329	20.93952	835.8333	803.3	59999	41.455322	8.84002	41.45535	8.839182	8.008564	-41.756153	1.2934804	0.014140051	-0.00011919734	550.3166847229004
13	755.85803	107.9774	859.4316	599.4355	721.3385	338.00494	946.6698	17.280378	1000.0	814.6	64999	43.85663	9.266006	43.856575	9.265135	8.002497	-44.14727	1.2615722	0.014690693	-3.511129e-05	597.1226637363434
14	550.5891	369.2158	911.2972	0.79586756	855.61707	192.56339	964.87445	46.87849	678.3333	952.15	69999	46.607983	9.512108	46.607857	9.511872	8.005419	-46.88466	1.2233846	0.015220859	-8.048881e-05	643.963725566864
15	661.8985	297.12073	917.68787	31.09781	777.4701	257.90262	952.5169	14.455737	839.8333	902.45	74999	48.98006	9.668533	48.97991	9.669749	8.000017	-49.241932	1.1751003	0.01570733	1.3072341e-06	690.9620041847229
16	709.9414	310.99503	908.73676	26.483696	776.26135	278.04105	1001.6265	72.94696	839.5	868.15	79999	51.325577	9.847266	51.325478	9.8469	8.002863	-51.576458	1.1268871	0.015711913	-4.329101e-05	737.9560747146606
17	714.9189	262.19406	906.82623	138.28818	728.60315	262.3167	946.2108	35.443745	856.8333	873.0	84999	53.5341	9.905467	53.533974	9.905364	7.999704	-53.771606	1.0872155	0.016037883	6.405485e-06	784.9308471679688
18	840.054	55.37399	927.73956	783.9526	708.0123	316.98572	952.2598	16.074305	1000.0	820.25	89999	55.6119	9.862435	55.611862	9.862267	8.005533	-55.838524	1.0607902	0.016179789	-8.7331704e-05	832.0759992599487
19	678.58374	319.3432	960.9403	-13.648641	800.64294	143.8495	952.9679	284.26688	838.6667	966.9	94999	57.335155	9.76237	57.335186	9.761347	8.000689	-57.550026	1.0260175	0.016298609	-9.056598e-06	879.2302379608154
20	698.22894	240.85014	875.97784	174.7309	661.11444	356.7442	1047.2782	5.1667767	865.3333	738.7	99999	59.03868	9.484469	59.03865	9.4841175	7.9992256	-59.248425	1.0376828	0.016540436	1.4368297e-05	926.1799626350403
21	731.4487	263.4655	885.4872	145.17204	672.3913	305.55548	1057.5668	10.289142	854.8333	779.05	104999	60.42197	9.230104	60.422043	9.228988	7.9978876	-60.618538	0.99170995	0.016480856	3.6454796e-05	973.20525431633
22	635.5924	313.58606	894.28796	48.96525	647.9806	338.4814	965.43066	17.592772	758.4286	718.65	109999	61.693836	9.179066	61.6939	9.179044	7.9991093	-61.88403	1.0786006	0.016334396	1.6658601e-05	1020.3020379543304
23	496.27222	377.14355	876.73395	52.07731	821.6839	237.46675	1044.2251	84.50605	561.75	911.9	114999	62.81908	8.90685	62.819042	8.906071	8.002321	-62.996933	1.0767633	0.016383808	-3.583525e-05	1067.5408821105957
24	902.8253	58.70812	972.05383	832.7205	790.9207	269.42377	1005.2818	74.83004	1000.0	835.6	119999	63.9887	8.68507	63.98872	8.682963	7.9985414	-64.15845	1.1296151	0.016401844	2.58222e-05	1114.2892007827759
25	606.0925	382.20682	977.3196	82.56491	917.54504	80.22462	1105.4354	715.243	671.125	1000.0	124999	65.04557	8.439732	65.04553	8.438536	7.999692	-65.20113	1.1429646	0.016321894	6.6908597e-06	1161.2381086349487
26	783.37573	277.57034	1055.5398	197.4737	852.0037	272.17618	1018.9214	57.1659	865.0	877.95	129999	65.85153	8.201134	65.8515	8.2017565	8.002093	-66.002464	1.1572566	0.01632431	-3.1622552e-05	1208.2689564228058
27	783.14136	268.00125	1013.69495	214.52736	680.6516	409.23117	1107.5593	31.62218	800.3333	665.15	134999	66.76336	8.219661	66.76343	8.218962	8.001422	-66.91009	1.1348041	0.016231604	-2.131563e-05	1255.1127874851227
28	724.61884	349.73328	978.99664	80.56827	754.1639	345.8448	1083.2582	26.747898	738.5	784.85	139999	67.681366	8.316643	67.68137	8.317436	7.998955	-67.82542	1.1063595	0.016310245	1.9187004e-05	1302.0692138671875
29	590.6724	390.79672	946.88074	4.754097	787.9627	316.52682	1215.2375	81.67505	611.0	781.3	144999	68.66726	8.475759	68.66721	8.477016	7.9975696	-68.81048	1.1636598	0.016244812	4.11823e-05	1349.114235162735
30	619.58984	449.93567	1166.6515	4.0000844	856.95685	334.29828	1255.2428	95.79889	560.0	806.65	149999	69.78274	8.8502445	69.78267	8.851888	8.000484	-69.92943	1.3156084	0.016126346	-5.904311e-06	1395.9587025642395
31	753.9341	354.2998	1108.4023	12.9337225	880.3994	342.40375	1319.0281	92.27014	760.5714	866.95	154999	70.85898	9.372212	70.85888	9.371815	7.999074	-71.0048	1.4369178	0.016098367	1.6432077e-05	1443.0642173290253
32	1066.5615	184.70334	1339.8778	881.47736	811.0362	404.28784	1387.682	4.3554344	1000.0	715.05	159999	71.89545	9.833899	71.89526	9.834318	7.999656	-72.04544	1.4220141	0.016175801	7.3334695e-06	1489.683108329773
33	961.3352	331.95496	1252.0266	265.93356	920.56006	513.356	1593.1471	91.506226	864.1667	697.0	164999	73.19742	10.4689245	73.19733	10.469701	7.9997025	-73.342384	1.4871674	0.01573851	6.593305e-06	1536.2662518024445
34	947.68536	398.18686	1572.2247	239.34378	890.5124	444.30963	1581.2644	49.745922	773.8333	790.15	169999	74.52334	11.068072	74.52318	11.065788	8.005515	-74.67669	1.5641359	0.015559359	-8.741963e-05	1582.9787883758545
35	727.41	502.6273	1517.2473	158.96263	1083.2512	499.01498	1780.6642	26.697165	549.0	789.5	174999	75.958786	11.98992	75.9586	11.989825	7.9993725	-76.11371	1.7993464	0.0163169	1.2555963e-05	1629.4539096355438
36	672.4148	336.95804	1100.3663	168.78114	1367.5228	529.6758	1831.7415	83.92293	515.55554	875.8	179999	77.49797	13.1620245	77.49796	13.161745	7.99837	-77.65986	1.9921618	0.016162725	2.9335159e-05	1675.9221646785736
37	951.61743	462.83585	1735.8704	349.83597	886.988	398.1559	1866.6692	135.05481	610.0	693.7	184999	79.435326	14.771612	79.43509	14.771614	8.004002	-79.61689	2.2294042	0.01665297	-6.4509506e-05	1722.7112431526184
38	1204.8407	461.56427	1823.9266	542.58685	1250.5701	369.8467	1876.4788	150.86324	787.6667	951.65	189999	81.80691	16.67971	81.80686	16.680609	8.0025835	-82.0069	2.5060043	0.017262079	-4.213459e-05	1769.353526353836
39	899.7269	569.2752	1729.207	156.53197	1401.3285	543.39734	2052.9487	294.9827	625.875	829.0	194999	84.26505	18.659805	84.26488	18.65931	7.9980006	-84.48353	2.7532694	0.01759469	3.6945494e-05	1815.5485162734985
40	983.30206	485.36377	2007.8412	556.04156	1205.4246	667.3928	2078.7646	130.72122	764.6667	743.85	199999	86.56426	20.642088	86.56386	20.643143	8.009922	-86.79385	2.9703698	0.017845131	-0.00017393412	1862.1630973815918
