Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LogPi	LossPi	LossQ	Alpha	LossAlpha	Time
1	-72.793396	116.009186	13.223871	-399.66666	-34.428017	36.670948	15.706734	-139.2398	190.43478	312.8	4999	4.3531246	3.6330817	4.352778	3.6373434	-2.927157	-5.3030796	0.5210899	0.12854044	1.4555427	38.51728940010071
2	-81.72268	116.042946	27.30969	-374.2567	-256.35883	325.15268	-5.435069	-792.0834	218.36363	337.3	9999	17.007202	6.68064	17.006407	6.6804247	2.9146311	-18.400482	1.879275	0.054200005	0.29977208	82.76907849311829
3	-84.10195	145.06627	29.368883	-471.89343	6.331476	33.920475	59.20682	-87.15724	414.57144	400.55	14999	30.594519	5.3182344	30.59422	5.3172026	6.00394	-31.5567	3.1205916	0.024217905	0.05095316	128.77637028694153
4	26.832973	48.383934	145.85654	-21.059505	142.03604	90.08154	363.72137	22.038563	411.6	590.95	19999	29.938671	5.5574265	29.938293	5.5603576	7.748238	-30.520481	2.8060727	0.012932691	0.0035303666	174.62248301506042
5	188.97008	118.038605	405.77432	15.389191	290.90375	177.60458	614.6883	17.45134	722.5	693.7	24999	28.804243	5.5946603	28.80389	5.5905237	8.003496	-29.319525	2.5747285	0.012138218	-4.058461e-05	220.8599042892456
6	243.3835	97.62368	426.323	165.44044	454.33636	189.35867	725.37085	112.86177	1000.0	830.9	29999	28.793312	5.416473	28.793585	5.4163504	8.000931	-29.235125	2.0709279	0.011891751	-9.457612e-06	267.08682799339294
7	234.92146	174.04124	563.84937	31.079535	467.3627	243.16328	801.92334	25.638994	560.2222	738.65	34999	29.71261	5.5335283	29.712706	5.5366855	7.99644	-30.117207	1.8198279	0.012215711	4.493225e-05	313.366028547287
8	496.26154	110.80111	655.2794	348.35834	452.98145	210.69897	762.2051	19.332352	1000.0	773.2	39999	30.673672	6.010785	30.673834	6.0131836	8.000078	-31.031857	1.7155958	0.012096546	9.633452e-07	359.30246019363403
9	318.5842	159.92282	582.6391	27.62703	589.4477	202.2952	802.8093	109.11526	696.5714	881.1	44999	31.99091	6.7574606	31.991253	6.7587023	8.006022	-32.31666	1.730724	0.012273735	-7.175375e-05	405.67333793640137
10	568.4471	178.04788	815.4469	282.4625	575.4357	222.74927	925.8813	57.19938	831.6667	887.7	49999	33.492264	7.7718735	33.492382	7.7736163	8.00013	-33.784733	1.7770213	0.012429733	5.4614247e-08	451.9276616573334
11	351.3301	256.55203	733.4048	43.948097	506.82748	283.40012	805.97363	51.253807	609.2857	706.2	54999	35.279343	8.517511	35.2791	8.519326	8.002829	-35.552006	1.7431984	0.012754791	-3.3698885e-05	498.2923469543457
12	451.8454	278.18835	743.20435	28.084295	673.2096	133.7845	824.21155	191.4603	680.75	961.95	59999	36.994183	9.328371	36.99396	9.329048	8.001398	-37.25553	1.7618586	0.012793019	-1.6190052e-05	544.7253346443176
13	620.8714	165.04823	827.2115	378.81973	767.9005	163.03459	931.2126	104.37413	915.6667	955.9	64999	39.006573	10.214162	39.006214	10.213975	8.006138	-39.266335	1.6921426	0.013225092	-7.8876554e-05	591.3331618309021
14	733.56464	83.815704	878.3457	636.1856	660.47156	343.04312	1043.4474	20.320272	1000.0	771.75	69999	41.04628	10.927365	41.04597	10.926449	8.002945	-41.298355	1.6131297	0.013494898	-3.8141698e-05	638.0412271022797
15	541.0615	326.3708	816.65497	74.55963	506.65997	330.57587	913.2264	14.587512	693.3333	596.9	74999	43.205555	11.571062	43.205345	11.569434	8.000914	-43.455513	1.5872568	0.013708954	-1.0739681e-05	684.8602375984192
16	522.71967	353.481	863.5016	24.640385	650.09845	332.98557	983.57904	32.679134	628.3333	718.65	79999	45.717415	11.567767	45.717297	11.566769	8.009779	-45.9645	1.6316563	0.014583511	-0.00013870031	731.5951387882233
17	464.02332	359.15408	922.1687	30.024382	666.1045	337.10397	937.4384	6.2373223	535.8889	772.75	84999	48.292786	11.033378	48.292618	11.03336	8.004168	-48.544613	1.6039621	0.015239273	-6.142069e-05	778.4263315200806
18	653.3765	267.41873	844.739	42.37629	670.2251	336.20407	1121.2911	87.4924	759.2857	700.95	89999	51.014343	10.427013	51.014187	10.425417	8.002927	-51.267254	1.625333	0.015568042	-4.3790933e-05	825.1511056423187
