Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LogPi	LossPi	LossQ	Alpha	LossAlpha	Time
1	-247.0024	101.19949	-155.80597	-443.75543	-134.70836	32.179752	-69.3844	-190.77435	1000.0	1000.0	4999	4.335998	2.741181	4.335762	2.746987	-2.2250955	-5.012712	0.4693523	0.12799981	1.0894209	31.224752187728882
2	-255.80542	77.063675	-149.6934	-374.2203	-544.6508	12.928113	-525.99805	-564.7682	1000.0	1000.0	9999	16.885178	8.934941	16.88515	8.9385	3.8029027	-18.221287	1.3205774	0.059423413	0.14828232	68.3829197883606
3	2.324536	384.77686	559.609	-505.24493	460.99878	277.35117	939.82886	15.109253	1000.0	1000.0	14999	32.24162	11.311291	32.242558	11.31653	3.8108613	-32.826317	2.3141472	0.03202271	0.06486322	107.10974168777466
4	396.80548	83.854294	501.51767	278.7583	963.2418	314.00775	1518.1448	212.7245	1000.0	1000.0	19999	31.670547	12.197773	31.670687	12.19932	5.403486	-31.981247	1.6692791	0.012609819	0.008372035	145.59526300430298
5	907.0768	546.59955	1393.4775	0.623412	1451.6317	307.60797	1923.3813	465.99225	1000.0	1000.0	24999	32.314186	17.123941	32.31432	17.123838	6.059444	-32.60349	1.958686	0.011756364	-0.0007252308	184.19686484336853
6	1698.0677	141.1694	1871.1383	1518.2935	1846.1459	138.33362	2097.6333	1584.9586	1000.0	1000.0	29999	39.473045	25.41955	39.4736	25.418291	6.094758	-39.799458	2.9978914	0.01806376	-0.0017067837	222.6879210472107
7	1991.6057	69.31264	2111.3586	1908.8123	1810.101	864.8158	2513.3215	-174.05844	1000.0	1000.0	34999	52.176758	31.494028	52.1775	31.49212	6.0773563	-52.5321	4.228708	0.027556967	-0.0020961817	261.1433382034302
8	2352.025	159.34879	2545.001	2127.3354	2633.5625	176.17374	2816.763	1914.7251	1000.0	1000.0	39999	66.98009	34.3207	66.98061	34.317875	6.037859	-67.32871	4.569157	0.03606389	-0.0013450149	299.6688930988312
9	2065.3865	807.37494	2774.1443	731.34467	2696.0637	288.31122	2918.553	1926.3417	1000.0	1000.0	44999	82.01602	37.12261	82.016266	37.120655	6.008338	-82.350266	4.9556046	0.041378282	-0.0003276572	338.204687833786
10	2612.5295	639.5626	3020.7808	1339.275	2270.9292	844.783	3217.218	815.4119	1000.0	1000.0	49999	95.751434	43.14163	95.75145	43.13949	6.035127	-96.061966	5.6911883	0.044537056	-0.0015518932	376.7082324028015
11	2199.19	1280.8389	3250.0862	17.194736	2703.204	879.4696	3377.5022	363.75006	1000.0	1000.0	54999	106.93492	51.008026	106.93482	51.006577	6.0053186	-107.2414	6.780834	0.04797885	-0.0002548947	415.164005279541
12	2629.2805	980.504	3432.9534	798.998	2735.4998	906.36884	3531.9014	698.7063	1000.0	1000.0	59999	118.99395	58.12313	118.993614	58.1229	6.019463	-119.28528	7.794808	0.05196722	-0.0010058739	453.5349872112274
13	3306.2903	397.15805	3662.0781	2558.6257	3053.348	1063.4747	3897.2952	447.73166	1000.0	1000.0	64999	132.51233	63.46788	132.51167	63.467667	6.0165067	-132.78198	8.349037	0.056726567	-0.00093079987	492.0975344181061
14	3157.423	998.29095	3800.938	1181.069	2154.0962	1269.1251	3864.2422	98.20898	1000.0	1000.0	69999	144.43318	68.691925	144.4322	68.691925	6.023441	-144.68166	9.130739	0.06159037	-0.0014600455	530.4609482288361
15	3712.4858	142.93149	3891.502	3505.7524	2720.0903	1061.4453	3894.2683	629.48615	1000.0	1000.0	74999	157.81654	71.85837	157.81601	71.85763	6.0141573	-158.02843	9.471679	0.06787908	-0.0009630739	568.9008941650391
16	3858.5852	80.428764	3908.3877	3699.2705	4163.7197	86.821	4321.5566	4005.8958	1000.0	1000.0	79999	170.63489	73.83061	170.63423	73.82908	6.0152817	-170.8133	9.747612	0.07382761	-0.0011166268	607.3107779026031
17	4036.0085	113.7161	4154.577	3855.6423	3535.857	1192.4595	4390.4873	675.3077	1000.0	1000.0	84999	182.91022	74.824005	182.91008	74.821724	6.0175643	-183.06107	9.674605	0.08057294	-0.0013937472	645.8188045024872
18	4089.7104	65.9021	4178.4805	3987.2158	4328.505	122.79214	4583.0806	3932.8137	1000.0	1000.0	89999	194.68857	75.6172	194.68813	75.61435	6.01172	-194.80925	9.422484	0.0855367	-0.0009975628	684.4128394126892
19	4191.3555	144.4606	4361.546	3994.7903	4540.301	139.00844	4725.9146	4228.824	1000.0	1000.0	94999	205.37471	76.17431	205.37407	76.17181	6.008317	-205.45897	9.562128	0.09091865	-0.00074156956	722.7809212207794
20	4455.548	82.25054	4522.2783	4295.7954	4704.366	86.55423	4851.2407	4486.117	1000.0	1000.0	99999	215.76268	76.762215	215.76237	76.75942	6.0102158	-215.8264	9.498428	0.09440554	-0.00095441274	761.2115910053253
21	4466.835	89.56947	4577.051	4307.275	4790.327	121.65568	4975.407	4496.2407	1000.0	1000.0	104999	225.90965	77.157875	225.90927	77.15499	6.0117936	-225.94843	9.477693	0.09922169	-0.0011657173	799.6059563159943
22	4514.3994	101.244255	4637.128	4386.4116	4757.9814	111.11089	4982.6206	4550.8853	1000.0	1000.0	109999	235.5312	77.60428	235.53102	77.60147	6.00838	-235.54327	9.484022	0.1050717	-0.0008672514	838.1592695713043
23	4528.6904	129.6788	4728.4644	4341.063	4942.3594	99.95192	5188.057	4724.1196	1000.0	1000.0	114999	244.16948	78.02211	244.16905	78.01952	6.0051374	-244.15665	9.546195	0.10874316	-0.000545834	876.572916507721
24	4589.8633	105.4923	4742.421	4438.6465	4991.9253	100.2342	5173.355	4835.379	1000.0	1000.0	119999	252.39435	78.18951	252.39432	78.18758	6.0092316	-252.35185	9.583303	0.11233036	-0.0010236505	914.9812805652618
25	4740.808	183.66776	5018.971	4460.9067	5063.835	72.945724	5231.071	4922.4326	1000.0	1000.0	124999	260.18716	78.03435	260.187	78.03261	6.0046744	-260.10995	9.672568	0.11517407	-0.00053091376	953.5160489082336
26	4747.543	101.55245	4850.7783	4603.893	5124.5283	101.83198	5325.284	4917.884	1000.0	1000.0	129999	267.15677	78.11843	267.15662	78.11714	5.9979906	-267.05972	9.46667	0.11762461	0.00024613852	991.9773461818695
27	4858.5215	58.403008	4934.998	4760.877	5197.2183	100.24577	5340.053	4957.52	1000.0	1000.0	134999	274.09952	78.41973	274.09946	78.41826	6.0068398	-273.99435	9.310247	0.11942888	-0.0007970232	1030.4025161266327
28	3829.5222	1878.919	5170.2046	174.33026	5281.9365	89.70694	5454.3945	5121.514	1000.0	1000.0	139999	280.37738	79.26114	280.3774	79.26005	6.002218	-280.24844	9.352982	0.12141963	-0.00025779617	1069.0381743907928
29	5068.16	151.63576	5265.9365	4873.976	5310.3076	98.69581	5514.8867	5139.1685	1000.0	1000.0	144999	284.6624	83.38409	284.6623	83.38385	5.9978995	-284.52774	9.934112	0.119017676	0.0002656688	1107.4661552906036
30	5050.653	55.669888	5130.7686	4976.86	5384.1567	60.17887	5533.358	5286.96	1000.0	1000.0	149999	290.70172	85.2294	290.70172	85.22995	6.0038443	-290.54724	10.182049	0.12202639	-0.0004556262	1145.923710823059
