Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LogPi	LossPi	LossQ	Alpha	LossAlpha	Time
1	479.5999	51.0439	525.6402	380.69202	532.6046	116.43206	709.0348	316.59476	1000.0	983.45	4999	11.966236	5.641294	11.967563	5.638723	-5.225967	-12.654658	0.021629417	0.12643294	1.6779306	65.67396879196167
2	469.25128	52.222565	512.49414	366.73178	394.81927	75.42428	521.25024	229.13733	1000.0	1000.0	9999	27.485218	4.146035	27.485209	4.1460047	-3.2391353	-27.791485	0.030719915	0.046707734	0.54459494	137.18738436698914
3	186.89325	171.61606	467.10193	1.0610207	326.30478	86.13063	504.97073	66.51379	526.8889	956.25	14999	40.833214	8.680576	40.83327	8.680808	4.636692	-41.182907	0.39049706	0.01951992	0.07350751	209.72688961029053
4	305.8118	106.82504	409.83	115.8482	430.26276	148.7388	623.23694	187.92294	857.0	1000.0	19999	53.143875	10.319905	53.144188	10.3194685	8.422691	-53.62747	1.1454618	0.020779874	-0.008170601	283.4999895095825
5	405.94055	121.60425	600.47253	195.77512	552.3221	45.85983	610.7701	402.19858	907.0	1000.0	24999	63.63345	10.073497	63.633556	10.072154	7.962025	-64.21614	1.1968676	0.029774386	0.0009889164	359.03398633003235
6	132.37456	233.97563	630.51697	0.18477088	250.5647	135.36143	599.2299	53.82913	254.7619	816.25	29999	71.94935	11.327078	71.94947	11.324773	8.0367775	-72.54257	1.9733366	0.025210937	-0.0009582224	434.55609488487244
7	451.0817	54.230835	489.85547	344.29004	497.97836	50.04346	626.496	420.55618	1000.0	1000.0	34999	78.96848	10.960861	78.96859	10.956756	7.9993896	-79.55543	1.6476246	0.027952133	2.3293418e-05	507.96254682540894
8	473.67627	100.33472	654.13525	394.8423	545.82465	79.68806	675.3458	383.13095	1000.0	1000.0	39999	83.35253	9.783536	83.35248	9.778886	7.9999046	-83.903984	1.3512539	0.028196445	8.201885e-06	579.6673486232758
9	515.1194	24.46459	554.0012	484.08353	533.3909	96.26288	770.24786	281.273	1000.0	1000.0	44999	85.40951	9.122437	85.40963	9.115533	7.9803014	-85.88334	1.1841143	0.026786968	0.00053348305	651.7308583259583
10	311.19305	193.45334	511.43753	-1.1038154	480.4706	113.609276	647.67865	112.57025	647.125	963.8	49999	86.36875	7.9105754	86.368774	7.905743	8.005753	-86.80714	1.121948	0.02548474	-0.00014610447	725.6999752521515
11	368.8795	161.56412	519.5488	69.15242	489.4417	79.312004	604.59827	260.67206	821.2	1000.0	54999	86.26033	7.7312007	86.260345	7.729393	7.992306	-86.67329	1.3083854	0.025242014	0.00020382526	799.343576669693
12	472.2019	96.151276	583.4366	330.01944	558.0874	63.395157	698.84	408.35132	1000.0	1000.0	59999	85.87586	7.652795	85.87595	7.653302	7.978254	-86.29141	1.2053182	0.025416896	0.00053894054	874.2043914794922
