Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LogPi	LossPi	LossQ	Alpha	LossAlpha	Time
1	18.890228	16.613707	120.532555	3.3484907	14.320554	0.8621479	15.337339	13.312055	22.72146	12.45	4999	16.911346	13.920698	16.9117	13.911538	1.8673594	-19.29419	2.8125951	0.15707767	0.19940634	39.538490772247314
2	18.050774	20.231543	221.66866	3.836714	92.64284	0.70491976	93.67391	91.38544	21.908297	67.7	9999	118.37609	66.06607	118.37606	66.00654	3.6003215	-132.59357	61.446064	0.33177996	-0.18820795	83.58936810493469
3	102.412155	121.58214	480.95538	2.170508	6.6654806	0.25762776	7.1429095	6.2305465	74.64179	36.55	14999	302.309	84.30684	302.30774	84.18118	2.7127538	-321.02377	286.7737	0.4934912	0.11846836	130.5693964958191
4	154.75142	188.52373	1043.3868	7.4966373	260.69247	1.3608073	262.5429	257.59946	104.93617	128.5	19999	315.067	86.109695	315.0697	86.03273	3.0523567	-328.0282	257.6509	0.36533907	-0.018142195	177.92836499214172
5	247.48164	40.65694	320.98926	98.50772	322.86337	9.2619915	338.22937	305.04495	126.675	180.8	24999	316.53162	95.80233	316.5363	95.73716	2.9508243	-327.40063	192.8015	0.32141104	0.016781166	225.59331917762756
6	472.20514	227.24995	993.1251	312.16602	992.0599	0.53364223	992.96423	991.1938	336.23077	1000.0	29999	300.9951	96.16671	300.99814	96.1047	2.9600048	-309.67126	141.87027	0.27125502	0.01122783	277.4302315711975
7	940.95966	115.53633	1046.8807	690.01196	1175.1155	177.82185	1476.5879	890.9478	887.1667	937.3	34999	283.13974	84.74407	283.14014	84.67795	2.9450533	-289.8216	95.397	0.21320406	0.012052816	328.67658138275146
8	548.6357	370.42825	1320.4707	149.9073	346.2671	6.465883	360.59625	334.89334	368.0	190.55	39999	263.70114	73.50723	263.7025	73.439026	2.9646196	-269.1489	69.498184	0.18372045	0.006128958	376.4732291698456
9	434.8427	170.52852	958.70013	292.83383	445.73126	36.01237	480.3435	378.36224	284.27777	242.95	44999	242.43465	69.71324	242.43515	69.64279	2.979711	-246.93558	55.474533	0.14566208	0.0030259052	424.6482458114624
10	446.9156	176.51628	1005.4826	232.41078	992.1053	121.16457	1021.65485	464.0144	300.42856	965.0	49999	224.49463	66.839615	224.49367	66.777534	2.968512	-228.27527	43.0749	0.12561353	0.0040140073	476.675080537796
11	950.52985	125.82677	1049.1442	711.5591	1043.8645	0.5587287	1044.72	1042.711	886.0	1000.0	54999	211.07297	61.344654	211.07275	61.29363	2.9961216	-214.42885	33.97208	0.11678937	0.00045308284	528.804149389267
12	530.73193	192.49928	1122.5243	373.50455	605.8417	166.86696	950.4936	441.35684	317.2353	340.4	59999	200.41368	55.632282	200.41429	55.584625	2.9627995	-203.35095	26.59225	0.102662034	0.003759766	578.13126039505
13	449.9371	136.40276	669.3058	288.33585	541.40393	361.79553	1426.2332	334.5515	255.88235	356.6	64999	189.76889	51.97283	189.77025	51.950516	2.9815207	-192.27463	24.138351	0.08258483	0.0015786702	629.8340091705322
14	707.6557	319.2637	1244.509	169.0345	1022.62335	0.75179464	1024.2184	1021.2418	491.18182	1000.0	69999	181.02245	47.186535	181.02426	47.155388	2.9735558	-183.27095	21.04845	0.07071346	0.0019587844	682.2513494491577
15	512.2181	181.22867	931.54095	311.53888	433.66006	90.5406	562.4688	362.7452	264.35	190.05	74999	174.94263	43.203506	174.94363	43.17665	3.000872	-176.97911	17.839113	0.067796305	-5.162227e-05	729.8542804718018
16	348.43192	95.61992	543.52826	126.57455	431.1087	106.920685	683.6725	234.83658	154.96875	195.4	79999	169.52686	44.102116	169.52853	44.072845	2.9969175	-171.4114	16.159153	0.064337365	0.00021427011	777.655298948288
17	385.71814	228.98228	984.3911	110.75457	494.99765	464.34796	1373.0757	119.59764	212.83333	368.45	84999	164.42337	43.899952	164.42484	43.881943	3.020664	-166.17285	16.019968	0.07352942	-0.0014708855	828.8213043212891
18	391.6158	177.77429	1173.3514	276.60147	332.91315	73.71815	465.73303	265.32346	215.21739	161.25	89999	162.11568	42.41091	162.11632	42.39908	2.9872687	-163.75087	15.337719	0.07485482	0.0009486369	876.1576397418976
19	393.06943	98.96689	589.8685	245.48051	493.76147	12.805895	521.8871	473.97885	194.8	231.4	94999	159.6126	42.985493	159.61282	42.978233	2.9485188	-161.12997	13.970247	0.060537495	0.0031065305	923.6415212154388
20	427.63986	92.03598	596.2229	257.2721	370.5227	24.058292	457.5136	350.99136	184.64285	152.35	99999	156.32465	42.70121	156.32443	42.68639	3.0078692	-157.69858	13.650209	0.05103367	-0.00040733223	970.9235763549805
21	516.0125	203.21156	972.757	257.41058	1703.6588	378.49054	2136.0322	1101.1016	231.71428	803.0	104999	154.4855	42.55431	154.48584	42.540287	2.9940598	-155.80333	13.351645	0.052484352	0.00031843415	1021.8009715080261
22	1403.5791	672.32776	2266.7393	440.91516	1631.2252	623.5222	2185.169	434.0471	636.5714	746.75	109999	154.1224	41.775932	154.1224	41.76026	3.0119977	-155.40839	12.655572	0.05473926	-0.0006407155	1072.6252224445343
23	1929.0859	674.04565	2385.1448	432.17657	1699.0867	421.6503	2150.0908	844.19476	869.0	823.55	114999	156.6275	40.987938	156.62779	40.967316	2.9972024	-157.91194	12.597657	0.057179637	0.00016096813	1123.3862977027893
24	1846.0105	295.4648	2051.673	1262.4379	2073.2185	9.435982	2083.726	2057.4373	924.0	1000.0	119999	160.20955	40.276924	160.20866	40.257668	2.9898908	-161.51834	12.027994	0.053223	0.0005428067	1174.2293410301208
