Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LossPi	LossQ	Time
1	-31.131058	7.826557	-12.081642	-56.033463	16.578354	19.252007	59.12149	-8.116029	19.584314	38.95	4999	0.33982098	2.917115	0.34003058	2.9174013	-3.1867259	0.13749057	49.26747226715088
2	-30.673594	7.5417604	-10.790042	-56.05575	18.906277	12.913529	41.91994	-9.965448	19.69685	37.8	9999	11.785626	8.06482	11.785737	8.064175	-16.392704	0.36221236	104.91386723518372
3	12.627239	15.054135	67.07318	-16.350048	22.51398	22.656672	85.301056	-4.597885	31.329113	63.75	14999	27.147116	14.599535	27.147131	14.59863	-31.764402	1.0678476	168.48189640045166
4	8.599376	19.993256	77.67395	-77.06596	14.576945	17.778347	57.479336	-13.709596	40.152	41.45	19999	35.439972	19.629787	35.440487	19.62834	-39.928993	1.9345058	232.6857786178589
5	-0.17858417	27.21228	69.42282	-63.177128	4.909176	7.1742845	18.2638	-13.482749	38.53846	31.3	24999	42.0357	23.402687	42.03607	23.400658	-46.689995	2.781943	296.3530442714691
6	7.0371814	17.692484	55.428722	-31.815596	35.06197	17.345306	70.46472	-0.2522172	46.47222	58.3	29999	45.8429	25.911404	45.843056	25.91013	-50.449093	3.582317	361.3370041847229
7	7.9387817	26.393631	74.45739	-79.62191	18.261099	22.280466	58.95258	-40.95682	48.213593	41.0	34999	50.052914	26.653627	50.053085	26.653461	-54.3406	4.1259775	425.53294229507446
8	-1.3116548	21.632044	70.09977	-47.12895	0.545436	17.771482	44.441486	-20.03609	50.13	66.4	39999	50.72099	26.494347	50.721725	26.492386	-54.702457	4.647348	491.92933416366577
9	22.640425	22.590736	70.89896	-30.521862	3.52742	28.28456	68.38643	-30.17946	53.537636	61.9	44999	51.14978	25.837326	51.14987	25.836569	-54.947113	4.8357797	556.0238084793091
10	-4.1274095	29.638138	60.930283	-87.11916	-51.27376	15.28785	-23.281515	-74.0888	57.170456	35.2	49999	52.460175	25.950216	52.45993	25.950493	-56.076714	5.3996687	619.6119961738586
11	-13.387838	19.580713	39.17095	-63.187706	31.4838	23.86301	63.422615	-35.918633	42.128204	57.8	54999	51.328312	26.61896	51.32886	26.618269	-54.76845	6.112318	683.0288202762604
