Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LogPi	LossPi	LossQ	Alpha	LossAlpha	Time
1	1.9368833	5.903711	26.34948	-10.590104	396.9257	192.12276	987.08105	277.26334	19.904383	291.15	4999	11.837048	9.086283	11.837386	9.085785	1.2429299	-14.075761	0.9682729	0.13609216	0.7051402	40.67353272438049
2	1.5021244	5.5618095	31.21206	-10.144639	-34.78402	20.268093	-8.124346	-81.78328	20.592592	114.35	9999	45.86024	17.873783	45.861423	17.88158	5.861924	-50.61572	6.7175	0.09052219	0.011461446	83.21047449111938
3	61.96594	113.56431	445.1204	-74.18002	635.108	268.83505	1143.7827	29.322367	133.62163	497.55	14999	80.99857	21.097113	81.00248	21.091908	5.427864	-85.79316	19.200686	0.073731154	0.04277494	134.46540451049805
4	194.42812	173.17444	559.3178	-20.594574	103.1736	114.34943	315.3007	-64.29503	260.05264	166.85	19999	84.02461	24.322548	84.02774	24.295338	5.940417	-87.67949	19.51634	0.04524254	0.002746475	183.53310441970825
5	152.72511	129.8975	418.42456	-100.76466	77.52067	101.02476	328.9214	-38.327595	190.53847	188.9	24999	87.17309	27.447153	87.173935	27.441175	6.0021424	-90.19986	23.434658	0.042918578	-8.0694364e-05	230.38877272605896
6	193.94359	85.58889	338.14465	4.5887504	58.394264	191.77228	846.0544	-22.16678	164.06667	236.2	29999	90.14429	29.493504	90.14441	29.489891	5.9958572	-92.67705	22.933872	0.041550927	0.00018021322	279.7034282684326
7	219.43523	124.95075	455.916	17.059246	610.30115	284.5131	1019.54626	266.92712	167.90323	509.35	34999	91.387474	30.69577	91.387886	30.691671	6.0104947	-93.57921	20.860394	0.041702073	-0.00043924	329.5524671077728
8	249.40622	81.80242	535.274	69.63035	172.87875	53.022594	322.1906	127.072136	141.52942	101.45	39999	94.87942	31.748339	94.87934	31.746073	6.0261736	-96.97985	18.673716	0.04760966	-0.0011830665	377.4010589122772
9	244.40817	81.767525	448.03452	90.46754	277.93536	103.86679	540.3901	42.088295	155.45454	195.0	44999	100.867905	33.100273	100.86846	33.09603	5.9914694	-102.90835	17.191092	0.047075197	0.0004145592	426.0627498626709
10	281.0522	134.89882	510.6179	-12.1613455	340.3274	107.610825	543.32214	117.627846	220.27272	232.35	49999	103.64331	33.13382	103.643715	33.13113	5.980696	-105.45665	16.067085	0.044537112	0.00087607536	472.56393551826477
