Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LossPi	LossQ	Time
1	-1202.0234	116.13455	-1069.5961	-1380.6141	-598.5133	257.54123	-363.64716	-1367.8932	1000.0	1000.0	4999	-1.0799537	3.9148998	-1.0801257	3.916456	-0.90602314	0.46891308	49.946627140045166
2	-1318.2087	60.481667	-1242.552	-1414.0687	-1632.7747	25.094639	-1533.1248	-1650.4161	1000.0	1000.0	9999	16.8278	11.962547	16.827383	11.961511	-21.33189	2.1031477	109.89625811576843
3	-1483.6416	134.39452	-1274.8005	-1652.2825	-1064.7611	44.32935	-1000.2575	-1150.3792	1000.0	1000.0	14999	57.76582	16.371994	57.76598	16.369385	-63.163544	4.016731	170.82142686843872
4	-1076.4714	141.8658	-802.8605	-1199.8512	-819.48175	116.148415	-526.63934	-1007.17267	1000.0	1000.0	19999	79.48659	10.603792	79.486275	10.606518	-82.34874	3.4583204	227.62504196166992
5	-1148.1893	205.68468	-880.017	-1432.4268	-704.8413	461.0341	411.93613	-1343.1526	1000.0	1000.0	24999	78.73603	11.296938	78.73562	11.300483	-80.48747	2.9219952	285.95937395095825
6	-993.24524	589.6049	84.890625	-1579.4083	-1465.2661	109.25664	-1192.6674	-1552.6344	1000.0	1000.0	29999	78.364075	10.067644	78.36398	10.06904	-80.54449	2.521706	347.00821113586426
7	-1120.1951	259.61844	-639.3052	-1366.2163	-1059.6276	238.73216	-419.5172	-1267.6888	1000.0	1000.0	34999	77.12355	10.087726	77.12328	10.088719	-79.073456	2.180762	407.1727969646454
8	-717.025	503.37512	126.01634	-1129.2053	-297.73615	548.44824	440.1956	-1139.1646	1000.0	1000.0	39999	71.75881	10.406308	71.75862	10.407751	-73.4727	2.035943	465.80347442626953
9	53.468933	562.3412	362.58255	-1070.5656	352.30377	345.1792	558.03894	-1047.7471	1000.0	1000.0	44999	68.27921	12.328815	68.27926	12.32895	-70.03501	2.0604086	525.7757501602173
10	159.52922	184.05315	495.0278	2.2234368	138.34036	521.8949	673.04755	-1393.471	1000.0	1000.0	49999	64.90088	12.366773	64.9006	12.368453	-66.36985	1.6920677	586.4089612960815
11	-269.03076	415.60306	505.56366	-604.954	316.9445	346.2302	552.9838	-433.84897	1000.0	1000.0	54999	60.88073	11.733494	60.88062	11.733845	-62.274376	1.4849418	646.5201861858368
12	294.9409	344.35638	552.9887	-372.70996	420.90347	160.86308	628.8007	-146.78699	1000.0	1000.0	59999	57.371037	11.481525	57.370926	11.481585	-58.771244	1.4940084	704.2494471073151
13	557.29236	58.957153	668.1916	499.3085	533.271	60.42354	631.3959	316.1053	1000.0	1000.0	64999	55.82268	11.867027	55.82262	11.867125	-57.26021	1.4450794	762.233368396759
14	524.75275	181.2459	698.3206	181.01782	539.16644	163.19585	595.00684	-170.96193	1000.0	1000.0	69999	55.637093	11.19669	55.637108	11.195879	-57.047855	1.2399622	820.9020483493805
15	607.3846	29.32556	653.489	564.8799	562.2801	73.91357	626.8791	341.3191	1000.0	1000.0	74999	55.592125	10.735319	55.59188	10.735144	-56.964783	1.1199514	879.3393733501434
16	594.96765	92.26823	737.38525	455.31232	673.0947	125.79635	839.42004	236.06651	1000.0	1000.0	79999	56.15954	10.359601	56.159508	10.35895	-57.497288	1.0704156	938.3278608322144
17	689.3307	54.89566	745.1614	583.8597	776.25916	132.54295	883.19086	479.0544	1000.0	1000.0	84999	56.912205	9.779409	56.912132	9.77906	-58.209805	1.1351881	999.021733045578
18	417.49237	220.50568	800.8107	176.20047	775.6422	49.078655	806.62	576.1699	1000.0	1000.0	89999	56.787914	10.04707	56.787743	10.046644	-57.814774	1.1727148	1059.7570309638977
19	680.38104	79.56126	770.01526	555.0886	796.09705	154.01201	967.8865	565.62836	1000.0	1000.0	94999	55.87888	10.8878565	55.878674	10.887635	-56.97125	1.0981752	1118.50031042099
20	825.34454	116.99551	943.69867	610.5042	569.85297	487.43335	953.61176	-1327.9926	1000.0	1000.0	99999	56.730164	10.749212	56.730137	10.748902	-57.89885	1.0608039	1176.1737945079803
21	924.7575	61.025417	990.5985	818.5969	922.2443	148.6499	1069.7899	618.43884	1000.0	1000.0	104999	58.166912	10.570251	58.166794	10.569937	-59.314693	1.0077766	1233.8883364200592
22	940.6832	76.26822	1021.5717	799.124	1007.61066	159.3688	1128.414	590.3205	1000.0	1000.0	109999	59.72058	10.240574	59.720455	10.240339	-60.804	0.957382	1292.123298406601
23	1003.9471	89.23123	1097.5029	864.82227	998.2487	116.94609	1057.2773	648.1567	1000.0	1000.0	114999	61.225975	10.302762	61.225975	10.302138	-62.2594	0.92612344	1350.7448179721832
24	1060.6248	107.170074	1137.5461	852.4267	1096.8904	53.605087	1210.4902	928.3513	1000.0	1000.0	119999	62.950783	10.664456	62.9508	10.663965	-63.9435	0.99957234	1410.6849682331085
25	1137.575	85.87576	1203.3564	972.3495	1126.7747	167.10272	1231.326	483.80045	1000.0	1000.0	124999	64.86271	11.2874155	64.86257	11.2871065	-65.836914	1.13086	1471.227528810501
26	1075.9281	71.1822	1183.9385	969.4619	894.93866	250.10379	1194.0891	546.82764	1000.0	1000.0	129999	66.771065	12.312671	66.77085	12.312574	-67.751686	1.0148606	1531.0315654277802
27	1131.3883	73.91858	1193.0487	990.78625	1203.7947	14.126003	1226.6981	1179.2365	1000.0	1000.0	134999	69.07167	12.683233	69.071556	12.682997	-70.03552	0.9376906	1589.0956490039825
28	1185.9182	15.998824	1211.0942	1171.1451	1225.2876	13.607511	1254.6532	1205.1025	1000.0	1000.0	139999	71.42506	13.0847845	71.42503	13.084315	-72.385025	0.8798631	1647.0047652721405
29	1187.8014	25.79922	1215.815	1140.8032	1179.4281	129.18396	1259.6567	641.0099	1000.0	1000.0	144999	74.15989	12.836788	74.159775	12.836483	-75.13508	0.8618889	1705.2215840816498
