Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LogPi	LossPi	LossQ	Alpha	LossAlpha	Time
1	-289.27353	98.694336	-163.3278	-446.43048	-343.83405	165.36159	-174.00981	-825.08563	1000.0	1000.0	4999	3.8462956	2.5810466	3.8469539	2.5833526	-2.2349877	-4.5151114	0.27943373	0.12786877	1.0890883	55.61358451843262
2	-294.1242	43.148754	-248.65121	-347.00464	-181.99725	52.34194	-90.0601	-297.42886	1000.0	1000.0	9999	19.125647	9.791155	19.126558	9.794382	4.644868	-20.747047	1.3708386	0.06547267	0.09815592	121.31384015083313
3	-199.87697	129.34445	50.00921	-291.59357	382.09442	255.24258	795.3538	-164.88986	1000.0	1000.0	14999	36.48294	13.64062	36.483345	13.643668	4.5506787	-37.32942	2.1251032	0.038622625	0.050695933	194.04538249969482
4	732.3917	273.89267	1049.5558	332.41888	964.94794	443.5409	1405.1813	-5.477669	1000.0	1000.0	19999	35.661125	17.175283	35.661266	17.176317	5.464598	-36.03118	1.7805464	0.01412612	0.008602431	264.4245717525482
5	1332.6125	552.62177	2121.9583	463.7954	1362.5496	771.78424	2548.778	-38.001083	1000.0	1000.0	24999	39.040478	20.940243	39.040874	20.940496	6.1045213	-39.433025	2.0229647	0.015891986	-0.0016638882	329.7983238697052
6	1297.0624	921.982	2422.484	338.0321	1717.8854	1074.2776	3035.8928	-5.0122337	1000.0	1000.0	29999	46.884487	30.957903	46.88463	30.958126	6.097165	-47.366383	3.4295657	0.025404593	-0.0024345673	400.606360912323
7	1938.8752	994.43695	3033.705	728.78156	1583.2539	926.2544	3001.8179	52.686428	1000.0	1000.0	34999	57.99473	42.755642	57.99523	42.75571	6.055908	-58.51176	5.0907564	0.033885363	-0.0019081532	466.82775712013245
8	2497.8523	944.29266	3141.629	656.58435	3077.3518	629.6636	3467.255	670.30707	1000.0	1000.0	39999	73.25763	53.06033	73.25787	53.060497	6.0321426	-73.72975	6.737147	0.04046643	-0.0013153189	533.6541497707367
9	2654.5854	1285.3267	3678.1602	160.12778	3285.7944	871.122	3944.5356	798.82526	1000.0	1000.0	44999	89.5711	61.937355	89.57099	61.937912	6.0230107	-90.007	7.8181076	0.04647534	-0.0010564304	602.2410056591034
10	3486.518	217.63776	3837.953	3274.9802	3835.8796	506.42667	4226.502	1719.7163	1000.0	1000.0	49999	107.8231	69.40196	107.82276	69.40351	6.0455394	-108.218124	9.247459	0.05359713	-0.0024305389	670.1309049129486
11	4040.8335	159.01237	4280.349	3812.6904	4014.3628	526.20984	4832.7227	2078.9543	1000.0	1000.0	54999	127.3637	74.808495	127.36288	74.81157	6.040084	-127.7199	10.416892	0.064964585	-0.0025708976	736.0330953598022
12	3790.4058	1106.5209	4771.64	2407.4192	4859.8647	281.6562	5308.707	4358.499	1000.0	1000.0	59999	146.11845	80.96399	146.11795	80.966446	6.011009	-146.4621	12.305213	0.07153679	-0.0007806433	802.1174743175507
13	4359.197	221.86183	4622.28	3968.6514	5020.4575	215.31499	5427.07	4608.655	1000.0	1000.0	64999	165.99348	88.06206	165.99332	88.06499	6.041395	-166.34677	14.779135	0.08095289	-0.003306766	870.4376616477966
14	4717.0757	277.0631	5140.3354	4339.181	4158.707	912.604	4855.3896	640.4422	1000.0	1000.0	69999	186.18134	93.16627	186.1811	93.16907	6.0270443	-186.47873	17.013695	0.094268546	-0.0024858918	938.9953091144562
15	4449.251	415.3381	4830.8364	3812.7434	5029.9175	1299.676	5834.667	1077.887	1000.0	1000.0	74999	204.28748	96.966064	204.28789	96.96829	6.0265746	-204.51077	18.106087	0.10292676	-0.0027355403	1008.9843175411224
16	4718.3467	394.86914	5167.039	4000.5637	3637.4302	1407.1835	4955.6157	680.973	1000.0	1000.0	79999	219.53102	100.21476	219.53102	100.216866	6.0163574	-219.67468	20.349476	0.11257244	-0.0018353281	1075.7038147449493
17	4143.4824	1750.4595	5256.2217	652.1902	6019.179	129.86444	6222.928	5693.985	1000.0	1000.0	84999	229.8449	104.93391	229.84485	104.93554	6.0103197	-229.909	22.232124	0.118571274	-0.0012181982	1144.0978343486786
18	5248.4785	387.51547	5789.167	4698.231	5743.7354	547.6036	6060.3867	3467.0974	1000.0	1000.0	89999	241.51994	107.471725	241.52022	107.473076	6.0160193	-241.52835	22.776665	0.1260404	-0.0020039696	1209.200443983078
19	5427.8994	141.31079	5640.368	5202.8677	5455.389	769.97705	5869.704	2168.3018	1000.0	1000.0	94999	253.25345	108.82547	253.2538	108.826675	6.0098925	-253.1973	21.792662	0.13300994	-0.0012997694	1274.4229102134705
20	5593.8228	80.54362	5721.667	5495.738	6083.1685	110.15341	6337.5	5884.9414	1000.0	1000.0	99999	264.0659	110.01535	264.06604	110.01675	6.012057	-263.95465	21.002659	0.13911094	-0.0016608357	1343.1931188106537
21	5719.5166	95.772964	5856.4473	5579.5386	6051.8086	106.515366	6249.5576	5849.7944	1000.0	1000.0	104999	274.67157	110.656845	274.6717	110.658226	6.0115104	-274.5227	19.3569	0.14650327	-0.0016634712	1408.1457233428955
