Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LossPi	LossQ	Time
1	-1264.8845	101.97273	-1151.5852	-1394.2971	-1314.9333	74.04363	-1195.265	-1516.352	1000.0	1000.0	4999	-2.3896081	3.1935942	-2.3894382	3.1975217	0.72517586	0.29952875	53.649576902389526
2	-1317.5859	60.41353	-1220.0486	-1398.2488	-854.04456	226.84344	-266.60992	-1230.7435	1000.0	1000.0	9999	11.5455265	9.962876	11.54719	9.9663315	-15.326459	1.4029864	111.96380233764648
3	-1004.9757	182.74113	-703.5949	-1209.1731	-1249.6196	147.05467	-934.93494	-1533.0256	1000.0	1000.0	14999	33.11845	11.147999	33.11855	11.15323	-36.19963	3.2095754	170.07275462150574
4	-1326.2555	219.8611	-993.8629	-1536.8853	-460.42902	293.0446	-74.67299	-983.9978	1000.0	1000.0	19999	42.494015	11.789581	42.493435	11.790656	-44.546917	2.9238524	226.9228274822235
5	-560.9016	343.3284	-134.30783	-1166.2513	-615.1134	574.71094	548.8329	-1220.896	1000.0	1000.0	24999	43.295006	8.874964	43.294754	8.877161	-44.84316	2.0896692	285.26043367385864
6	-517.5324	376.31754	92.78595	-1025.6483	-106.28247	369.9283	462.88736	-626.82135	1000.0	1000.0	29999	40.39123	9.537091	40.3907	9.538152	-41.930443	2.216061	342.62405586242676
7	-306.6684	323.37155	3.2017264	-911.4939	-21.408894	246.78133	554.45575	-501.29303	1000.0	1000.0	34999	39.335884	10.660036	39.335686	10.660517	-40.739742	1.948809	400.39539217948914
8	-54.26591	266.62927	258.60696	-454.10272	524.6815	43.113934	612.6958	429.3407	1000.0	1000.0	39999	39.51696	13.8113165	39.51694	13.811574	-40.9392	1.9038148	460.0022749900818
9	518.68494	68.427734	619.7975	451.62598	371.45947	142.7286	649.351	97.66579	1000.0	1000.0	44999	42.77831	14.196026	42.778366	14.195967	-44.402424	1.7896671	519.979326248169
10	200.27818	314.59366	557.0376	-255.05876	398.16757	428.93054	662.139	-1188.6194	1000.0	1000.0	49999	46.678288	12.349755	46.67817	12.35009	-48.22447	1.6348046	579.0926909446716
