Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LogPi	LossPi	LossQ	Alpha	LossAlpha	Time
1	18.011919	17.412212	175.39725	5.356862	56.612892	0.9697655	58.249176	54.939243	22.285715	33.95	4999	14.851159	11.997261	14.851347	12.002867	1.3843712	-16.786922	1.5212328	0.14823665	0.27115768	37.14228677749634
2	18.599873	18.571978	156.84367	4.445493	43.165638	54.113132	205.68503	19.469074	21.747826	30.25	9999	71.97881	36.76436	71.980705	36.815052	3.4686813	-79.01106	31.87993	0.22964305	-0.106541075	81.25721907615662
3	166.06651	72.31107	227.80591	7.308611	209.67435	8.226146	219.6888	199.0109	90.490906	109.95	14999	193.54518	70.3165	193.54802	70.41335	3.02508	-206.07779	158.21594	0.38161635	-0.010103876	128.433669090271
4	222.03366	42.627308	332.00375	19.793184	229.18596	44.106148	300.5165	185.73755	116.46512	132.25	19999	260.31198	77.106735	260.31387	77.23355	2.9138827	-271.44064	164.79893	0.34530452	0.03070509	176.00853085517883
5	215.73355	178.19893	616.5023	5.4364314	8.248105	0.2721252	8.784228	7.6604557	138.86111	35.2	24999	263.79315	88.73865	263.79718	88.801025	3.0751877	-273.08777	133.02803	0.29382685	-0.025695896	223.04037261009216
6	102.98798	170.60136	707.01135	-0.69602066	296.6881	1.6709112	299.9214	294.05066	88.48214	137.4	29999	277.39554	79.99687	277.39056	80.0216	2.9061837	-286.2421	132.5927	0.31719184	0.030750021	271.07344341278076
7	268.6538	23.24231	340.05304	225.89923	239.93777	12.0899	266.45328	219.01912	140.74286	156.9	34999	271.7871	86.03146	271.78778	86.05639	2.93266	-278.55814	88.15838	0.22603306	0.015744206	319.1469006538391
8	470.7185	220.95937	955.8221	218.86531	777.7105	258.00006	1245.5851	404.68353	236.66667	555.5	39999	243.4378	87.30968	243.4381	87.338875	3.023185	-249.01164	66.02144	0.19698723	-0.004836455	369.64240646362305
9	445.7494	260.00244	1192.9541	17.586567	472.05923	43.654682	534.55725	345.5837	262.6316	180.6	44999	231.2336	77.336205	231.23634	77.36289	2.9757516	-236.28336	52.019543	0.21295781	0.005090037	417.69542241096497
10	416.9162	99.0627	598.5235	259.86508	299.34653	105.20234	351.60907	48.377316	172.66667	147.05	49999	219.2365	69.57414	219.23712	69.60265	2.9317977	-223.52322	41.347164	0.17459111	0.011027801	465.72400760650635
11	478.8069	78.536476	649.0337	330.80576	461.4588	8.148359	473.52707	436.67575	199.28	175.8	54999	202.50327	63.61923	202.50282	63.6469	2.9679983	-205.79034	31.468132	0.11774618	0.0039551873	513.6925947666168
12	515.01227	96.09456	773.9735	365.081	548.4915	111.902115	708.65955	390.80505	207.20833	214.95	59999	189.11252	56.949703	189.11195	56.971676	2.9885368	-192.0018	25.366259	0.108274855	0.0012620256	561.506778717041
13	425.6771	70.40377	588.8387	332.15445	362.79047	8.002369	388.75668	350.3415	178.89285	155.35	64999	182.12393	53.052208	182.12277	53.074005	2.9864063	-184.72337	21.643126	0.10466946	0.0013861734	608.769802570343
14	656.6266	250.17924	1461.6779	277.84045	370.2096	188.30128	861.636	272.95627	259.0	158.8	69999	176.75204	52.247505	176.75053	52.26619	2.9911947	-179.0586	17.379662	0.09262633	0.000838101	656.6329720020294
