Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LogPi	LossPi	LossQ	Alpha	LossAlpha	Time
1	1.4301025	5.567914	34.3072	-9.667341	1050.0037	0.3844376	1050.6248	1049.1443	20.03213	1000.0	4999	16.827017	14.727791	16.82698	14.723351	3.3233964	-20.521448	2.0506554	0.14999452	0.45699993	40.83748722076416
2	1.8763396	5.7585745	34.545742	-11.668068	412.0761	220.37784	908.3817	132.87117	20.036291	378.45	9999	110.84884	54.117985	110.84919	54.10055	6.8382773	-124.519585	39.36704	0.24961829	-0.17199478	88.45683431625366
3	31.504585	133.83101	523.7235	-75.789734	154.83862	119.89455	527.0151	0.7567085	135.56757	278.3	14999	200.72266	55.755615	200.72928	55.71988	5.388953	-213.13107	90.09753	0.19299234	0.11956296	141.58957409858704
4	93.92288	152.32487	468.26425	-50.14258	7.707677	54.807434	191.45628	-58.072994	140.91429	147.9	19999	191.98993	57.914436	191.98604	57.917732	5.8691993	-199.773	79.76694	0.10188756	0.014162119	192.73882937431335
5	252.87106	280.48398	1058.5134	-32.8208	3.4984207	113.34996	461.93118	-84.419716	295.47058	155.5	24999	173.87747	60.224365	173.87894	60.205444	5.9466596	-180.14433	71.8892	0.08151017	0.0045828386	243.47171115875244
6	88.81564	135.33487	311.37143	-125.81254	81.95052	172.36397	539.73474	-171.55655	195.4	387.1	29999	160.08255	60.350533	160.08485	60.330276	5.9985814	-164.91037	72.66312	0.07982351	0.00012361069	297.735009431839
7	175.90399	135.4403	540.46405	-48.49144	258.25018	75.51642	399.58658	43.252308	197.92308	168.6	34999	144.29788	53.631577	144.29747	53.62477	5.97825	-148.06764	61.89835	0.075650506	0.0016341858	349.14162707328796
8	236.24509	181.28247	672.6252	-10.226936	237.04114	147.71109	477.9902	-64.1779	238.16667	182.55	39999	130.37239	46.606544	130.37344	46.595154	5.9588656	-133.226	45.365585	0.06487134	0.0027283973	398.8201940059662
9	249.07178	159.76881	933.154	1.2394562	210.88399	141.70763	575.8806	-27.27421	179.41936	194.3	44999	118.56307	42.544838	118.56407	42.53608	5.993198	-120.97043	36.031258	0.061726496	0.00042080766	449.7661280632019
10	263.00848	102.51371	647.00806	77.90402	243.04362	49.19182	380.2816	180.89262	174.17241	119.8	49999	111.651375	39.849308	111.651085	39.839016	5.969529	-113.772	30.483324	0.056191918	0.001715096	499.1353724002838
