Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	PolicyLoss	ValueLoss	Entropy	AvgKL	StopIter
1	-94.053314	6.628504	-83.21908	-101.42135	1000.0	0.026140539	0.39787662	1.4131182	-2.1959126	5000	-0.092502676	25.577057	1.9720933	0.027469885	79.0
2	-88.37746	15.496618	-69.46736	-115.72057	1000.0	-8.34887	1.7375039	-0.98702407	-15.745482	10000	-0.10567207	11.9201145	1.9563441	0.01868878	79.0
3	-88.80717	19.525343	-60.482887	-119.64743	1000.0	-8.90729	1.1872871	-2.1478503	-13.082072	15000	-0.101364724	13.931171	1.9323183	0.021467417	79.0
4	-103.580795	72.07609	-45.61142	-243.75996	1000.0	-6.636964	3.895525	1.2077459	-17.328957	20000	-0.11148161	35.06665	1.8664924	0.013769778	79.0
5	-85.45632	44.262276	-34.009647	-148.68263	1000.0	-7.190497	1.7479341	-1.264353	-16.890759	25000	-0.10028188	51.174488	1.8810757	0.011716559	79.0
6	-67.36571	32.999634	-26.431944	-108.09297	1000.0	-7.998197	3.0254364	-1.1309495	-32.131786	30000	-0.10453712	29.77154	1.8728774	0.023644503	79.0
7	-82.15478	70.661934	-25.756876	-221.67772	1000.0	-6.372241	2.3861089	-1.9244859	-25.485592	35000	-0.09536439	64.05095	1.858627	0.0060495962	79.0
8	-23.629444	16.077055	2.3761518	-46.7431	1000.0	-5.249731	3.4776444	-0.365358	-35.53568	40000	-0.0958054	12.885273	1.8494062	0.047369532	79.0
9	-18.19153	19.658363	16.515696	-42.299484	1000.0	-2.9357216	1.0568038	2.1060247	-12.523331	45000	-0.10915463	12.349139	1.801466	0.031239236	79.0
10	22.311203	19.579224	56.508762	-4.6550303	1000.0	-1.6698512	0.91409105	2.7728806	-14.81249	50000	-0.10828589	15.085101	1.7703747	0.03400358	79.0
11	-35.689648	61.10257	35.040398	-145.24623	1000.0	1.2584317	1.5212643	5.3888974	-12.817155	55000	-0.09686524	57.13065	1.7226398	-0.0030259548	79.0
12	30.596508	29.14551	72.74117	0.036932394	1000.0	-0.6225079	5.986172	5.6948614	-45.469193	60000	-0.0964664	44.984093	1.6975352	0.03704522	79.0
13	45.41092	23.84386	73.28275	9.7723255	1000.0	3.3122566	2.133053	10.184277	-19.394354	65000	-0.1093157	20.50746	1.6516211	0.0352883	79.0
14	55.54014	35.9087	115.82997	3.6852489	1000.0	5.0995755	2.3131323	10.52478	-13.172788	70000	-0.1116076	26.517756	1.6030785	0.042177696	79.0
15	66.206764	39.07409	113.28666	5.1893387	1000.0	5.45253	2.0106595	14.466874	-6.829398	75000	-0.099082805	49.39486	1.5323932	0.0076230844	79.0
16	78.13022	26.95765	97.99612	26.959726	1000.0	7.787616	4.1802073	15.777778	-20.667587	80000	-0.107021876	47.982395	1.4962372	0.04644035	79.0
17	80.80449	38.95304	137.32878	29.45467	1000.0	7.539971	4.0478163	16.824633	-14.357364	85000	-0.1114422	46.64905	1.4283725	0.02518304	79.0
18	116.326866	58.052715	206.17061	50.743958	1000.0	9.961503	6.388063	20.573818	-31.779964	90000	-0.10208311	56.5805	1.3951359	0.03195116	79.0
19	124.464584	67.47637	213.26237	9.966335	1000.0	12.04969	7.6969986	25.783207	-24.262438	95000	-0.10573339	90.32258	1.3441131	0.039592467	79.0
20	146.10039	53.44369	207.2169	45.989162	1000.0	15.296953	6.197357	25.86254	-29.737959	100000	-0.10575547	52.39155	1.2932564	0.035402592	79.0
21	172.82468	43.213963	233.45984	109.346535	1000.0	16.708738	3.7688742	24.77756	-20.599615	105000	-0.10861039	45.232174	1.2353896	0.039785556	79.0
22	184.36261	40.453587	249.1142	141.96825	1000.0	16.970224	3.315234	27.04183	0.5674797	110000	-0.11270985	46.24932	1.1571679	0.028456667	79.0
23	203.88217	53.081158	296.84918	147.20409	1000.0	19.535244	5.675288	29.942987	-6.840065	115000	-0.108884595	72.56998	1.104766	0.03212603	79.0
24	-17.062567	317.26828	272.73004	-422.8906	1000.0	23.40672	6.556117	54.873814	-0.67432874	120000	-0.13361733	214.97935	0.8363292	0.027291808	79.0
25	188.0555	98.175125	282.74283	15.758997	1000.0	17.053839	17.743492	40.381557	-51.15561	125000	-0.117766164	120.33143	0.94804084	0.048902817	79.0
26	286.67047	35.637386	340.89056	235.27017	1000.0	23.589516	5.210439	36.262547	-31.778355	130000	-0.11435742	50.631313	0.9343682	0.049714226	79.0
27	240.5684	38.361168	300.45352	200.96642	1000.0	27.695152	4.331323	40.288322	3.0318098	135000	-0.11232341	101.13588	0.86513186	0.015134352	79.0
28	254.8082	150.97691	334.3007	-47.02037	1000.0	22.239841	15.957693	39.861813	-41.64053	140000	-0.113594666	49.73874	0.7022661	0.02946239	79.0
29	296.00974	38.50207	328.9202	225.86398	1000.0	31.658579	3.62239	48.351074	0.83187085	145000	-0.11513227	76.8463	0.70179904	0.026480347	79.0
30	314.5744	67.55055	390.05005	227.41394	1000.0	30.213076	5.0310874	43.698452	2.7946646	150000	-0.11136555	133.52817	0.6315001	0.026468085	79.0
31	384.75055	49.860855	453.67316	313.82944	1000.0	33.8004	5.8196645	47.98484	-5.079963	155000	-0.114416085	64.35206	0.54606575	0.0385784	79.0
32	450.8983	30.560932	494.2711	402.34937	1000.0	40.538544	3.7401342	54.60743	19.563303	160000	-0.12008331	47.722126	0.48350215	0.052314393	79.0
33	346.0655	100.08414	467.72443	169.4493	1000.0	43.672443	6.9577446	64.81717	-23.954813	165000	-0.11067206	185.67854	0.37883678	0.011108114	79.0
34	417.3	45.387608	469.454	342.6519	1000.0	38.22099	8.849935	52.2411	-12.965711	170000	-0.114290565	124.31117	0.34260976	0.039628867	79.0
35	259.3282	183.38535	498.80057	53.70823	1000.0	27.247288	28.917189	56.548	-42.658035	175000	-0.11735913	156.44487	0.14121492	0.02606076	79.0
36	490.3554	39.46767	518.2069	413.4234	1000.0	40.426476	5.7936335	53.540302	11.299797	180000	-0.12171313	50.25022	0.17622703	0.057923537	79.0
37	347.47028	273.17908	528.10547	-195.27937	1000.0	46.90176	8.98636	67.39548	-8.476448	185000	-0.10995873	184.95575	0.037556417	-0.011661663	79.0
38	449.1314	81.81124	561.3915	347.3469	1000.0	47.3114	8.329189	60.481426	2.4812338	190000	-0.10394784	145.30812	0.06367047	0.025464619	79.0
39	47.567467	380.85876	535.78467	-341.82675	1000.0	22.923548	28.080841	63.325974	-36.233078	195000	-0.12392578	207.60452	-0.25669187	0.04014785	79.0
40	509.4251	33.85297	566.2116	467.31503	1000.0	45.803123	14.396737	66.04617	-48.10083	200000	-0.11590134	142.1813	-0.11079122	0.045967154	79.0
41	530.8667	60.803406	599.8395	426.68198	1000.0	52.019783	6.4480352	64.58165	13.90623	205000	-0.11529581	127.35977	-0.18188865	0.035544697	79.0
42	541.45654	82.12046	625.72797	385.81686	1000.0	53.65998	7.741163	68.11637	10.793377	210000	-0.111861184	138.3555	-0.25983882	0.037045293	79.0
43	530.42236	71.30594	605.74554	442.01746	1000.0	54.308495	17.490673	72.23297	-36.96277	215000	-0.11524763	159.53667	-0.33159697	0.04169618	79.0
44	576.84045	89.771904	688.1245	432.44464	1000.0	55.305225	7.3084435	69.56704	10.699079	220000	-0.11598852	124.87923	-0.4014366	0.037194073	79.0
45	609.1608	33.330673	662.28546	567.2733	1000.0	60.88825	7.7109222	76.26589	19.835333	225000	-0.11277272	125.274124	-0.46258307	0.04186333	79.0
46	573.4706	145.11302	705.48413	292.83203	1000.0	60.061	9.878951	75.8822	16.25209	230000	-0.111460745	259.7474	-0.563927	0.04070874	79.0
47	683.2339	49.830498	743.36975	606.29205	1000.0	61.321068	9.685966	77.51789	-21.071394	235000	-0.10846863	104.24922	-0.6265039	0.052214056	79.0
48	355.69446	370.6645	736.3423	-250.45384	1000.0	43.354992	39.292324	83.690765	-35.79569	240000	-0.11685051	199.3435	-0.7788981	0.03824945	79.0
49	672.1765	38.142563	708.64	610.582	1000.0	62.48	5.7219653	77.50939	26.874088	245000	-0.115541555	50.407658	-0.72863966	0.048280437	79.0
50	598.8455	243.3156	801.72784	139.85152	1000.0	60.98447	24.086033	80.5271	-32.819847	250000	-0.10956632	243.10667	-0.8623178	0.010404591	79.0
51	785.8328	50.382435	861.2134	713.18066	1000.0	68.99108	7.5299745	84.16027	7.960211	255000	-0.1124959	90.49315	-0.9239822	0.07085312	79.0
52	628.09045	253.35168	791.72906	125.356735	1000.0	64.52645	35.575058	95.81532	-41.35668	260000	-0.10646193	120.6775	-1.0036012	0.03175916	79.0
53	743.0457	73.449554	858.47687	667.577	1000.0	74.88979	6.6255407	88.574196	5.8289976	265000	-0.11691257	183.91576	-1.0574902	0.04091779	79.0
54	645.9779	309.75415	876.99457	37.419838	1000.0	62.34435	36.52252	94.85442	-46.896755	270000	-0.113643594	176.99875	-1.1485615	0.027932314	79.0
55	850.4222	56.389538	908.13116	759.14044	1000.0	78.90269	7.3442807	94.95834	24.633501	275000	-0.11387673	162.95628	-1.1858842	0.047611997	79.0
56	735.46747	207.07361	919.6963	345.52475	1000.0	83.283264	10.483575	109.34023	35.837982	280000	-0.11977509	322.26733	-1.2508863	0.04999508	79.0
57	761.1466	223.50226	937.86383	321.51328	1000.0	67.87806	34.786625	98.29431	-47.02334	285000	-0.11141157	141.1843	-1.3323934	0.053888097	79.0
58	808.7079	84.10316	935.78986	682.9487	1000.0	84.66425	6.150818	97.88587	46.951763	290000	-0.112702586	238.47165	-1.3831341	0.032068107	79.0
59	641.2977	366.82938	1007.68854	73.24318	1000.0	63.208874	44.18212	101.508965	-50.9556	295000	-0.10939248	434.89975	-1.5189813	0.02656759	79.0
60	686.5683	285.2548	925.77264	246.45316	1000.0	64.24697	43.81591	121.6329	-52.254993	300000	-0.11366194	273.42697	-1.5450215	0.053115893	79.0
61	744.9284	240.74745	952.8558	276.71625	1000.0	73.57766	38.397694	113.79589	-53.574745	305000	-0.114517175	195.62857	-1.5741885	0.0475924	79.0
62	983.92004	48.308784	1042.2849	930.0358	1000.0	87.348015	6.958449	108.150154	17.943098	310000	-0.05934802	132.72496	-1.5987484	0.075541824	15.0
63	655.3125	417.80173	918.6295	-173.00845	1000.0	72.9636	48.943634	122.94986	-50.464947	315000	-0.11376091	198.62662	-1.6686513	0.020791726	79.0
64	947.87744	57.977592	1036.4847	853.355	1000.0	88.18336	5.6677403	102.63764	56.840157	320000	-0.11772724	79.30348	-1.6956153	0.0604873	79.0
65	700.33093	322.5096	984.96936	231.93895	1000.0	73.611855	43.487328	113.64654	-31.909164	325000	-0.10416978	250.24298	-1.8098985	0.02316899	79.0
66	982.4624	17.049435	1006.7923	963.11316	1000.0	89.5055	7.757549	106.21166	9.3053665	330000	-0.11236421	80.23629	-1.8320471	0.06838567	79.0
67	808.775	395.99933	1053.1593	20.906534	1000.0	98.734535	6.655736	122.0407	41.591778	335000	-0.120815024	476.2361	-2.0120664	-0.013441466	79.0
68	923.14355	214.04674	1090.832	501.9259	1000.0	89.567116	27.427122	119.89918	-15.674446	340000	-0.11187461	230.6646	-2.0167186	0.058743995	79.0
69	985.57733	63.4123	1049.2634	905.06946	1000.0	98.890915	8.11782	120.54779	39.487293	345000	-0.09656549	116.382065	-2.011644	0.076892726	49.0
70	985.25134	50.83795	1051.3469	917.7008	1000.0	99.68227	7.0421634	123.324684	22.578602	350000	-0.033012383	123.26345	-2.0311985	0.075287625	11.0
71	932.69354	338.49918	1158.4031	258.94617	1000.0	86.176384	42.62415	114.15738	-58.67471	355000	-0.09768007	200.01587	-2.1759825	0.037063826	79.0
72	911.1647	359.13678	1154.1654	206.94878	1000.0	89.61145	46.94818	130.6761	-62.775543	360000	-0.100932874	207.91168	-2.235776	0.04613921	79.0
73	1051.129	39.13393	1115.9585	1013.11725	1000.0	105.327034	9.346525	123.06199	25.416311	365000	-0.08624629	214.5876	-2.267812	0.08200786	60.0
74	1060.5217	105.01142	1152.0322	856.0382	1000.0	106.34535	8.814313	126.20824	56.24284	370000	0.03570426	207.80283	-2.2508192	0.07942377	1.0
75	746.9921	317.1109	1055.3301	181.92574	1000.0	79.70269	52.108517	128.44756	-40.960007	375000	0.04068525	392.68356	-2.310732	0.08312342	1.0
76	603.1846	479.0498	1071.7166	-94.61013	1000.0	52.166245	62.03643	119.18065	-52.244667	380000	-0.10483611	256.37817	-2.4056902	0.03309698	79.0
77	640.59424	443.616	1050.8527	70.88238	1000.0	76.083336	45.279728	121.052605	-50.021545	385000	-0.11832229	447.9888	-2.4760916	0.026875189	79.0
78	1027.0402	140.38399	1172.5309	812.0491	1000.0	89.14375	28.010466	117.40138	-44.93144	390000	-0.10716116	265.8236	-2.4796169	0.04576475	79.0
79	850.5918	484.56537	1218.7782	-103.9389	1000.0	81.72204	52.579967	124.43049	-60.52177	395000	-0.05693445	249.1085	-2.466016	0.0812538	18.0
80	1044.8619	57.518284	1151.492	990.83136	1000.0	104.64998	21.462965	127.3031	-43.215717	400000	-0.10989326	240.7875	-2.5370073	0.048432343	79.0
81	899.4746	383.9507	1180.1431	139.38185	1000.0	87.06836	46.10898	125.09023	-42.902275	405000	-0.108979836	231.3047	-2.6530235	0.03469054	79.0
82	623.7256	576.62604	1207.7302	-113.58115	1000.0	59.104862	64.70929	126.90548	-51.705746	410000	-0.09579623	355.08084	-2.761665	0.02424789	79.0
83	1113.4158	23.567642	1140.8689	1083.7489	1000.0	106.8068	12.234292	132.18243	7.1891007	415000	-0.068965904	186.8993	-2.7189925	0.07662711	20.0
84	1094.2092	78.58563	1235.584	1001.8489	1000.0	113.01711	9.230775	141.14473	62.49985	420000	-0.05075279	199.07619	-2.7223532	0.07563	13.0
85	1101.2936	69.599365	1208.6361	998.25195	1000.0	111.41087	8.662202	132.7167	66.82745	425000	0.011202704	166.33058	-2.7358832	0.078573436	4.0
86	938.38135	422.40778	1177.5675	94.79832	1000.0	97.44243	35.593327	129.03348	-6.879718	430000	0.056605138	181.81569	-2.7755785	0.13727675	1.0
87	1126.1472	64.96788	1196.789	1019.3606	1000.0	112.47774	6.2006125	127.71549	51.030243	435000	0.06193263	109.0081	-2.7657757	0.14127964	1.0
88	1068.633	117.19654	1210.0999	867.94745	1000.0	114.0133	7.3112774	131.96358	76.79809	440000	0.053165186	200.54442	-2.7695825	0.11197379	1.0
89	1187.8225	40.38576	1238.8167	1132.8945	1000.0	112.30555	7.8097615	133.85426	68.74581	445000	0.050832387	130.15178	-2.8238606	0.076411426	1.0
90	1130.7615	40.429413	1201.3763	1077.9681	1000.0	118.30339	5.8632984	136.73135	76.597916	450000	0.10549175	94.06037	-2.7850258	0.20459676	1.0
91	946.5835	374.48904	1186.5099	203.00642	1000.0	99.92625	40.293236	129.27023	-21.18895	455000	0.052127406	159.26198	-2.8337395	0.12339072	1.0
92	853.4871	529.2949	1188.4086	-199.53314	1000.0	86.511284	51.987267	127.2091	-43.25135	460000	-0.109207496	258.89545	-2.916497	0.04643462	79.0
93	942.7335	401.35638	1241.5947	170.5542	1000.0	92.91487	50.629417	136.51598	-47.102734	465000	-0.106068335	286.35083	-2.9635656	0.05327765	79.0
94	1187.8121	38.07082	1248.6759	1128.8458	1000.0	112.389915	9.538257	137.09209	34.421154	470000	-0.020941958	151.16397	-2.969534	0.081629336	8.0
95	1143.5804	58.605244	1236.8201	1072.7587	1000.0	119.8848	7.00251	139.74812	79.58151	475000	-0.058156554	110.76502	-2.9646175	0.07878423	16.0
96	1150.7031	61.2722	1251.4957	1060.5626	1000.0	116.60961	5.835856	136.09035	64.47571	480000	-0.113525026	137.97957	-3.038502	0.06390228	79.0
97	1178.9725	32.97859	1211.9982	1121.5995	1000.0	117.433876	5.834263	135.45883	78.9204	485000	-0.11463823	91.10922	-3.119425	0.049207132	79.0
98	1236.1965	69.09239	1365.7823	1160.0587	1000.0	119.0394	5.361782	134.94325	72.58452	490000	-0.07347545	175.736	-3.1420968	0.076314464	23.0
99	984.9714	414.55792	1256.6066	161.7297	1000.0	105.23695	49.133663	146.70883	-53.032047	495000	-0.10275884	264.7149	-3.2173605	0.054204736	79.0
100	1219.9404	66.69738	1330.7477	1162.7318	1000.0	118.8604	9.220982	138.62679	38.06394	500000	-0.1156396	159.14432	-3.272616	0.05940973	79.0
101	1206.3032	70.216774	1306.6302	1108.1758	1000.0	119.97333	22.728252	141.98056	-27.095629	505000	-0.10437805	222.0015	-3.3601859	0.04490057	79.0
102	1201.1023	28.218884	1252.9396	1174.423	1000.0	122.0449	7.236654	139.15657	64.74341	510000	-0.07284121	203.69876	-3.3393621	0.07544824	25.0
103	1299.5006	28.329163	1337.376	1269.4777	1000.0	124.66173	8.240418	146.58627	42.943394	515000	0.0307577	87.35191	-3.3725805	0.085806265	2.0
104	865.47266	426.2205	1232.3807	310.95486	1000.0	99.048615	55.098145	149.8106	-27.562822	520000	-0.017278314	270.38525	-3.3722103	0.07686669	6.0
105	1201.4055	43.203037	1251.1029	1145.967	1000.0	117.31165	7.394854	137.00792	70.091705	525000	-0.03736383	101.46942	-3.3685699	0.0783234	11.0
106	1135.4558	111.10165	1209.1455	915.69037	1000.0	115.91083	25.926025	134.76451	-34.211964	530000	-0.10099447	258.7635	-3.4246309	0.036781874	79.0
107	1277.2795	95.453156	1430.7847	1171.0983	1000.0	119.430786	6.7789855	138.29755	81.38236	535000	0.00029926794	183.97356	-3.440776	0.07740966	5.0
108	1079.6173	360.54617	1283.3232	359.80334	1000.0	110.89211	47.24218	149.00027	-44.74651	540000	0.03429632	242.49637	-3.4676921	0.076603085	1.0
109	1260.0543	36.96832	1307.3674	1203.8665	1000.0	125.2084	10.942521	153.98212	11.238141	545000	0.04058874	145.59319	-3.481934	0.07977538	1.0
110	1159.6277	204.83014	1326.1576	759.2726	1000.0	118.88119	32.362133	146.61482	-24.271229	550000	0.063687615	254.9904	-3.4750028	0.1479375	1.0
111	1262.288	14.826271	1283.9847	1248.5972	1000.0	124.71219	6.5197005	149.05173	79.83027	555000	0.028584186	83.90291	-3.473998	0.09547602	4.0
112	1128.052	276.3296	1389.5383	609.37067	1000.0	121.951584	19.020739	144.16992	29.520636	560000	0.04054267	450.6182	-3.5028203	0.11657897	1.0
113	1205.4448	79.28001	1338.8541	1110.6476	1000.0	123.66045	9.374652	153.43166	43.191345	565000	-0.01660732	159.00212	-3.447372	0.08143722	7.0
114	1223.7302	37.743984	1263.8379	1169.4373	1000.0	122.7319	8.328006	144.224	56.255703	570000	-0.11802439	144.72003	-3.5073266	0.054228175	79.0
115	1277.7463	50.965702	1343.0132	1197.239	1000.0	123.68491	6.2175946	141.16866	79.54701	575000	-0.0841486	108.29245	-3.538	0.07943431	33.0
116	959.25195	538.3441	1334.449	-111.10751	1000.0	104.4397	51.527683	144.38426	-26.793068	580000	-0.10969461	219.74315	-3.585762	0.048811853	79.0
117	1241.2389	105.390076	1354.449	1048.3378	1000.0	123.34657	9.620815	143.45985	15.23621	585000	-0.019503294	227.2613	-3.5982013	0.088845775	9.0
118	1303.289	24.378773	1340.8369	1266.2019	1000.0	126.5688	10.699689	146.99396	20.539015	590000	-0.0021511004	139.5911	-3.6434288	0.07853319	5.0
119	1199.6635	190.73389	1333.8967	821.68994	1000.0	124.573524	30.484041	150.4532	-8.554373	595000	-0.0968954	210.33165	-3.6610696	0.04947385	79.0
120	1325.9841	47.879345	1393.4989	1267.629	1000.0	128.63664	4.6748614	144.76341	93.61129	600000	0.03985011	97.66332	-3.6595008	0.10435751	2.0
121	1289.3594	30.452658	1340.3295	1249.7858	1000.0	133.33435	6.424218	153.06549	54.470024	605000	0.064040646	119.54817	-3.6885347	0.13042343	1.0
122	1037.9962	586.5368	1393.3108	-131.93965	1000.0	104.8783	54.80109	150.44662	-35.21814	610000	0.06518067	216.24095	-3.6652398	0.1609758	1.0
123	1128.5905	364.98663	1426.3912	415.7259	1000.0	114.166176	52.43602	155.37181	-50.523823	615000	-0.09900076	261.5373	-3.7140613	0.03573832	79.0
124	1367.6058	38.67325	1430.3269	1323.2137	1000.0	130.37222	6.104908	152.08536	83.62233	620000	-0.009048037	118.704384	-3.7545226	0.0769713	8.0
125	1210.8807	282.36163	1426.9194	656.4119	1000.0	127.29826	30.213053	154.37642	6.6117215	625000	0.055717107	403.7533	-3.7875414	0.16677064	1.0
126	919.5073	557.7777	1337.2118	-169.99902	1000.0	98.623695	60.47641	158.78667	-31.72909	630000	-0.102332	270.8124	-3.7775688	0.04876711	79.0
127	1219.176	63.25741	1314.6597	1155.3892	1000.0	124.36175	9.10444	157.53911	35.94107	635000	-0.026698211	180.42659	-3.7533226	0.08468844	9.0
128	764.5949	595.9196	1356.4229	-116.08752	1000.0	82.7994	60.25799	144.60724	-21.403181	640000	-0.05432169	309.5445	-3.8148398	0.07740221	14.0
129	1178.8639	223.78442	1373.42	790.2153	1000.0	111.37097	36.52947	146.20357	-39.649555	645000	-0.04756501	341.2813	-3.8310094	0.07512622	14.0
130	1288.1736	73.85417	1368.8846	1164.9541	1000.0	125.83319	9.118123	155.3201	90.3612	650000	0.010279019	169.58325	-3.8161726	0.08712896	5.0
131	1071.6652	390.82602	1347.9264	300.00546	1000.0	105.53569	58.389107	153.83511	-46.764446	655000	0.030242322	334.16116	-3.846309	0.09264843	1.0
132	1255.7546	46.511993	1324.3601	1191.3685	1000.0	127.61223	6.6369863	146.42188	71.59761	660000	0.040282354	166.0369	-3.8146477	0.105597794	2.0
133	1137.8722	361.9663	1341.9688	414.59692	1000.0	110.0973	47.364918	149.57144	-32.905384	665000	0.04269174	161.1749	-3.8254898	0.09516987	1.0
134	1162.969	284.8329	1399.8221	609.75946	1000.0	115.00828	48.302174	150.16045	-43.412357	670000	0.041726764	278.82376	-3.8481421	0.093160585	1.0
135	1273.4314	117.92457	1377.3475	1043.7885	1000.0	125.88781	32.18619	157.5484	-46.991325	675000	0.058219086	238.69295	-3.8172758	0.1614734	1.0
136	1329.6184	96.16838	1460.1139	1238.566	1000.0	131.98364	6.4239383	153.12679	78.73468	680000	0.027159173	146.49785	-3.8329258	0.0949138	2.0
137	1202.1335	212.20702	1360.8269	784.6148	1000.0	122.366035	42.90399	156.4117	-50.879158	685000	-0.04867215	201.08289	-3.8474698	0.078205295	15.0
138	1234.0956	228.12474	1424.4736	787.35596	1000.0	117.21088	43.304337	151.19846	-45.80143	690000	-0.10298318	212.23572	-3.946404	0.06533479	79.0
139	1277.096	237.25066	1460.9176	814.9203	1000.0	125.5284	38.713818	151.12111	-48.336796	695000	-0.09611525	310.65744	-3.9907265	0.05361189	79.0
140	1386.2362	107.83369	1542.7015	1232.5153	1000.0	135.70676	12.886862	162.1065	17.608437	700000	0.014837665	251.92842	-4.023239	0.0931823	3.0
141	1369.9003	29.653072	1416.6713	1323.5189	1000.0	139.87355	8.954476	163.36383	30.548014	705000	0.0674652	116.1091	-4.036981	0.103486426	1.0
142	1405.4652	70.16024	1514.0494	1296.0411	1000.0	140.2685	6.011569	156.7131	111.19728	710000	0.14059111	124.13207	-4.0275626	0.36572984	1.0
143	1090.3103	395.78378	1397.5092	320.52673	1000.0	119.7123	52.18954	163.52113	-38.57444	715000	0.020313723	403.35284	-4.007375	0.116449855	3.0
144	1364.3611	59.617767	1449.285	1295.2666	1000.0	129.85886	8.04663	152.09346	46.256542	720000	0.0020155748	210.0917	-4.005032	0.07627358	4.0
145	1064.257	643.6433	1437.5552	-221.48454	1000.0	108.13618	58.2614	162.01779	-29.924402	725000	-0.099908695	187.50208	-4.0565343	0.07640138	53.0
146	1062.8384	601.3	1432.2402	-134.24614	1000.0	109.83958	63.499916	158.68962	-50.01808	730000	-0.10159869	287.49387	-4.0839186	0.056279346	79.0
147	1130.1594	455.75565	1472.7354	231.98903	1000.0	108.51905	63.103786	166.31607	-54.63519	735000	-0.09578687	439.8285	-4.1543765	0.04008274	79.0
148	1132.1246	436.43527	1467.2688	282.336	1000.0	109.24935	60.220844	158.62056	-75.96431	740000	-0.097235225	460.5214	-4.206203	0.043514464	79.0
149	1133.365	531.74115	1495.0822	75.58786	1000.0	105.4421	61.68708	153.2821	-52.779278	745000	0.008558937	259.3383	-4.18202	0.08658486	5.0
150	1259.1158	194.94069	1441.0671	905.84235	1000.0	128.08403	37.631992	162.66817	-54.20783	750000	0.01934494	346.7699	-4.1882854	0.07853871	2.0
151	1019.32733	506.85028	1522.4968	89.32027	1000.0	94.65605	72.29228	158.23961	-67.72005	755000	0.015625197	599.9717	-4.2029314	0.08648785	2.0
152	1365.802	91.82317	1497.0177	1231.5964	1000.0	127.54745	30.051735	169.60417	-49.492424	760000	-0.010476059	426.5656	-4.2227244	0.078879274	6.0
153	1343.8622	137.27667	1484.355	1101.1436	1000.0	127.87625	40.302197	167.97302	-58.09166	765000	0.005591279	420.7759	-4.1995664	0.0843285	4.0
154	1456.7738	101.84809	1577.0625	1286.4446	1000.0	140.4504	9.855974	166.95442	39.63945	770000	0.06370178	214.1963	-4.2552376	0.13838996	1.0
155	1110.5989	388.88177	1499.2188	515.90967	1000.0	124.01218	48.83675	175.25926	-37.6987	775000	0.085826896	678.4314	-4.22931	0.25887662	1.0
156	1067.5994	632.096	1518.1398	-159.28424	1000.0	99.286316	70.99293	163.88412	-74.22702	780000	0.037523076	405.91202	-4.2467666	0.08315421	1.0
157	977.22284	652.38605	1626.1201	-174.01187	1000.0	94.2938	76.689896	164.04115	-63.47998	785000	0.07385314	478.484	-4.272887	0.2376351	1.0
