Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	PolicyLoss	ValueLoss	Entropy	AvgKL	StopIter
1	12.2711315	4.221505	31.574024	5.34263	15.769968	-0.2356388	0.17144385	0.06638533	-0.8788093	5000	-0.037829284	6.1329	1.2436206	0.010806768	79.0
2	14.3159075	5.47139	40.494755	5.0561447	17.407017	6.261304	3.6952794	15.092907	-1.6813601	10000	-0.02682796	9.42357	1.3050972	0.104390725	4.0
3	36.793888	30.80601	199.4326	9.847951	29.746988	10.892018	4.7469296	30.248878	-1.5633507	15000	-0.046283055	328.97305	1.3147062	0.009499552	79.0
4	75.9342	66.43734	231.20988	10.5337105	49.783504	32.626926	15.9986925	90.54199	-2.343178	20000	-0.052173	836.2958	1.383416	0.016597325	79.0
5	123.74462	75.59568	242.3858	16.591877	69.91304	58.53772	21.343681	110.904465	-9.746345	25000	-0.05106	771.7185	1.4099053	0.016669782	79.0
6	146.45544	71.22369	253.90869	18.742825	78.370964	69.33717	25.58456	112.64478	-4.609347	30000	-0.05318883	721.8309	1.4158835	0.016100442	79.0
7	191.65416	52.762627	247.51321	17.498129	95.2	72.25448	27.57754	114.95209	-13.919454	35000	-0.048363574	388.86594	1.4111105	0.0091862595	79.0
8	208.97661	31.401047	239.37045	77.48951	101.02128	83.45485	32.859024	131.60794	-0.7953651	40000	-0.04583769	196.3465	1.3817487	0.01500611	79.0
9	211.0339	26.671198	252.38635	99.09092	100.87234	89.04179	35.521416	134.07864	-17.672308	45000	-0.04819705	139.2569	1.3532081	0.015610803	79.0
10	218.9336	25.859806	243.66357	56.01329	103.391304	88.826454	36.99949	135.38478	-4.7479286	50000	-0.036034156	86.121185	1.3413725	0.012792109	79.0
11	224.10126	12.814085	251.09207	158.26785	105.22222	93.24546	37.50925	136.88455	-0.75325954	55000	-0.04734224	24.55691	1.336165	0.01641252	79.0
12	225.35023	5.9617343	241.00938	211.43794	102.08889	94.59435	38.381058	136.16031	-1.7634116	60000	-0.050205596	6.3369327	1.3062336	0.013732962	79.0
13	226.68457	6.263079	241.25418	204.88686	102.422226	96.032524	38.84076	137.5222	-0.67332804	65000	-0.043612096	11.19346	1.2819418	0.00940688	79.0
14	227.78488	4.158657	237.16075	218.0503	101.91111	96.77058	39.11063	136.51859	-2.1908178	70000	-0.050740004	3.7132242	1.252021	0.0116675645	79.0
15	230.86061	6.3005166	262.98734	220.92775	103.6	97.10969	39.427193	137.14066	0.31735584	75000	-0.051521923	2.550093	1.211304	0.012696861	79.0
16	230.7998	5.5625043	245.15878	214.07845	103.73333	97.79838	39.20379	137.33939	0.5770685	80000	-0.04287565	10.071146	1.1887733	0.011129335	79.0
17	231.55388	5.885045	247.68883	216.4923	104.066666	97.92564	39.57832	138.20772	-0.79220057	85000	-0.049071237	5.489247	1.165291	0.012829829	79.0
18	235.41658	7.6566257	261.85046	224.8954	106.28889	96.85864	40.049522	137.42491	-0.5411139	90000	-0.04945862	6.035876	1.1166713	0.01689545	79.0
19	233.07494	14.564575	251.34627	146.22961	104.73333	99.0272	39.77835	138.18085	-0.34552535	95000	-0.03109317	45.94271	1.1000246	0.007046998	79.0
20	238.5494	9.485815	263.63953	217.59308	107.91111	97.3652	40.07633	140.05574	-1.6242064	100000	-0.05521367	15.674197	1.0594709	0.02290366	79.0
21	246.1661	10.9528475	268.91882	220.90918	110.23256	97.8415	40.046246	139.70575	-2.6746063	105000	-0.048525844	27.063713	1.0201617	0.022965575	79.0
22	262.1501	27.352913	351.54367	235.92781	115.15	100.849365	40.83621	144.01445	-3.5490756	110000	-0.04277468	152.40178	0.9832202	0.0328041	79.0
23	261.1909	22.055513	328.62698	224.06537	115.425	107.0656	40.86488	151.72923	-9.192835	115000	-0.0450915	94.29488	0.9517348	0.01841001	79.0
24	272.68573	26.480778	346.77826	234.75412	118.275	105.94063	41.96722	152.6208	-17.892849	120000	-0.04762973	166.16885	0.9048347	0.023167307	79.0
25	308.22522	36.403492	377.6217	248.39128	129.44444	107.841576	42.618023	155.33305	-8.02707	125000	-0.05116845	271.5328	0.8522103	0.035558295	79.0
26	329.81046	35.010956	385.55396	223.47714	134.6	119.467	44.37194	168.0445	-23.92071	130000	-0.04830758	228.5323	0.8220207	0.031685088	79.0
27	331.15656	82.16316	408.43994	15.929213	132.82353	127.67127	45.05931	171.7756	-8.459318	135000	-0.042887665	281.30786	0.75886565	0.028680343	79.0
28	359.71313	18.533352	397.21313	319.31174	140.82353	132.49734	47.75088	180.89644	-4.071317	140000	-0.055782374	60.434376	0.6944108	0.036777537	79.0
29	357.66153	25.56857	387.7261	273.83594	141.78787	138.66147	49.056587	185.33826	-3.425857	145000	-0.05375851	108.52207	0.68011767	0.016423862	79.0
30	381.5865	9.438836	401.50952	363.75845	148.56667	137.81912	48.48427	182.36392	-6.1121197	150000	-0.04776894	26.31174	0.63635683	0.023007767	79.0
31	379.97006	10.163042	401.11566	357.99756	146.66667	143.63123	50.864334	191.56987	-9.929179	155000	-0.055665553	20.111254	0.6025173	0.015867643	79.0
32	382.587	12.625688	410.751	349.4589	145.58064	144.41351	52.155582	192.14859	-12.038571	160000	-0.05613261	25.815407	0.53076893	0.021289248	79.0
33	390.85825	11.34265	415.54395	355.53577	147.23334	145.3173	51.94332	192.45395	-6.2956753	165000	-0.051591646	17.84932	0.4978621	0.02052091	79.0
34	389.14563	10.547744	406.78842	360.565	146.9	148.50557	52.78366	195.42372	-6.2953243	170000	-0.054211035	23.232273	0.4524482	0.010923003	79.0
35	370.21658	77.425575	433.65347	104.44071	144.51613	148.5189	52.408085	203.37743	-11.540345	175000	-0.040657014	347.5198	0.4398234	0.0052172714	79.0
36	389.99173	11.64356	413.4241	357.58987	145.96666	146.22827	50.82864	198.28244	-10.548006	180000	-0.05179729	33.595436	0.41736805	0.030496277	79.0
37	395.0577	17.337082	424.9674	322.1412	147.83333	148.2275	53.831535	197.27574	-2.569007	185000	-0.04200952	47.756824	0.36321607	0.014724151	79.0
38	394.1427	7.6639733	407.43835	375.87442	146.6	149.7116	53.310833	198.17938	-23.75516	190000	-0.05003599	11.684206	0.3180772	0.02693021	79.0
39	397.44754	8.124332	415.75833	382.7403	148.4	150.03543	53.828346	198.14294	-3.8632095	195000	-0.049592286	10.958833	0.2867082	0.022903945	79.0
40	388.3791	46.61829	422.52228	148.61491	144.45161	151.09308	53.841156	196.87065	-3.2193582	200000	-0.028790046	263.03928	0.27270636	0.0075363372	79.0
41	402.5433	51.608997	641.37476	302.235	148.56667	150.0283	53.33924	223.25087	-22.041948	205000	-0.041341525	191.72676	0.21668428	0.023521123	79.0
42	401.4614	8.663996	424.08563	384.40753	147.56667	150.73575	55.0385	205.45198	-4.741801	210000	-0.04794225	10.445981	0.1850497	0.03325816	79.0
43	403.82855	7.0003576	419.88785	392.11218	148.4	153.13106	55.14725	203.39569	-4.6108446	215000	-0.04858111	9.066417	0.14286478	0.021314178	79.0
44	404.24396	8.236427	426.78665	389.52054	148.5	153.62953	54.918922	202.42963	-1.1045046	220000	-0.047397286	10.629503	0.10261775	0.022312442	79.0
45	405.91058	19.649702	419.33997	307.43326	148.9	153.12761	55.585052	200.08199	-7.148241	225000	-0.032733772	73.64761	0.07461615	0.0013581143	79.0
46	396.76224	48.8908	444.51828	195.84476	146.87097	154.27237	55.29481	231.16414	-2.4631443	230000	-0.030136444	269.49106	0.054874476	0.004486604	79.0
47	409.21188	16.642797	471.68887	356.8925	149.33333	152.89432	53.741325	202.00786	-3.1444757	235000	-0.037111934	37.628094	-0.0024838822	0.020874362	79.0
48	409.47467	10.182366	437.4813	381.81445	148.73334	154.83688	56.251896	204.21107	-3.6500027	240000	-0.053466406	12.648103	-0.05128894	0.022779819	79.0
49	415.23117	10.319712	453.8018	398.92383	151.03334	155.56589	56.031605	203.88556	-19.96504	245000	-0.043722253	11.848638	-0.06780593	0.026287701	79.0
50	405.61493	49.188797	453.80737	144.05972	148.25807	156.26945	56.88677	205.33568	-9.792667	250000	-0.025878705	259.8095	-0.08526857	0.009340227	79.0
51	411.10934	8.491149	428.6728	389.01346	148.66667	154.63503	54.638195	202.89273	-7.2534275	255000	-0.046505775	13.474342	-0.13795967	0.029189209	79.0
52	413.65106	18.687971	439.78958	328.5352	149.83333	156.36482	56.187366	206.0282	-2.7009184	260000	-0.037161656	51.746616	-0.18298802	0.030244598	79.0
53	419.99707	9.941822	440.67706	403.4548	152.5	156.92255	56.514244	205.46233	1.4208163	265000	-0.053695735	8.784476	-0.22558938	0.051244482	79.0
54	423.60086	10.947952	440.65625	401.60468	152.86667	157.34813	57.569736	206.66895	-10.244921	270000	-0.050262712	9.754354	-0.27359417	0.025533361	79.0
55	440.47842	47.240932	673.9743	403.16623	158.0	157.5187	58.086628	212.00803	-10.802048	275000	-0.039872877	68.298676	-0.3359782	0.031314947	79.0
56	436.86676	43.338974	535.4833	250.65926	158.13333	163.57747	58.61124	245.35358	-9.68111	280000	-0.038140185	151.17163	-0.3758605	0.0135277435	79.0
57	457.43835	23.008747	542.9053	430.18256	163.2	159.3482	57.281303	215.3062	-8.333746	285000	-0.054984044	69.34847	-0.43590048	0.04119577	79.0
58	478.89914	36.19104	567.27527	431.72162	169.92308	164.92842	56.48078	221.20987	0.27988604	290000	-0.04770581	114.91988	-0.50202286	0.036343176	79.0
59	486.9439	44.196304	582.6416	430.1787	171.76	170.57098	59.28608	230.66846	-15.279357	295000	-0.04803015	105.94042	-0.5367097	0.029612323	79.0
60	525.96436	53.30159	664.107	447.8046	182.76	177.6288	59.00641	262.29846	-4.5566874	300000	-0.05888473	80.1059	-0.608317	0.025519736	79.0
61	542.79565	58.30992	674.5017	449.6686	187.12	179.0627	60.52132	245.1895	-7.2996573	305000	-0.050495666	88.32916	-0.63580567	0.028787727	79.0
62	563.9491	93.96997	701.2411	295.30914	195.13043	190.11058	60.960682	273.47467	-12.54226	310000	-0.035996582	463.98416	-0.65810704	0.0038673945	79.0
63	560.5297	97.79299	772.865	296.18604	194.34782	188.35555	59.93339	257.49295	-0.5303006	315000	-0.036347423	416.3379	-0.68329257	0.027648926	79.0
64	602.49066	86.00608	798.11005	330.06848	206.35	189.86662	57.158512	244.76576	-4.1537085	320000	-0.037972704	327.3279	-0.72567797	0.027711231	79.0
65	611.74347	57.350487	759.23706	528.4341	208.38095	194.11377	61.872044	260.96927	-9.694996	325000	-0.043561	58.97403	-0.77755946	0.041843865	79.0
66	584.881	134.4047	750.56464	309.9728	202.90475	201.9492	60.736465	274.16678	-7.3666816	330000	-0.038299363	996.5076	-0.77702224	0.004550224	79.0
67	677.9227	57.915657	778.7084	589.6364	226.2	190.42468	58.241203	249.40985	-10.480432	335000	-0.04033486	145.7158	-0.7991373	0.03896852	79.0
68	638.22205	66.139015	772.5663	462.53857	214.6	205.7712	63.938328	275.46762	-5.5520144	340000	-0.041815437	119.88522	-0.84420097	0.043350127	79.0
69	617.94543	135.77634	829.0743	304.29865	209.38095	209.5067	64.209236	269.67178	-1.4702119	345000	-0.035081677	1152.3002	-0.86221194	0.009606047	79.0
70	681.24445	46.961388	776.1568	573.3034	227.25	201.72272	61.504597	258.3273	-6.3670316	350000	-0.046861302	90.60208	-0.89225334	0.040341068	79.0
71	676.75995	48.096436	805.6596	558.44073	223.65	208.73239	66.858475	270.10895	-6.799443	355000	-0.048758775	42.023983	-0.93612736	0.026302231	79.0
72	709.2916	51.179047	827.7102	604.91846	233.05	210.4844	65.43232	268.97137	-1.0241884	360000	-0.04309574	70.24796	-0.9909902	0.036244452	79.0
73	688.0202	84.7221	794.8678	340.3175	226.1	214.22385	67.86321	272.3598	-4.085794	365000	-0.031484846	454.68674	-0.99699134	0.0049879667	79.0
74	674.03345	125.53343	814.7831	330.2008	223.55	214.32616	63.753796	273.85086	-5.902861	370000	-0.037086025	688.2205	-0.9875306	0.011213744	79.0
75	686.49646	96.14409	835.66296	310.01837	225.05	210.00552	65.06066	277.1151	-2.9329166	375000	-0.03680307	572.1804	-1.0168666	0.02321703	79.0
76	668.703	92.60297	785.91077	322.35605	222.0	212.61285	64.383385	271.93002	-15.450923	380000	-0.03489008	285.51587	-1.0147479	0.01991137	79.0
77	710.70905	61.60223	839.1511	539.15686	232.75	209.1064	64.805695	267.30417	-2.941694	385000	-0.009140536	98.2958	-1.0296324	0.07998281	51.0
78	703.31647	71.40289	840.7978	567.81573	230.6	212.72945	68.175446	275.43674	-10.1540365	390000	-0.0066149435	101.28552	-1.0420485	0.072754495	79.0
79	636.9362	151.70633	829.4889	321.2114	213.95238	216.91992	64.601204	274.726	-6.4989185	395000	-0.036655787	1220.03	-1.0283903	-0.0015531123	79.0
80	736.02734	60.22895	844.17957	617.275	240.36842	206.57195	63.649548	273.4073	-23.391245	400000	-0.051572137	167.8393	-1.0335934	0.042270783	79.0
81	702.1465	38.855335	818.2939	642.7596	228.3	218.78986	69.4905	286.08347	-6.2550755	405000	-0.046937805	75.7564	-1.0797787	0.035071418	79.0
82	722.57654	96.81056	1057.7653	612.54926	234.4	212.4023	68.72551	279.17432	-3.6357188	410000	-0.053034034	87.7829	-1.1458002	0.039614618	79.0
83	691.2804	93.803375	811.33734	319.5792	225.45	219.3136	68.26962	277.6426	-0.3489466	415000	-0.027446084	547.302	-1.1599436	0.017849455	79.0
84	706.4628	44.053352	792.32367	625.98865	228.15	211.8311	66.43324	275.958	-6.9098535	420000	-0.04277133	74.39538	-1.1936272	0.044166192	79.0
85	689.63385	129.4645	829.346	331.98737	225.35	216.8369	65.94196	276.68866	-1.1917303	425000	-0.03089158	1006.2014	-1.1844648	0.0030700034	79.0
86	712.2939	99.19277	810.54034	343.1165	230.26315	214.71326	61.784916	277.4339	1.0833642	430000	-0.03724626	435.62314	-1.197213	0.027924072	79.0
87	717.2103	153.86186	1099.6206	347.60797	232.1	215.75674	66.18071	282.5258	-3.4768095	435000	-0.037524194	565.7886	-1.2017932	0.019304791	79.0
88	715.87714	61.525864	858.533	553.421	230.94737	217.55513	67.67509	286.59903	-3.7865508	440000	-0.041686874	93.60797	-1.2510493	0.036344763	79.0
89	681.1383	107.088554	809.1213	324.51694	222.65	217.42027	67.01782	287.88058	-6.090456	445000	-0.04151058	253.30745	-1.2780468	0.025002897	79.0
90	774.9852	52.759907	859.17944	687.1545	245.66667	214.44154	66.15035	278.41437	-0.045574054	450000	-0.04565163	56.255	-1.3304363	0.037148423	79.0
91	711.2886	100.20115	820.5511	327.7293	227.15	225.7252	70.01103	293.11722	-1.9794756	455000	-0.03174249	603.7859	-1.3454366	0.006671432	79.0
92	766.18494	63.880466	843.6004	585.07513	242.0	218.58035	65.29207	278.3107	-9.227212	460000	-0.04514323	60.295326	-1.4004595	0.04259468	79.0
93	760.7491	71.91118	916.38684	649.00433	243.1579	225.3734	67.55647	288.6626	-1.5699974	465000	-0.046720702	81.922966	-1.4105594	0.022487951	79.0
94	731.8272	117.35772	941.7696	328.81537	234.63158	221.85683	68.52748	292.87686	-4.8640394	470000	-0.039315894	225.47748	-1.4240748	0.014527065	79.0
95	779.2265	63.93128	852.49896	623.9885	246.0	221.6243	66.666595	287.03198	-16.492159	475000	-0.021063464	56.753124	-1.4705194	0.05345016	79.0
96	718.8946	103.39644	816.9777	343.3853	229.75	226.27197	70.10722	299.44183	-4.6835394	480000	-0.03393147	345.02045	-1.4744368	0.003690462	79.0
97	756.1274	62.62757	835.7388	627.97876	239.94737	220.97685	68.18777	285.6494	1.9186133	485000	-0.04409177	86.04725	-1.5392201	0.036876947	79.0
98	759.29736	43.782814	822.8132	640.85986	238.3	222.54225	68.89893	290.79944	-2.3082833	490000	-0.044350117	36.829742	-1.5890021	0.03696046	79.0
99	756.38025	109.2906	847.76636	344.84866	238.52632	226.74475	67.55978	288.5044	-2.04056	495000	-0.03292845	237.9394	-1.5945371	0.0069916504	79.0
100	751.566	105.72382	887.21576	348.77768	237.55	219.0462	71.617714	293.8746	-18.832407	500000	-0.03595033	521.3957	-1.5760796	0.039092034	79.0
101	766.8817	57.115498	844.77423	608.6826	241.26315	227.24268	66.610016	292.4194	-0.6278786	505000	-0.035081424	295.77795	-1.5910516	0.019770065	79.0
102	773.7578	57.775547	891.4519	652.71783	244.11111	222.77977	68.11084	290.2129	-2.9937513	510000	-0.04109994	56.671032	-1.6361291	0.03825873	79.0
103	748.55884	108.63194	900.3697	569.4292	241.27777	229.90617	64.07351	287.9781	-3.9050696	515000	-0.03273056	648.1939	-1.6305844	0.017376127	79.0
104	789.2178	61.525635	859.89856	651.6674	246.44444	217.68903	67.43878	285.752	-9.284346	520000	-0.026014814	70.6612	-1.6630758	0.061540112	79.0
105	757.36633	95.724014	903.45807	594.1109	241.9	229.6003	68.3041	296.0781	-4.6121097	525000	0.01700015	666.5033	-1.6580008	0.092972085	2.0
106	799.88934	76.702156	894.91693	615.41364	250.5	221.7784	65.33923	285.35913	-6.255638	530000	0.019054322	55.795967	-1.6648965	0.098941125	13.0
107	781.9988	70.40428	854.2725	620.21594	245.5	229.09885	69.570984	300.23895	-7.13445	535000	-0.044338014	56.960133	-1.7188832	0.036153242	79.0
108	802.43256	62.61971	864.3303	607.1693	251.0	229.24762	67.74271	291.84802	-1.6243415	540000	-0.043802485	36.1148	-1.7781273	0.03897995	79.0
109	805.0578	42.346336	874.3382	709.35156	250.16667	231.68857	69.34142	303.28632	-3.683595	545000	-0.042489953	27.768494	-1.8182101	0.032153416	79.0
110	819.2495	31.068895	881.5017	778.606	252.125	232.01054	67.82794	292.92358	0.69835633	550000	-0.049304288	16.983122	-1.8581692	0.028936129	79.0
111	794.925	62.158962	879.4472	605.7241	246.16667	234.61673	69.20777	300.9546	-0.9655669	555000	-0.038873114	58.967026	-1.8673234	0.026134351	79.0
112	761.8926	110.02966	858.2302	342.49713	236.78947	232.839	69.1363	296.20145	0.9590885	560000	-0.030046316	251.87054	-1.9015828	0.0059147966	79.0
113	797.9399	40.052708	882.68677	714.25165	245.35	228.35867	69.471245	296.46823	-6.210107	565000	0.0037724536	26.842659	-1.9544773	0.09720782	55.0
114	778.0072	53.570774	894.62445	607.8376	241.05	232.33905	68.72073	296.62283	2.433172	570000	0.020164313	345.61856	-1.9430183	0.075495996	1.0
115	744.9022	141.68175	871.846	323.02905	231.9	230.7536	67.99532	305.02658	-3.4254842	575000	-0.032254692	536.6921	-1.9529	0.014580918	79.0
116	788.38007	115.4226	875.4464	328.4864	242.52632	229.4037	68.50079	316.88574	-0.5491504	580000	-0.034735292	207.39207	-1.9824176	0.041255075	79.0
117	776.9921	79.10345	898.2245	606.27264	240.89473	237.84296	65.04193	308.14343	-13.2954645	585000	-0.031664073	709.5311	-1.9677867	0.021688635	79.0
118	772.3145	126.45551	893.8192	345.96793	240.33333	229.3163	65.2138	294.94733	0.9531373	590000	0.047144815	889.94	-1.9674004	0.09508118	10.0
119	798.2353	32.942535	862.45447	730.00635	244.0	230.1787	69.399025	307.83115	-2.8305664	595000	0.11211485	29.413969	-1.9728746	0.1851734	4.0
120	814.3607	49.113823	894.8416	748.858	250.82353	234.01622	69.298416	303.86212	-39.548115	600000	-0.04477933	28.664524	-1.9667434	0.04232482	79.0
121	779.61707	162.57169	902.2925	148.6252	243.44444	225.22595	138.89322	297.92978	-1374.3392	605000	-0.0047743204	372.0989	-1.965218	0.10790193	3.0
122	805.37854	40.918427	885.95776	747.7471	246.55556	234.23738	70.4115	314.64493	-18.523136	610000	-0.045261577	39.746143	-1.9964273	0.039324615	79.0
123	810.3926	64.24409	890.5161	603.1887	248.72223	236.87015	67.4821	306.71738	-7.4693947	615000	-0.029887216	361.32584	-2.0035264	0.011536963	79.0
124	843.1697	37.534615	905.8613	788.69385	257.625	235.0878	66.69798	299.2016	-17.33892	620000	-0.015494751	23.42961	-2.049243	0.07969796	60.0
125	804.38916	64.721794	886.19244	588.80304	246.35294	238.70815	70.260826	309.70193	2.9998114	625000	-0.042368155	72.29675	-2.0736876	0.027408402	79.0
126	817.1477	75.839355	938.48047	594.3988	251.5	237.02805	68.46869	302.37897	-7.359991	630000	-0.031141507	383.0082	-2.1133392	0.007871738	79.0
127	837.30853	29.578354	876.3474	768.1916	254.53334	235.3183	66.681885	304.30566	-1.096686	635000	0.019151974	25.417685	-2.113846	0.087772794	28.0
128	787.90204	60.940025	862.8985	630.40466	241.63158	236.12297	72.773544	306.90945	0.0959537	640000	-0.045499183	69.62384	-2.1303837	0.02198082	79.0
129	842.531	36.355724	893.1893	769.2488	256.06668	235.8324	67.129105	296.8522	-16.774677	645000	0.038697273	16.988995	-2.143687	0.07559324	5.0
130	815.5507	147.71378	907.5197	269.93033	252.6875	242.8149	67.140526	304.04047	-1.2771512	650000	-0.036892463	259.56824	-2.1671762	0.007424402	79.0
131	963.8156	293.93024	1975.4963	758.3634	294.0	243.5548	65.75103	309.57498	-2.1513674	655000	-0.040278096	97.33874	-2.1777003	0.047990497	79.0
132	884.50964	70.677635	1072.7495	728.63586	275.46667	250.73485	69.3267	330.9447	-5.3761473	660000	-0.029966937	500.4884	-2.161457	0.015438341	79.0
133	883.02875	109.71047	1150.3536	594.4735	271.875	239.508	69.92981	317.35995	-16.056828	665000	0.025725916	129.81827	-2.1698177	0.08291525	15.0
134	838.9608	83.95282	933.6415	624.62305	259.375	240.96365	69.94175	310.0072	-6.422149	670000	-0.03945916	73.53646	-2.2199864	0.053424492	79.0
135	868.652	26.520351	903.4542	810.3718	266.6	242.09607	67.24361	303.77432	-3.5640845	675000	-0.033440284	13.538903	-2.2630394	0.058780268	79.0
136	800.7289	109.1581	897.84393	563.16205	247.0	238.6013	73.34019	314.45633	-3.6045146	680000	-0.04809018	130.41005	-2.2786086	0.021118084	79.0
137	864.03204	36.627056	907.7109	756.6866	265.2	239.7081	66.416214	305.7008	-0.34116408	685000	-0.033443917	71.67518	-2.328116	0.03881169	79.0
138	868.1127	96.616745	1144.8054	659.34283	266.13333	242.9316	68.27272	309.43863	-0.8342057	690000	-0.016686989	67.37882	-2.37088	0.07546256	74.0
139	841.4851	70.55724	916.0044	619.9776	257.625	241.30005	69.08637	304.5237	-1.3210847	695000	0.027626362	66.455986	-2.3744981	0.10717919	6.0
140	884.3431	150.71606	1081.643	349.39246	271.3125	243.79594	69.21388	311.988	-2.5657475	700000	0.0017094534	567.0367	-2.3684945	0.08988082	5.0
141	878.4457	62.25012	1081.4579	791.3958	266.26666	245.997	67.00831	318.38904	-1.0232563	705000	-0.032206878	45.964592	-2.3902617	0.053277504	79.0
142	854.8397	134.27203	949.19495	341.8287	261.75	246.79124	68.75183	311.90973	2.5214443	710000	-0.029459197	329.30435	-2.3987477	0.0040104194	79.0
143	867.8161	43.800537	908.8411	739.17914	265.33334	245.0575	68.023865	310.05405	-1.2284893	715000	0.015152613	48.868584	-2.404328	0.07832466	6.0
144	861.8215	27.2448	905.95935	810.25867	262.0	243.14125	68.75506	309.81485	-1.5050594	720000	0.008292133	41.193024	-2.4232867	0.075199	32.0
145	851.2512	73.3098	935.1443	688.05817	260.35294	239.1328	71.91482	306.95914	-5.701238	725000	-0.007007471	58.866245	-2.4113104	0.075327754	56.0
146	864.5268	33.81104	931.9684	812.4628	261.53333	245.764	68.26632	313.68527	2.2610168	730000	0.044660993	18.31445	-2.4195113	0.08461672	1.0
147	851.11896	100.57956	1027.5568	606.4058	258.6111	243.25465	71.356895	312.29398	0.2192864	735000	0.034374647	392.7734	-2.4177272	0.08759633	1.0
148	791.5227	161.4718	915.23047	328.39777	247.41176	246.88957	65.45832	305.64706	1.2418627	740000	-0.034145277	1232.0748	-2.420467	0.015082074	79.0
149	876.22754	83.4602	1012.95447	678.6216	268.0	231.35112	63.44507	294.6082	-10.199444	745000	0.039916173	104.04506	-2.435637	0.08629232	8.0
150	834.7058	149.56563	902.1216	261.25934	253.6875	242.99396	73.93111	308.64682	-133.80632	750000	0.02444785	250.3064	-2.4396765	0.12309336	1.0
151	809.89465	118.9192	919.32196	608.1833	250.0	248.08243	65.271774	311.3156	-0.738605	755000	-0.033149015	964.2092	-2.4382098	0.01410136	79.0
152	849.98376	93.92049	930.22845	607.6546	258.375	235.785	66.55208	304.8045	-4.8483057	760000	0.042274315	761.7505	-2.4416597	0.08670876	3.0
153	827.6543	132.09697	914.7947	334.6139	251.5	239.2087	65.937325	304.18103	-2.8871546	765000	-0.034345146	249.97095	-2.462497	0.03887974	79.0
154	822.56274	139.83026	919.7302	351.28397	251.375	245.8458	66.99104	312.62704	1.1205822	770000	-0.03267645	729.7128	-2.4927342	0.019411841	79.0
155	733.56256	239.94241	920.2673	132.32898	229.72223	237.6888	73.7488	312.5018	-263.70203	775000	-0.03661217	1053.0188	-2.5146935	0.015467592	79.0
156	832.6316	143.00595	908.7636	288.59387	252.8125	233.99628	70.989136	319.0108	-132.53752	780000	0.010928729	231.0404	-2.5263734	0.09631788	8.0
157	814.78406	215.18599	930.7584	118.77994	250.29411	244.54144	71.16651	314.81763	-2.31117	785000	-0.029549975	773.3207	-2.5223453	0.01631689	79.0
158	880.86975	33.08855	925.08215	824.7922	264.4	243.83446	66.493225	314.40714	1.9339498	790000	0.048010305	21.774593	-2.5321372	0.11292678	6.0
159	871.3648	38.481	909.3878	776.5322	262.4	247.91373	70.22374	316.58868	-3.644145	795000	-0.015693348	62.13305	-2.556768	0.0795183	76.0
160	844.8928	81.32619	926.6492	592.23	256.1875	243.77502	69.57025	312.3283	-1.2904527	800000	0.024998762	143.30127	-2.5625365	0.09089102	1.0
161	810.9917	66.21114	876.0752	579.07465	246.10527	239.5604	72.242134	309.0307	-3.0152977	805000	0.048497967	133.40054	-2.56459	0.097671375	3.0
162	844.4525	47.752125	902.98346	699.0769	254.5625	237.7535	69.32627	305.9608	-12.531224	810000	0.05337772	19.79163	-2.564783	0.12358453	1.0
163	856.06165	69.18884	923.9824	680.8684	260.75	243.45407	70.28121	307.47116	-13.580784	815000	0.06982445	57.230762	-2.5607958	0.14445037	1.0
164	844.0959	95.041084	1027.3223	648.71497	262.86667	247.7763	62.48165	311.3255	-6.4657655	820000	0.03733408	408.19574	-2.545946	0.09845269	1.0
165	826.43884	120.35536	929.28406	549.62036	253.47058	235.16237	71.14011	311.30093	2.1282337	825000	0.04988547	360.10876	-2.5594094	0.091802455	2.0
166	837.5903	116.04832	935.82477	561.01685	256.94116	243.48152	68.96291	320.99957	-49.77636	830000	-0.038952846	452.1949	-2.565987	0.029196704	79.0
167	821.8237	195.9359	928.61884	124.10985	253.5	236.36145	72.02687	308.23926	-4.876171	835000	-0.04083949	452.9182	-2.61994	0.034254245	79.0
168	877.1419	49.82973	949.92474	757.54944	263.9375	245.26395	69.26571	312.03348	-1.7564843	840000	0.028230323	47.040363	-2.6231503	0.07609698	1.0
169	896.99554	37.50845	939.705	780.94836	268.6	249.7486	70.22909	312.46762	0.5741872	845000	0.08567666	19.871616	-2.6187775	0.15736404	1.0
170	889.0609	51.257797	957.1981	765.8167	269.2	250.96573	69.68359	312.8728	-6.2907815	850000	0.09990083	39.73783	-2.61678	0.19686748	1.0
171	888.75684	91.6224	1103.7158	713.7476	267.0625	246.50352	71.22651	311.57648	-5.8837986	855000	0.11620208	73.64525	-2.6220965	0.3179155	1.0
172	843.2607	106.054016	997.3384	592.3548	256.1875	250.2615	67.18732	321.40445	2.3449023	860000	0.027817182	653.46313	-2.621617	0.12500408	1.0
173	839.7202	181.0011	978.483	185.5192	257.41177	243.8516	69.72234	309.35397	-21.141031	865000	-0.032871153	791.1167	-2.6483808	0.035540834	79.0
