Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LossPi	LossQ	Time
1	17.215078	3.9458847	36.026764	10.892683	108.92129	133.97388	682.1199	36.396587	14.919403	142.75	4999	7.6988335	4.820699	7.698855	4.821157	-8.574688	0.06886069	54.236183404922485
2	16.56482	3.4738176	33.11339	9.683302	82.01476	8.172796	100.28799	65.17791	14.0591545	76.2	9999	17.596504	7.005463	17.596537	7.0065346	-19.045507	0.22965173	94.2747859954834
3	51.07308	50.569237	417.27835	20.716253	75.75413	7.786373	98.01147	66.27417	48.5534	60.6	14999	26.812988	9.66688	26.8127	9.6696	-28.70008	0.8595368	138.13373470306396
4	78.51707	14.485818	118.842224	35.3799	90.31291	14.888595	131.1127	71.32178	64.87013	74.0	19999	34.16396	12.791559	34.164055	12.792035	-36.11114	0.63826096	182.98258090019226
5	86.50052	18.17795	146.04173	30.397066	90.18906	20.731863	142.37608	35.5888	68.27778	73.05	24999	39.30563	15.417067	39.305706	15.41783	-41.136864	0.70519406	227.8411796092987
6	95.53906	34.70071	336.62787	45.157032	93.34823	11.063728	116.60025	74.54093	76.454544	69.1	29999	43.08854	17.884077	43.088467	17.88547	-44.829132	0.84146893	272.7846965789795
7	95.86461	13.902174	123.44615	20.790085	94.90522	14.268233	118.94681	51.51541	71.38571	70.5	34999	45.55443	19.840252	45.554462	19.841677	-47.19927	0.92504454	316.06801748275757
8	97.218544	22.344313	182.85849	35.36942	123.66687	45.37066	284.5423	82.05489	77.41538	108.3	39999	47.339024	21.17579	47.339	21.178215	-48.930016	1.0637745	364.2114346027374
9	109.73278	34.389057	176.94205	21.372915	111.55904	25.802395	188.86748	87.50532	92.611115	90.0	44999	48.54151	21.839212	48.541534	21.841202	-50.028893	1.1022542	410.22640085220337
10	119.24593	27.664679	241.57567	43.062122	132.03076	36.823788	198.39308	44.30254	97.117645	122.7	49999	48.77393	22.184198	48.773994	22.185452	-50.113705	1.1099114	457.4834213256836
