Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LossPi	LossQ	Time
1	-244.41858	28.120739	-191.33282	-273.89624	-395.76974	44.79288	-351.52783	-547.04944	1000.0	1000.0	4999	2.696444	2.5945282	2.6963274	2.594946	-3.7923954	0.11577171	30.93530774116516
2	-239.07735	40.5719	-174.50546	-284.39328	85.88103	148.57559	309.77728	-306.56802	1000.0	1000.0	9999	15.585676	8.230287	15.585639	8.230036	-17.910154	0.572654	66.874098777771
3	-180.70645	187.36438	52.6575	-423.02377	44.467262	143.42891	361.7668	-164.5489	1000.0	1000.0	14999	28.810528	10.639032	28.810429	10.638646	-29.859007	1.4163806	103.19976615905762
4	675.9993	382.65466	1156.9087	97.4078	1247.2896	336.08817	1494.2211	411.96817	1000.0	1000.0	19999	31.368818	15.765514	31.368906	15.765424	-32.05703	1.3801702	141.2827033996582
5	1677.6924	374.88818	2201.8174	1170.0535	2012.3715	592.3324	2627.8064	463.864	1000.0	1000.0	24999	40.027824	20.357138	40.02783	20.357418	-40.738567	1.6683367	177.80719256401062
6	2318.5679	479.19348	2848.3567	1526.7196	2766.7192	489.76355	3097.2861	728.1787	1000.0	1000.0	29999	52.70008	27.195168	52.70013	27.194368	-53.5211	2.4177816	215.7484724521637
7	3273.685	225.03734	3534.0203	2901.476	3251.1265	1040.5192	3789.1897	144.31796	1000.0	1000.0	34999	69.726234	35.996284	69.726555	35.99599	-70.67538	3.466741	252.33303046226501
8	3432.1948	172.08836	3607.768	3150.578	3584.3926	499.27332	4043.7095	1588.3182	1000.0	1000.0	39999	90.528656	44.07748	90.52877	44.077293	-91.54945	4.1345	290.2632963657379
9	3741.452	124.90966	3876.169	3514.7817	3416.6636	921.30225	4168.795	493.05826	1000.0	1000.0	44999	111.82736	50.526203	111.8274	50.52662	-112.911	4.731865	327.364458322525
10	3861.136	140.02472	4001.1362	3617.5527	3627.2402	1061.5133	4259.807	131.94629	1000.0	1000.0	49999	133.06528	55.55869	133.06544	55.559113	-134.22133	5.175024	365.07175636291504
11	4123.219	111.28193	4300.034	3982.6782	4055.3704	317.0049	4411.597	3023.5886	1000.0	1000.0	54999	153.30237	59.46912	153.30238	59.46912	-154.35277	5.7958555	402.92187333106995
