Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LogPi	LossPi	LossQ	Alpha	LossAlpha	Time
27	916.9584	42.401127	963.79926	838.01685	961.36053	148.3223	1006.5334	318.43127	1000.0	969.55	134999	77.078384	22.03171	77.07833	22.03098	6.0094204	-77.84139	1.441925	0.013312218	-0.00012403878	1369.0526142120361
28	713.1096	306.03503	966.3178	112.610435	665.0589	201.91968	1005.1295	173.71265	816.1667	924.5	139999	78.27411	21.785385	78.27403	21.78511	5.9909296	-79.019646	1.433461	0.013438665	0.00012475092	1424.0757551193237
29	439.73816	280.00214	792.15607	154.37892	526.48474	333.70596	894.9736	118.90463	556.6667	619.9	144999	79.840866	21.196835	79.840866	21.196274	6.0281844	-80.60221	1.4228767	0.015030455	-0.00038897013	1478.8554940223694
30	760.9544	212.66109	967.83417	304.1523	904.3996	126.62593	1000.3991	466.40567	898.5	973.55	149999	80.860245	21.333572	80.86026	21.334345	5.975313	-81.57024	1.2856667	0.013880736	0.00035768346	1533.5263178348541
31	785.698	341.33865	978.05206	105.03349	834.5054	284.2996	1002.7089	45.585464	820.4	861.2	154999	81.32073	21.279959	81.320885	21.2801	5.9940987	-82.00562	1.2539724	0.0134867765	8.172448e-05	1588.0762968063354
32	844.6027	257.3749	978.4606	270.15332	982.4658	40.35262	1006.6888	858.1479	893.8333	1000.0	159999	81.65162	21.222754	81.65157	21.222383	5.9787045	-82.310425	1.2525887	0.012380322	0.0002711473	1642.948353767395
33	970.93475	4.6181216	975.1207	962.3761	972.12726	109.382996	1002.8887	495.77188	1000.0	974.6	164999	82.03095	20.945473	82.03094	20.94639	6.0014787	-82.682175	1.1707264	0.01208885	-1.6091522e-05	1697.9194903373718
34	718.01654	304.0787	968.2302	151.04459	829.7002	282.20242	1002.19196	249.60103	758.0	857.25	169999	82.540504	20.631386	82.54051	20.63173	5.9870095	-83.17127	1.1103944	0.011412596	0.00015413144	1752.7250111103058
35	733.3149	252.44019	975.99066	278.82877	960.6556	130.81013	1005.5439	394.69272	776.8333	971.65	174999	82.93029	20.407557	82.93026	20.40802	6.0037603	-83.53446	1.110069	0.011365377	-4.1772008e-05	1807.5744729042053
36	830.5577	231.53178	967.9163	316.88757	681.6587	357.2326	1006.5143	188.44353	887.3333	677.85	179999	83.2571	19.984272	83.2572	19.984118	5.997233	-83.84716	1.1048994	0.011325357	3.306665e-05	1862.4552533626556
37	568.1754	376.37653	978.7348	80.79223	828.5324	295.2091	1004.23486	231.7975	611.625	836.65	184999	83.2988	19.86171	83.298965	19.861942	6.0034313	-83.855934	1.0778363	0.011244939	-3.7942755e-05	1917.0485696792603
38	906.71173	106.202	979.65717	700.8988	781.13696	313.86453	1004.20886	94.006676	942.4	831.95	189999	83.22423	19.668016	83.224205	19.668644	5.978984	-83.77625	1.0272706	0.010929958	0.0002333287	1971.7309198379517
