Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LossPi	LossQ	Time
1	2.2418647	5.489251	26.68132	-9.668342	77.37223	16.560568	119.56323	50.22794	20.652893	190.85	4999	6.691307	6.079741	6.6914682	6.0800376	-9.199417	0.21947026	29.485909461975098
2	1.9825889	5.8270664	29.066696	-10.541352	-8.789429	1.5049299	-6.7805066	-10.902021	20.120968	67.2	9999	28.194098	12.781443	28.194662	12.7886095	-32.56921	2.16302	64.14810681343079
3	117.06926	188.5753	922.473	-33.636383	186.84073	46.898254	315.46408	35.36123	133.2973	136.4	14999	52.7667	20.984182	52.76638	20.996904	-57.369507	9.194868	98.37200880050659
4	145.24489	106.084114	339.79877	-29.815199	197.50615	182.34511	949.2013	37.71137	142.73529	149.65	19999	77.76194	20.651518	77.76134	20.660917	-81.68818	13.79475	140.34704065322876
5	212.09044	219.19516	894.3295	-62.69805	190.3826	37.97031	282.65674	126.17421	287.27777	106.95	24999	88.68858	21.06343	88.688995	21.063513	-92.26484	14.323712	174.0624759197235
6	188.40723	63.56865	400.20206	5.9691796	176.54988	56.319164	321.93848	1.1897784	116.88372	125.2	29999	100.17615	23.192175	100.17663	23.195969	-103.79457	15.455616	212.9874107837677
7	153.43987	87.13901	336.18146	-12.939035	209.20598	56.37469	346.08188	150.47774	116.53488	112.7	34999	108.05516	26.014582	108.05506	26.011837	-111.11147	16.704165	246.04280614852905
8	246.10254	77.98299	484.3826	17.02988	222.71133	90.5968	411.13397	32.521214	130.02777	144.85	39999	111.6791	28.53743	111.678665	28.54794	-114.6262	16.50595	285.05479526519775
9	272.0978	157.97957	1001.4501	77.387146	164.261	43.470757	335.07248	108.34786	150.34285	111.65	44999	118.146126	29.858059	118.14574	29.864895	-121.094925	17.530382	317.9491620063782
10	268.57568	113.78533	617.4981	18.066584	465.03278	243.14096	1176.7062	290.3588	136.97298	252.8	49999	123.31195	31.418446	123.311226	31.42953	-126.057724	20.647528	360.7565448284149
11	304.97845	162.95232	741.309	4.6793194	305.726	174.81491	819.4433	44.994648	178.44444	183.4	54999	127.92832	31.961082	127.92812	31.961601	-130.61595	21.061	395.67099690437317
12	326.01996	138.67812	650.4305	27.007416	421.09424	118.79893	659.3246	178.52333	164.64516	205.25	59999	130.7591	32.551205	130.7597	32.547504	-133.20615	21.148535	434.57727217674255
13	372.13187	142.54921	656.00806	36.554955	482.2395	254.62596	1034.3796	191.37274	174.07143	315.5	64999	133.34651	32.933563	133.3461	32.935955	-135.739	20.903288	471.6035866737366
14	306.63586	230.62262	841.1713	-89.318756	99.11599	275.9558	900.73364	-108.600746	173.73334	163.75	69999	135.84543	33.21633	135.84564	33.215782	-138.03308	21.215677	514.3386788368225
15	466.8359	319.82465	1470.8162	-39.865395	635.07886	232.40027	1173.2297	318.72055	198.91667	282.4	74999	137.0942	34.950447	137.09476	34.948944	-139.12836	21.583326	551.3804383277893
16	389.9283	169.65482	735.3077	149.73882	240.10152	95.85878	573.884	126.61487	182.46428	126.8	79999	140.31654	37.099262	140.31685	37.09793	-142.44768	22.132702	590.2848012447357
17	222.21806	228.13245	942.774	-22.42829	340.00897	173.8479	804.57526	157.8309	180.85715	172.7	84999	143.9396	39.06711	143.9405	39.065903	-146.05472	24.368464	623.7217242717743
18	506.7081	313.12408	1005.4416	171.8852	457.59106	253.69376	984.05	-52.98632	415.81818	258.45	89999	145.7368	40.094547	145.73703	40.09816	-147.76875	25.016457	663.9776349067688
19	576.11115	401.07687	1407.8792	142.74257	811.1845	426.6993	1682.0836	215.3489	315.82352	470.05	94999	147.53558	40.653194	147.5355	40.660324	-149.52347	25.27422	701.1728599071503
20	967.0513	612.3659	2086.78	255.77661	1179.765	605.64716	2633.8972	262.97076	416.66666	485.2	99999	149.63339	40.718376	149.63354	40.724354	-151.60068	26.369225	743.8275871276855
21	679.5069	376.13507	1473.2214	263.41574	840.8543	378.65988	1941.0787	359.1011	336.64285	376.1	104999	152.2273	40.358055	152.22757	40.36167	-154.19728	26.19536	779.4052865505219
22	1125.2139	837.45087	2524.7275	220.1385	271.49985	203.23477	1153.6913	173.77553	385.35715	131.0	109999	154.73996	40.19509	154.73918	40.196857	-156.63222	26.20944	818.962292432785
23	1183.4454	903.12836	2904.445	225.43251	887.04474	440.8918	2001.8081	202.70636	413.08334	327.75	114999	157.31966	40.323235	157.31944	40.324593	-159.1352	26.308882	855.9897592067719
24	935.4364	692.8826	2614.4453	148.95345	485.2486	862.80145	3972.39	148.48889	327.42856	179.75	119999	159.95421	40.93028	159.95358	40.930584	-161.6684	25.73353	897.7886505126953
25	1463.8351	1097.9645	3796.8914	222.71983	1192.3774	630.3934	3318.546	350.89978	433.66666	378.5	124999	163.11598	41.97748	163.1155	41.979897	-164.7855	25.823738	935.1667249202728
26	1235.5342	436.69336	2193.7764	823.5356	1326.6595	951.74445	3738.2761	763.96454	380.6154	388.05	129999	167.05968	43.270714	167.05887	43.271057	-168.80003	26.780987	976.1247460842133
27	2208.7349	905.30676	3726.7476	808.3839	2242.8696	1108.6469	3824.682	513.1009	643.25	657.9	134999	171.61252	44.664627	171.61168	44.665916	-173.32895	27.870825	1014.9267826080322
28	1654.8136	1428.647	3842.4878	119.36804	2775.9338	919.1654	3811.5073	719.14246	477.1111	791.65	139999	176.71936	46.18784	176.71924	46.185074	-178.33893	28.154282	1054.579211473465
29	2586.8936	1110.6292	3637.091	601.54376	1883.6365	1070.9487	3472.2158	409.28525	713.375	593.45	144999	181.7372	47.766525	181.73659	47.75979	-183.3747	28.675224	1094.5454800128937
30	3044.9465	433.89545	3490.3928	2229.2847	2380.7993	1207.9697	4719.4517	767.73145	852.6667	627.9	149999	186.9505	49.250767	186.95114	49.240948	-188.63777	29.593122	1133.1362345218658
31	3211.501	883.1696	4014.6824	1599.6163	2060.213	1542.333	4207.3496	67.5852	837.4	539.4	154999	192.3711	50.87009	192.37068	50.869164	-194.07957	29.925968	1173.987783908844
32	2761.4434	1707.7418	4179.306	114.23236	3075.0903	895.8155	4012.4668	942.34686	698.2857	807.95	159999	198.27165	52.27713	198.27199	52.273838	-199.89716	30.027721	1211.6722404956818
33	2748.0344	872.6926	3950.9153	1636.3126	2038.1283	1142.7992	4059.6992	176.96034	734.2857	565.6	164999	203.69534	53.778053	203.69582	53.772438	-205.30421	30.406185	1253.6898200511932
34	3049.3142	991.65265	4008.7612	1169.4373	2058.9014	1294.5312	3872.4607	148.60654	835.8333	627.2	169999	208.5334	54.911697	208.53384	54.907963	-210.12483	30.616837	1290.6104788780212
35	3245.437	1537.8253	4593.914	171.31277	2982.4888	1466.7701	4197.538	102.19297	795.0	783.3	174999	213.39177	56.140682	213.39157	56.13747	-214.9029	30.531157	1333.3603739738464
36	3617.9062	642.5786	4201.6587	2365.1887	2400.1558	1040.442	4056.5579	617.5699	976.2	601.45	179999	218.36224	57.643684	218.36275	57.637608	-219.95042	30.964632	1370.3546133041382
37	2899.2773	1237.247	3975.5608	1112.4869	3964.7212	882.18756	4592.922	458.98193	743.5714	934.95	184999	222.9919	58.842594	222.99306	58.83713	-224.49217	31.618006	1413.0723547935486
38	2808.2402	1003.8181	4134.5117	1335.6554	2880.1167	1549.2897	4645.3716	146.90883	736.1667	697.3	189999	227.45004	60.076862	227.45067	60.070316	-228.96664	31.822641	1449.9696123600006
39	2677.3452	1391.487	4320.286	754.5546	2730.496	951.53534	4283.724	1334.0463	688.0	675.7	194999	231.73308	61.527153	231.73352	61.52449	-233.2344	32.269638	1492.5978841781616
40	3785.957	677.0476	4273.15	2457.4512	3202.5361	1513.1654	4792.1934	1008.79297	922.0	723.1	199999	236.24644	62.69289	236.24678	62.690247	-237.77686	32.197002	1529.559332370758
41	2977.3538	1434.2284	4433.9487	572.77264	2750.6013	1177.9667	4304.62	943.57245	719.7143	698.4	204999	241.08745	63.95889	241.08803	63.95361	-242.66612	32.668446	1571.2734622955322
42	3857.011	767.3698	4450.617	2183.813	1948.9167	1414.146	4438.227	182.87244	915.8333	501.3	209999	245.59073	64.78968	245.5906	64.78793	-246.99416	32.989513	1609.2408928871155
43	2853.3647	1622.8177	4622.5713	335.7538	1498.6533	1318.7764	3763.6555	150.80408	674.7143	416.0	214999	250.05396	65.41357	250.0538	65.41208	-251.5864	32.907784	1649.7390978336334
44	3577.9236	1305.0891	4898.9487	1346.3406	3926.6294	1347.627	4846.336	216.93666	803.0	870.4	219999	254.47705	66.131905	254.47737	66.129814	-255.94176	33.768913	1688.6386988162994
45	3527.6135	1145.658	4506.238	1353.46	3616.11	1009.5423	4689.697	1285.6156	835.5	832.6	224999	258.338	66.891365	258.33774	66.891594	-259.76556	33.9753	1728.220279932022
46	2719.9895	1757.2211	4697.2954	197.61285	4013.7747	1115.0056	5091.3037	425.77737	658.625	872.95	229999	261.88077	67.46962	261.88107	67.46702	-263.37946	34.460537	1768.3395936489105
47	4092.7202	316.07962	4506.98	3693.01	3489.5396	1254.9415	4785.0303	1267.7277	963.2	797.25	234999	265.4113	67.92747	265.4116	67.92505	-266.83325	35.10252	1806.923186302185
48	4016.05	439.4721	4461.3887	3192.4028	2921.5083	1531.5762	4770.946	150.54674	961.8	670.6	239999	268.92966	68.10866	268.92963	68.10554	-270.41824	34.811417	1848.1194162368774
49	3713.6377	1075.3997	4608.5166	1387.2899	3725.83	1033.9373	4713.6577	255.03377	884.0	889.05	244999	272.16614	68.25491	272.1656	68.2548	-273.59396	35.273605	1885.54017496109
