Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LogPi	LossPi	LossQ	Alpha	LossAlpha	Time
1	-66.97388	115.12804	34.58979	-381.13596	-300.57556	16.02774	-259.44412	-317.60733	194.58333	1000.0	4999	4.7668653	3.5914934	4.7666063	3.5928469	-2.914494	-5.6873627	0.5453192	0.12837276	1.4558396	38.91526126861572
2	-171.92035	141.59415	-3.3259804	-325.762	-163.60223	339.53802	-3.1945465	-1223.3658	575.3333	159.25	9999	20.773016	8.653782	20.773926	8.6596155	3.9007847	-22.41601	2.0165372	0.05647144	0.25436267	83.09411525726318
3	-87.57714	242.70287	135.60793	-877.60925	49.072666	70.77245	271.4075	-10.438575	357.64285	301.1	14999	37.340595	6.380452	37.341484	6.3908668	6.191075	-38.29939	3.8982215	0.026146278	0.048720013	128.9318687915802
4	39.823547	68.213425	184.24475	-55.269157	48.437157	64.77477	197.9684	-72.18475	375.5	494.3	19999	36.324726	6.8610663	36.32565	6.864814	7.803799	-36.922523	3.5325007	0.013915274	0.0029311955	174.83132362365723
5	89.89756	132.86122	473.608	-8.257882	501.12036	185.90318	750.6606	90.393196	438.16666	935.2	24999	33.564674	6.780646	33.565216	6.7789493	7.984998	-34.021122	3.0294034	0.012136017	0.00019081464	222.71980667114258
6	206.06854	157.19817	474.72632	14.245169	384.73383	258.3768	805.9871	12.07188	570.7778	722.15	29999	32.391922	6.4327497	32.392242	6.428833	8.008378	-32.83633	2.5109124	0.012692391	-0.00010212425	270.5961253643036
7	344.02505	243.15665	643.15106	29.695538	455.1233	263.6102	788.8002	21.987774	634.8571	777.95	34999	33.093044	6.872576	33.093567	6.8712416	8.021263	-33.511143	2.2248776	0.013650525	-0.00029007116	320.12388801574707
8	179.78821	152.50938	483.37088	29.4165	549.75256	184.20132	823.54034	35.641685	436.9091	954.55	39999	34.881645	7.5154095	34.88239	7.5132356	7.99474	-35.27244	2.09433	0.014525604	7.850356e-05	367.6165838241577
9	548.51013	227.25282	723.16064	86.62039	441.8226	287.22116	762.54987	14.140766	806.7143	719.95	44999	36.89205	8.4417715	36.892532	8.442649	8.016497	-37.254574	1.8736553	0.0150913745	-0.00024697685	414.98937821388245
10	502.3604	330.3531	793.28314	7.7218866	292.00458	270.48758	840.0104	9.551969	656.875	584.55	49999	39.9549	8.8862095	39.955296	8.887716	8.004182	-40.31887	1.7069865	0.016181884	-6.5864966e-05	462.7169749736786
