Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LossPi	LossQ	Time
1	121.0157	39.082123	285.90988	78.57431	81.60476	2.5486605	90.457184	80.296265	24.120773	17.2	4999	28.184198	17.56187	28.184515	17.559381	-31.168001	1.701324	33.67312002182007
2	120.18782	34.435028	224.37895	78.421745	216.38257	21.507366	263.3034	188.62839	23.975962	46.75	9999	104.76813	43.797306	104.7683	43.79673	-118.05201	13.856811	70.82772541046143
3	195.64081	65.24921	519.2274	76.36144	348.61444	57.5935	493.69427	258.89407	40.217743	71.95	14999	213.3362	67.84566	213.33777	67.83886	-230.64227	70.171875	114.87081599235535
4	273.53418	64.38433	484.79703	151.78326	298.96674	79.89045	531.01416	199.3948	54.065216	62.9	19999	271.36182	85.6066	271.36203	85.64096	-286.55402	109.25076	155.02878975868225
5	233.91508	75.69415	524.9464	88.815735	260.98413	33.680805	320.4588	201.68474	46.95327	50.35	24999	284.60376	95.61682	284.6051	95.653534	-296.61856	125.54292	199.0215961933136
6	278.94833	68.782616	573.7097	165.20114	290.20453	53.261772	407.37198	206.75209	54.29348	55.4	29999	280.96964	102.43156	280.97214	102.46693	-291.8369	121.467926	238.83562350273132
7	281.07312	57.152374	426.21713	128.73079	250.95503	36.930927	323.73642	166.34642	55.555557	54.25	34999	269.83777	106.38785	269.8398	106.42725	-279.12076	123.81675	281.87431049346924
8	330.92682	94.25251	737.2425	179.53662	384.6573	64.85505	535.2181	288.06302	65.28571	76.45	39999	254.87692	107.2567	254.87892	107.27831	-262.99246	110.3261	323.30259823799133
9	295.77502	90.86179	571.5852	149.36673	223.73296	28.53649	299.9523	188.75336	61.790123	49.65	44999	243.541	107.958206	243.53995	107.96246	-251.39246	107.14182	363.74308824539185
10	297.4302	102.881584	676.28345	120.41066	322.19562	40.886086	436.4522	244.22899	61.814816	62.45	49999	241.15797	109.756	241.15965	109.756645	-249.18175	113.13614	407.7567071914673
11	257.4796	68.644875	398.89258	121.311485	396.75812	103.036224	779.2182	308.25275	49.99	78.9	54999	245.8085	110.64238	245.80988	110.62414	-254.5095	128.39568	449.2172417640686
12	408.7386	98.496956	811.2939	257.78125	378.78873	75.33456	504.59512	235.56616	79.20635	78.6	59999	251.6755	110.36765	251.67564	110.35819	-260.19595	110.042885	494.4333312511444
13	407.92322	155.15297	1185.0308	206.1616	471.7369	141.41795	825.3874	271.0589	85.96491	96.75	64999	252.19713	111.67139	252.19705	111.66894	-259.4425	110.00662	535.8140432834625
