Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	PolicyLoss	ValueLoss	Entropy	AvgKL	StopIter
151	714.0717	20.432327	766.5416	678.8474	229.25	215.20798	67.72726	276.0754	4.803784	755000	0.064436376	11.208405	-2.6321876	0.10683055	1.0
152	742.86646	45.836803	878.1848	691.5327	240.1579	214.76414	68.825226	280.25775	2.720406	760000	0.105030395	33.67615	-2.6284418	0.3787409	1.0
153	728.1401	90.28312	965.0159	620.2299	235.83333	219.87727	68.102486	285.30737	1.4347696	765000	0.05050163	59.352417	-2.633989	0.09765797	1.0
154	705.27277	17.413803	741.4466	661.5944	225.45	216.66925	71.371346	286.20364	1.1579247	770000	0.06255778	12.744385	-2.6447997	0.14127299	2.0
155	713.8148	22.48377	775.1659	662.42175	228.65	219.3741	69.95015	284.71506	1.5449804	775000	0.05061079	9.33291	-2.6300352	0.08436077	1.0
156	695.256	14.231753	713.40643	655.442	223.0	217.13545	69.95937	281.41687	2.617443	780000	0.05068851	6.3332744	-2.6460052	0.11270254	1.0
157	698.2802	17.109627	726.9416	648.33374	224.0	216.02666	69.57275	280.06094	2.1181333	785000	0.023661872	6.5670376	-2.6466777	0.11845683	6.0
158	711.0717	9.687768	725.82117	684.55865	227.95	217.2621	69.914185	281.25244	2.0909965	790000	0.034119	2.746957	-2.627507	0.07620042	2.0
159	707.7222	20.933397	755.7767	664.5948	227.7	216.36075	70.32757	281.50574	2.1019318	795000	0.035292897	6.7586555	-2.6366577	0.082735255	4.0
160	705.0846	57.534542	869.936	604.9346	227.8	216.1441	69.1551	281.54715	1.8873885	800000	0.01717623	28.553612	-2.639312	0.083059594	9.0
161	746.31537	85.926445	957.63696	638.3951	240.85	215.53453	69.84979	290.23535	-0.030765578	805000	0.042463124	55.83356	-2.6359966	0.09732858	3.0
162	720.16895	32.948975	773.99475	621.02435	233.2	218.22028	71.68185	291.49243	-0.6484209	810000	0.08245008	14.030565	-2.6187809	0.098591	2.0
163	811.52	159.82594	1240.6572	623.23773	262.5	223.04367	66.399994	294.25137	0.55567384	815000	0.16304372	168.16275	-2.6473727	1.1926451	1.0
164	1040.2163	372.00217	1829.7224	610.0804	355.81818	253.63174	57.4223	317.21442	1.9543911	820000	0.09600656	535.1433	-2.64884	0.374104	1.0
165	792.181	327.73074	1669.0048	436.7329	285.125	236.10194	60.09929	302.3073	-14.903318	825000	0.019906819	1693.2906	-2.6295118	0.10041866	2.0
166	687.8767	117.64516	952.9108	571.5927	243.70589	196.37054	59.23619	267.69907	-7.7071104	830000	-0.04403299	489.4628	-2.6413374	0.03383576	79.0
167	877.1933	346.06598	1814.2319	588.11707	313.53845	208.6002	53.65793	267.77664	-11.026748	835000	-0.039942402	895.0506	-2.6528997	0.019347705	79.0
